"dining_usg_dt","booking_window_range","park_area_nm","nb_dining_gst"
"2016-12-06","40+","Magic Kingdom Park","8422"
"2016-12-06","40+","Magic Kingdom Resort Area","9488"
"2016-12-07","40+","Destination","154"
"2016-12-07","40+","Disney Springs","2287"
"2016-12-07","40+","Disney's Animal Kingdom Theme Park","2613"
"2016-12-07","40+","Disney's Animal Kingdom Theme Park Resort Area","812"
"2016-12-07","40+","Disney's BoardWalk","238"
"2016-12-07","40+","Disney's Hollywood Studios","4664"
"2016-12-07","40+","Downtown Disney Resort Area","111"
"2016-12-07","40+","Epcot","7988"
"2016-12-07","40+","Epcot Resort Area","1459"
"2016-12-07","40+","Four Seasons Resort Orlando at Walt Disney World Resort","11"
"2016-12-07","40+","Magic Kingdom Park","9170"
"2016-12-07","40+","Magic Kingdom Resort Area","9227"
"2016-12-08","40+","Destination","178"
"2016-12-08","40+","Disney Springs","2226"
"2016-12-08","40+","Disney's Animal Kingdom Theme Park","2881"
"2016-12-08","40+","Disney's Animal Kingdom Theme Park Resort Area","984"
"2016-12-08","40+","Disney's BoardWalk","278"
"2016-12-08","40+","Disney's Hollywood Studios","4632"
"2016-12-08","40+","Downtown Disney Resort Area","123"
"2016-12-08","40+","Epcot","8229"
"2016-12-08","40+","Epcot Resort Area","1373"
"2016-12-08","40+","Four Seasons Resort Orlando at Walt Disney World Resort","42"
"2016-12-08","40+","Magic Kingdom Park","7813"
"2016-12-08","40+","Magic Kingdom Resort Area","9495"
"2016-12-09","40+","Destination","167"
"2016-12-09","40+","Disney Springs","2306"
"2016-12-09","40+","Disney's Animal Kingdom Theme Park","2723"
"2016-12-09","40+","Disney's Animal Kingdom Theme Park Resort Area","825"
"2016-12-09","40+","Disney's BoardWalk","305"
"2016-12-09","40+","Disney's Hollywood Studios","5345"
"2016-12-09","40+","Downtown Disney Resort Area","69"
"2016-12-09","40+","Epcot","7878"
"2016-12-09","40+","Epcot Resort Area","1470"
"2016-12-09","40+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2016-12-09","40+","Magic Kingdom Park","7434"
"2016-12-09","40+","Magic Kingdom Resort Area","9007"
"2016-12-10","40+","Destination","368"
"2016-12-10","40+","Disney Springs","2942"
"2016-12-10","40+","Disney's Animal Kingdom Theme Park","2898"
"2016-12-10","40+","Disney's Animal Kingdom Theme Park Resort Area","1305"
"2016-12-10","40+","Disney's BoardWalk","408"
"2016-12-10","40+","Disney's Hollywood Studios","4772"
"2016-12-10","40+","Downtown Disney Resort Area","149"
"2016-12-10","40+","Epcot","9017"
"2016-12-10","40+","Epcot Resort Area","1717"
"2016-12-10","40+","Four Seasons Resort Orlando at Walt Disney World Resort","46"
"2016-12-10","40+","Magic Kingdom Park","8807"
"2016-12-10","40+","Magic Kingdom Resort Area","10362"
"2016-12-11","40+","Destination","326"
"2016-12-11","40+","Disney Springs","2687"
"2016-12-11","40+","Disney's Animal Kingdom Theme Park","3471"
"2016-12-11","40+","Disney's Animal Kingdom Theme Park Resort Area","1262"
"2016-12-11","40+","Disney's BoardWalk","243"
"2016-12-11","40+","Disney's Hollywood Studios","5055"
"2016-12-11","40+","Downtown Disney Resort Area","99"
"2016-12-11","40+","Epcot","9041"
"2016-12-11","40+","Epcot Resort Area","1688"
"2016-12-11","40+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2016-12-11","40+","Magic Kingdom Park","8824"
"2016-12-11","40+","Magic Kingdom Resort Area","9683"
"2016-12-12","40+","Destination","164"
"2016-12-12","40+","Disney Springs","1944"
"2016-12-12","40+","Disney's Animal Kingdom Theme Park","3816"
"2016-12-12","40+","Disney's Animal Kingdom Theme Park Resort Area","1101"
"2016-12-12","40+","Disney's BoardWalk","234"
"2016-12-12","40+","Disney's Hollywood Studios","5317"
"2016-12-12","40+","Downtown Disney Resort Area","80"
"2016-12-12","40+","Epcot","9352"
"2016-12-12","40+","Epcot Resort Area","1565"
"2016-12-12","40+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2016-12-12","40+","Magic Kingdom Park","9493"
"2016-12-12","40+","Magic Kingdom Resort Area","8916"
"2016-12-13","40+","Destination","184"
"2016-12-13","40+","Disney Springs","1790"
"2016-12-13","40+","Disney's Animal Kingdom Theme Park","3148"
"2016-12-13","40+","Disney's Animal Kingdom Theme Park Resort Area","848"
"2016-12-13","40+","Disney's BoardWalk","226"
"2016-12-13","40+","Disney's Hollywood Studios","4771"
"2016-12-13","40+","Downtown Disney Resort Area","72"
"2016-12-13","40+","Epcot","10156"
"2016-12-13","40+","Epcot Resort Area","1482"
"2016-12-13","40+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2016-12-13","40+","Magic Kingdom Park","8772"
"2016-12-13","40+","Magic Kingdom Resort Area","9048"
"2016-12-14","40+","Destination","205"
"2016-12-14","40+","Disney Springs","1886"
"2016-12-14","40+","Disney's Animal Kingdom Theme Park","3033"
"2016-12-14","40+","Disney's Animal Kingdom Theme Park Resort Area","850"
"2016-12-14","40+","Disney's BoardWalk","189"
"2016-12-14","40+","Disney's Hollywood Studios","4716"
"2016-12-14","40+","Downtown Disney Resort Area","59"
"2016-12-14","40+","Epcot","8326"
"2016-12-14","40+","Epcot Resort Area","1326"
"2016-12-14","40+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2016-12-14","40+","Magic Kingdom Park","9444"
"2016-12-14","40+","Magic Kingdom Resort Area","9073"
"2016-12-15","40+","Destination","219"
"2016-12-15","40+","Disney Springs","2203"
"2016-12-15","40+","Disney's Animal Kingdom Theme Park","3010"
"2016-12-15","40+","Disney's Animal Kingdom Theme Park Resort Area","1047"
"2016-12-15","40+","Disney's BoardWalk","244"
"2016-12-15","40+","Disney's Hollywood Studios","4510"
"2016-12-15","40+","Downtown Disney Resort Area","129"
"2016-12-15","40+","Epcot","8602"
"2016-12-15","40+","Epcot Resort Area","1435"
"2016-12-15","40+","Four Seasons Resort Orlando at Walt Disney World Resort","54"
"2016-12-15","40+","Magic Kingdom Park","7741"
"2016-12-15","40+","Magic Kingdom Resort Area","8595"
"2016-12-16","40+","Destination","156"
"2016-12-16","40+","Disney Springs","2346"
"2016-12-16","40+","Disney's Animal Kingdom Theme Park","2928"
"2016-12-16","40+","Disney's Animal Kingdom Theme Park Resort Area","999"
"2016-12-16","40+","Disney's BoardWalk","286"
"2016-12-16","40+","Disney's Hollywood Studios","5705"
"2016-12-16","40+","Downtown Disney Resort Area","109"
"2016-12-16","40+","Epcot","8210"
"2016-12-16","40+","Epcot Resort Area","1361"
"2016-12-16","40+","Four Seasons Resort Orlando at Walt Disney World Resort","5"
"2016-12-16","40+","Magic Kingdom Park","7515"
"2016-12-16","40+","Magic Kingdom Resort Area","8729"
"2016-12-17","40+","Destination","268"
"2016-12-17","40+","Disney Springs","2787"
"2016-12-17","40+","Disney's Animal Kingdom Theme Park","3369"
"2016-12-17","40+","Disney's Animal Kingdom Theme Park Resort Area","1212"
"2016-12-17","40+","Disney's BoardWalk","241"
"2016-12-17","40+","Disney's Hollywood Studios","5090"
"2016-12-17","40+","Downtown Disney Resort Area","167"
"2016-12-17","40+","Epcot","9513"
"2016-12-17","40+","Epcot Resort Area","1743"
"2016-12-17","40+","Four Seasons Resort Orlando at Walt Disney World Resort","54"
"2016-12-17","40+","Magic Kingdom Park","8826"
"2016-12-17","40+","Magic Kingdom Resort Area","10473"
"2016-12-18","40+","Destination","318"
"2016-12-18","40+","Disney Springs","2595"
"2016-12-18","40+","Disney's Animal Kingdom Theme Park","3358"
"2016-12-18","40+","Disney's Animal Kingdom Theme Park Resort Area","1251"
"2016-12-18","40+","Disney's BoardWalk","266"
"2016-12-18","40+","Disney's Hollywood Studios","6254"
"2016-12-18","40+","Downtown Disney Resort Area","98"
"2016-12-18","40+","Epcot","9654"
"2016-12-18","40+","Epcot Resort Area","1640"
"2016-12-18","40+","Magic Kingdom Park","8716"
"2016-12-18","40+","Magic Kingdom Resort Area","9428"
"2016-12-19","40+","Destination","254"
"2016-12-19","40+","Disney Springs","2385"
"2016-12-19","40+","Disney's Animal Kingdom Theme Park","3877"
"2016-12-19","40+","Disney's Animal Kingdom Theme Park Resort Area","1313"
"2016-12-19","40+","Disney's BoardWalk","332"
"2016-12-19","40+","Disney's Hollywood Studios","6222"
"2016-12-19","40+","Downtown Disney Resort Area","147"
"2016-12-19","40+","Epcot","9943"
"2016-12-19","40+","Epcot Resort Area","1727"
"2016-12-19","40+","Magic Kingdom Park","10092"
"2016-12-19","40+","Magic Kingdom Resort Area","8970"
"2016-12-20","40+","Destination","201"
"2016-12-20","40+","Disney Springs","2017"
"2016-12-20","40+","Disney's Animal Kingdom Theme Park","3426"
"2016-12-20","40+","Disney's Animal Kingdom Theme Park Resort Area","1061"
"2016-12-20","40+","Disney's BoardWalk","298"
"2016-12-20","40+","Disney's Hollywood Studios","5943"
"2016-12-20","40+","Downtown Disney Resort Area","108"
"2016-12-20","40+","Epcot","11570"
"2016-12-20","40+","Epcot Resort Area","1610"
"2016-12-20","40+","Magic Kingdom Park","9269"
"2016-12-20","40+","Magic Kingdom Resort Area","9883"
"2016-12-21","40+","Destination","293"
"2016-12-21","40+","Disney Springs","2312"
"2016-12-21","40+","Disney's Animal Kingdom Theme Park","3364"
"2016-12-21","40+","Disney's Animal Kingdom Theme Park Resort Area","1089"
"2016-12-21","40+","Disney's BoardWalk","201"
"2016-12-21","40+","Disney's Hollywood Studios","5699"
"2016-12-21","40+","Downtown Disney Resort Area","117"
"2016-12-21","40+","Epcot","8492"
"2016-12-21","40+","Epcot Resort Area","1497"
"2016-12-21","40+","Magic Kingdom Park","9889"
"2016-12-21","40+","Magic Kingdom Resort Area","9417"
"2016-12-22","40+","Destination","188"
"2016-12-22","40+","Disney Springs","2201"
"2016-12-22","40+","Disney's Animal Kingdom Theme Park","2681"
"2016-12-22","40+","Disney's Animal Kingdom Theme Park Resort Area","953"
"2016-12-22","40+","Disney's BoardWalk","206"
"2016-12-22","40+","Disney's Hollywood Studios","4761"
"2016-12-22","40+","Downtown Disney Resort Area","96"
"2016-12-22","40+","Epcot","7699"
"2016-12-22","40+","Epcot Resort Area","1291"
"2016-12-22","40+","Magic Kingdom Park","8228"
"2016-12-22","40+","Magic Kingdom Resort Area","9113"
"2016-12-23","40+","Destination","178"
"2016-12-23","40+","Disney Springs","2157"
"2016-12-23","40+","Disney's Animal Kingdom Theme Park","2401"
"2016-12-23","40+","Disney's Animal Kingdom Theme Park Resort Area","897"
"2016-12-23","40+","Disney's BoardWalk","230"
"2016-12-23","40+","Disney's Hollywood Studios","5618"
"2016-12-23","40+","Downtown Disney Resort Area","113"
"2016-12-23","40+","Epcot","6968"
"2016-12-23","40+","Epcot Resort Area","1353"
"2016-12-23","40+","Magic Kingdom Park","7993"
"2016-12-23","40+","Magic Kingdom Resort Area","8310"
"2016-12-24","40+","Destination","421"
"2016-12-24","40+","Disney Springs","3101"
"2016-12-24","40+","Disney's Animal Kingdom Theme Park","2625"
"2016-12-24","40+","Disney's Animal Kingdom Theme Park Resort Area","1157"
"2016-12-24","40+","Disney's BoardWalk","477"
"2016-12-24","40+","Disney's Hollywood Studios","4803"
"2016-12-24","40+","Downtown Disney Resort Area","193"
"2016-12-24","40+","Epcot","10284"
"2016-12-24","40+","Epcot Resort Area","2119"
"2016-12-24","40+","Magic Kingdom Park","10058"
"2016-12-24","40+","Magic Kingdom Resort Area","10739"
"2016-12-25","40+","Destination","638"
"2016-12-25","40+","Disney Springs","3332"
"2016-12-25","40+","Disney's Animal Kingdom Theme Park","2755"
"2016-12-25","40+","Disney's Animal Kingdom Theme Park Resort Area","1747"
"2016-12-25","40+","Disney's BoardWalk","498"
"2016-12-25","40+","Disney's Hollywood Studios","5413"
"2016-12-25","40+","Downtown Disney Resort Area","211"
"2016-12-25","40+","Epcot","11265"
"2016-12-25","40+","Epcot Resort Area","2911"
"2016-12-25","40+","Magic Kingdom Park","11287"
"2016-12-25","40+","Magic Kingdom Resort Area","12921"
"2016-12-26","40+","Destination","333"
"2016-12-26","40+","Disney Springs","2956"
"2016-12-26","40+","Disney's Animal Kingdom Theme Park","3505"
"2016-12-26","40+","Disney's Animal Kingdom Theme Park Resort Area","1287"
"2016-12-26","40+","Disney's BoardWalk","316"
"2016-12-26","40+","Disney's Hollywood Studios","5410"
"2016-12-26","40+","Downtown Disney Resort Area","198"
"2016-12-26","40+","Epcot","8042"
"2016-12-26","40+","Epcot Resort Area","1654"
"2016-12-26","40+","Magic Kingdom Park","9269"
"2016-12-26","40+","Magic Kingdom Resort Area","8618"
"2016-12-27","40+","Destination","327"
"2016-12-27","40+","Disney Springs","2725"
"2016-12-27","40+","Disney's Animal Kingdom Theme Park","3778"
"2016-12-27","40+","Disney's Animal Kingdom Theme Park Resort Area","1163"
"2016-12-27","40+","Disney's BoardWalk","468"
"2016-12-27","40+","Disney's Hollywood Studios","6098"
"2016-12-27","40+","Downtown Disney Resort Area","154"
"2016-12-27","40+","Epcot","11060"
"2016-12-27","40+","Epcot Resort Area","1932"
"2016-12-27","40+","Magic Kingdom Park","10295"
"2016-12-27","40+","Magic Kingdom Resort Area","10475"
"2016-12-28","40+","Destination","276"
"2016-12-28","40+","Disney Springs","3031"
"2016-12-28","40+","Disney's Animal Kingdom Theme Park","3969"
"2016-12-28","40+","Disney's Animal Kingdom Theme Park Resort Area","1142"
"2016-12-28","40+","Disney's BoardWalk","424"
"2016-12-28","40+","Disney's Hollywood Studios","6434"
"2016-12-28","40+","Downtown Disney Resort Area","137"
"2016-12-28","40+","Epcot","10367"
"2016-12-28","40+","Epcot Resort Area","1888"
"2016-12-28","40+","Magic Kingdom Park","10225"
"2016-12-28","40+","Magic Kingdom Resort Area","9904"
"2016-12-29","40+","Destination","222"
"2016-12-29","40+","Disney Springs","2901"
"2016-12-29","40+","Disney's Animal Kingdom Theme Park","4072"
"2016-12-29","40+","Disney's Animal Kingdom Theme Park Resort Area","1177"
"2016-12-29","40+","Disney's BoardWalk","395"
"2016-12-29","40+","Disney's Hollywood Studios","6142"
"2016-12-29","40+","Downtown Disney Resort Area","156"
"2016-12-29","40+","Epcot","10327"
"2016-12-29","40+","Epcot Resort Area","1789"
"2016-12-29","40+","Magic Kingdom Park","9447"
"2016-12-29","40+","Magic Kingdom Resort Area","9953"
"2016-12-30","40+","Destination","352"
"2016-12-30","40+","Disney Springs","2436"
"2016-12-30","40+","Disney's Animal Kingdom Theme Park","3361"
"2016-12-30","40+","Disney's Animal Kingdom Theme Park Resort Area","949"
"2016-12-30","40+","Disney's BoardWalk","372"
"2016-12-30","40+","Disney's Hollywood Studios","6222"
"2016-12-30","40+","Downtown Disney Resort Area","110"
"2016-12-30","40+","Epcot","8791"
"2016-12-30","40+","Epcot Resort Area","1668"
"2016-12-30","40+","Magic Kingdom Park","10720"
"2016-12-30","40+","Magic Kingdom Resort Area","9496"
"2016-12-31","40+","Destination","501"
"2016-12-31","40+","Disney Springs","4211"
"2016-12-31","40+","Disney's Animal Kingdom Theme Park","2362"
"2016-12-31","40+","Disney's Animal Kingdom Theme Park Resort Area","1108"
"2016-12-31","40+","Disney's BoardWalk","745"
"2016-12-31","40+","Disney's Hollywood Studios","6497"
"2016-12-31","40+","Downtown Disney Resort Area","150"
"2016-12-31","40+","Epcot","17639"
"2016-12-31","40+","Epcot Resort Area","2285"
"2016-12-31","40+","Magic Kingdom Park","11820"
"2016-12-31","40+","Magic Kingdom Resort Area","11200"
"2017-01-01","40+","Destination","291"
"2017-01-01","40+","Disney Springs","2659"
"2017-01-01","40+","Disney's Animal Kingdom Theme Park","2504"
"2017-01-01","40+","Disney's Animal Kingdom Theme Park Resort Area","1025"
"2017-01-01","40+","Disney's BoardWalk","340"
"2017-01-01","40+","Disney's Hollywood Studios","3864"
"2017-01-01","40+","Downtown Disney Resort Area","120"
"2017-01-01","40+","Epcot","6520"
"2017-01-01","40+","Epcot Resort Area","1293"
"2017-01-01","40+","Magic Kingdom Park","7429"
"2017-01-01","40+","Magic Kingdom Resort Area","8697"
"2017-01-02","40+","Destination","217"
"2017-01-02","40+","Disney Springs","2069"
"2017-01-02","40+","Disney's Animal Kingdom Theme Park","2766"
"2017-01-02","40+","Disney's Animal Kingdom Theme Park Resort Area","1065"
"2017-01-02","40+","Disney's BoardWalk","226"
"2017-01-02","40+","Disney's Hollywood Studios","4146"
"2017-01-02","40+","Downtown Disney Resort Area","126"
"2017-01-02","40+","Epcot","5377"
"2017-01-02","40+","Epcot Resort Area","1131"
"2017-01-02","40+","Four Seasons Resort Orlando at Walt Disney World Resort","13"
"2017-01-02","40+","Magic Kingdom Park","7735"
"2017-01-02","40+","Magic Kingdom Resort Area","7236"
"2017-01-03","40+","Destination","126"
"2017-01-03","40+","Disney Springs","1625"
"2017-01-03","40+","Disney's Animal Kingdom Theme Park","2133"
"2017-01-03","40+","Disney's Animal Kingdom Theme Park Resort Area","851"
"2017-01-03","40+","Disney's BoardWalk","191"
"2017-01-03","40+","Disney's Hollywood Studios","4055"
"2017-01-03","40+","Downtown Disney Resort Area","55"
"2017-01-03","40+","Epcot","8305"
"2017-01-03","40+","Epcot Resort Area","974"
"2017-01-03","40+","Four Seasons Resort Orlando at Walt Disney World Resort","12"
"2017-01-03","40+","Magic Kingdom Park","7988"
"2017-01-03","40+","Magic Kingdom Resort Area","7405"
"2017-01-04","40+","Destination","152"
"2017-01-04","40+","Disney Springs","1773"
"2017-01-04","40+","Disney's Animal Kingdom Theme Park","2285"
"2017-01-04","40+","Disney's Animal Kingdom Theme Park Resort Area","805"
"2017-01-04","40+","Disney's BoardWalk","225"
"2017-01-04","40+","Disney's Hollywood Studios","3878"
"2017-01-04","40+","Downtown Disney Resort Area","60"
"2017-01-04","40+","Epcot","6731"
"2017-01-04","40+","Epcot Resort Area","1026"
"2017-01-04","40+","Four Seasons Resort Orlando at Walt Disney World Resort","8"
"2017-01-04","40+","Magic Kingdom Park","8963"
"2017-01-04","40+","Magic Kingdom Resort Area","7622"
"2017-01-05","40+","Destination","172"
"2017-01-05","40+","Disney Springs","1952"
"2017-01-05","40+","Disney's Animal Kingdom Theme Park","2560"
"2017-01-05","40+","Disney's Animal Kingdom Theme Park Resort Area","986"
"2017-01-05","40+","Disney's BoardWalk","264"
"2017-01-05","40+","Disney's Hollywood Studios","4405"
"2017-01-05","40+","Downtown Disney Resort Area","75"
"2017-01-05","40+","Epcot","7007"
"2017-01-05","40+","Epcot Resort Area","990"
"2017-01-05","40+","Magic Kingdom Park","8016"
"2017-01-05","40+","Magic Kingdom Resort Area","7303"
"2017-01-06","40+","Destination","231"
"2017-01-06","40+","Disney Springs","1988"
"2017-01-06","40+","Disney's Animal Kingdom Theme Park","2498"
"2017-01-06","40+","Disney's Animal Kingdom Theme Park Resort Area","844"
"2017-01-06","40+","Disney's BoardWalk","460"
"2017-01-06","40+","Disney's Hollywood Studios","4551"
"2017-01-06","40+","Downtown Disney Resort Area","71"
"2017-01-06","40+","Epcot","5959"
"2017-01-06","40+","Epcot Resort Area","1144"
"2017-01-06","40+","Four Seasons Resort Orlando at Walt Disney World Resort","24"
"2017-01-06","40+","Magic Kingdom Park","7509"
"2017-01-06","40+","Magic Kingdom Resort Area","6923"
"2017-01-07","40+","Destination","243"
"2017-01-07","40+","Disney Springs","2225"
"2017-01-07","40+","Disney's Animal Kingdom Theme Park","1978"
"2017-01-07","40+","Disney's Animal Kingdom Theme Park Resort Area","1104"
"2017-01-07","40+","Disney's BoardWalk","442"
"2017-01-07","40+","Disney's Hollywood Studios","2955"
"2017-01-07","40+","Downtown Disney Resort Area","132"
"2017-01-07","40+","Epcot","6065"
"2017-01-07","40+","Epcot Resort Area","1366"
"2017-01-07","40+","Four Seasons Resort Orlando at Walt Disney World Resort","26"
"2017-01-07","40+","Magic Kingdom Park","6521"
"2017-01-07","40+","Magic Kingdom Resort Area","6958"
"2017-01-08","40+","Destination","226"
"2017-01-08","40+","Disney Springs","2119"
"2017-01-08","40+","Disney's Animal Kingdom Theme Park","1545"
"2017-01-08","40+","Disney's Animal Kingdom Theme Park Resort Area","936"
"2017-01-08","40+","Disney's BoardWalk","254"
"2017-01-08","40+","Disney's Hollywood Studios","3087"
"2017-01-08","40+","Downtown Disney Resort Area","58"
"2017-01-08","40+","Epcot","6138"
"2017-01-08","40+","Epcot Resort Area","1178"
"2017-01-08","40+","Magic Kingdom Park","6289"
"2017-01-08","40+","Magic Kingdom Resort Area","6575"
"2017-01-09","40+","Destination","144"
"2017-01-09","40+","Disney Springs","1428"
"2017-01-09","40+","Disney's Animal Kingdom Theme Park","2349"
"2017-01-09","40+","Disney's Animal Kingdom Theme Park Resort Area","777"
"2017-01-09","40+","Disney's BoardWalk","174"
"2017-01-09","40+","Disney's Hollywood Studios","3262"
"2017-01-09","40+","Downtown Disney Resort Area","70"
"2017-01-09","40+","Epcot","5404"
"2017-01-09","40+","Epcot Resort Area","836"
"2017-01-09","40+","Four Seasons Resort Orlando at Walt Disney World Resort","20"
"2017-01-09","40+","Magic Kingdom Park","6555"
"2017-01-09","40+","Magic Kingdom Resort Area","6133"
"2017-01-10","40+","Destination","62"
"2017-01-10","40+","Disney Springs","999"
"2017-01-10","40+","Disney's Animal Kingdom Theme Park","1606"
"2017-01-10","40+","Disney's Animal Kingdom Theme Park Resort Area","594"
"2017-01-10","40+","Disney's BoardWalk","158"
"2017-01-10","40+","Disney's Hollywood Studios","3387"
"2017-01-10","40+","Downtown Disney Resort Area","55"
"2017-01-10","40+","Epcot","6507"
"2017-01-10","40+","Epcot Resort Area","677"
"2017-01-10","40+","Magic Kingdom Park","6483"
"2017-01-10","40+","Magic Kingdom Resort Area","5486"
"2017-01-11","40+","Destination","75"
"2017-01-11","40+","Disney Springs","1140"
"2017-01-11","40+","Disney's Animal Kingdom Theme Park","1520"
"2017-01-11","40+","Disney's Animal Kingdom Theme Park Resort Area","468"
"2017-01-11","40+","Disney's BoardWalk","135"
"2017-01-11","40+","Disney's Hollywood Studios","2404"
"2017-01-11","40+","Downtown Disney Resort Area","25"
"2017-01-11","40+","Epcot","4591"
"2017-01-11","40+","Epcot Resort Area","617"
"2017-01-11","40+","Magic Kingdom Park","7786"
"2017-01-11","40+","Magic Kingdom Resort Area","5748"
"2017-01-12","40+","Destination","79"
"2017-01-12","40+","Disney Springs","1171"
"2017-01-12","40+","Disney's Animal Kingdom Theme Park","1880"
"2017-01-12","40+","Disney's Animal Kingdom Theme Park Resort Area","610"
"2017-01-12","40+","Disney's BoardWalk","140"
"2017-01-12","40+","Disney's Hollywood Studios","2804"
"2017-01-12","40+","Downtown Disney Resort Area","47"
"2017-01-12","40+","Epcot","5523"
"2017-01-12","40+","Epcot Resort Area","872"
"2017-01-12","40+","Four Seasons Resort Orlando at Walt Disney World Resort","5"
"2017-01-12","40+","Magic Kingdom Park","6163"
"2017-01-12","40+","Magic Kingdom Resort Area","5925"
"2017-01-13","40+","Destination","103"
"2017-01-13","40+","Disney Springs","1212"
"2017-01-13","40+","Disney's Animal Kingdom Theme Park","1744"
"2017-01-13","40+","Disney's Animal Kingdom Theme Park Resort Area","549"
"2017-01-13","40+","Disney's BoardWalk","151"
"2017-01-13","40+","Disney's Hollywood Studios","3687"
"2017-01-13","40+","Downtown Disney Resort Area","53"
"2017-01-13","40+","Epcot","4622"
"2017-01-13","40+","Epcot Resort Area","777"
"2017-01-13","40+","Magic Kingdom Park","7237"
"2017-01-13","40+","Magic Kingdom Resort Area","6182"
"2017-01-14","40+","Destination","155"
"2017-01-14","40+","Disney Springs","1590"
"2017-01-14","40+","Disney's Animal Kingdom Theme Park","2213"
"2017-01-14","40+","Disney's Animal Kingdom Theme Park Resort Area","702"
"2017-01-14","40+","Disney's BoardWalk","248"
"2017-01-14","40+","Disney's Hollywood Studios","2654"
"2017-01-14","40+","Downtown Disney Resort Area","45"
"2017-01-14","40+","Epcot","5436"
"2017-01-14","40+","Epcot Resort Area","887"
"2017-01-14","40+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2017-01-14","40+","Magic Kingdom Park","6397"
"2017-01-14","40+","Magic Kingdom Resort Area","6946"
"2017-01-15","40+","Destination","132"
"2017-01-15","40+","Disney Springs","1412"
"2017-01-15","40+","Disney's Animal Kingdom Theme Park","1733"
"2017-01-15","40+","Disney's Animal Kingdom Theme Park Resort Area","621"
"2017-01-15","40+","Disney's BoardWalk","136"
"2017-01-15","40+","Disney's Hollywood Studios","3291"
"2017-01-15","40+","Downtown Disney Resort Area","66"
"2017-01-15","40+","Epcot","4520"
"2017-01-15","40+","Epcot Resort Area","828"
"2017-01-15","40+","Four Seasons Resort Orlando at Walt Disney World Resort","12"
"2017-01-15","40+","Magic Kingdom Park","7165"
"2017-01-15","40+","Magic Kingdom Resort Area","6493"
"2017-01-16","40+","Destination","105"
"2017-01-16","40+","Disney Springs","1195"
"2017-01-16","40+","Disney's Animal Kingdom Theme Park","2259"
"2017-01-16","40+","Disney's Animal Kingdom Theme Park Resort Area","562"
"2017-01-16","40+","Disney's BoardWalk","203"
"2017-01-16","40+","Disney's Hollywood Studios","3236"
"2017-01-16","40+","Downtown Disney Resort Area","56"
"2017-01-16","40+","Epcot","4648"
"2017-01-16","40+","Epcot Resort Area","861"
"2017-01-16","40+","Magic Kingdom Park","6088"
"2017-01-16","40+","Magic Kingdom Resort Area","5812"
"2017-01-17","40+","Destination","52"
"2017-01-17","40+","Disney Springs","975"
"2017-01-17","40+","Disney's Animal Kingdom Theme Park","1456"
"2017-01-17","40+","Disney's Animal Kingdom Theme Park Resort Area","359"
"2017-01-17","40+","Disney's BoardWalk","118"
"2017-01-17","40+","Disney's Hollywood Studios","2310"
"2017-01-17","40+","Downtown Disney Resort Area","45"
"2017-01-17","40+","Epcot","6025"
"2017-01-17","40+","Epcot Resort Area","653"
"2017-01-17","40+","Four Seasons Resort Orlando at Walt Disney World Resort","2"
"2017-01-17","40+","Magic Kingdom Park","6287"
"2017-01-17","40+","Magic Kingdom Resort Area","5134"
"2017-01-18","40+","Destination","83"
"2017-01-18","40+","Disney Springs","959"
"2017-01-18","40+","Disney's Animal Kingdom Theme Park","1472"
"2017-01-18","40+","Disney's Animal Kingdom Theme Park Resort Area","423"
"2017-01-18","40+","Disney's BoardWalk","94"
"2017-01-18","40+","Disney's Hollywood Studios","2516"
"2017-01-18","40+","Downtown Disney Resort Area","57"
"2017-01-18","40+","Epcot","3993"
"2017-01-18","40+","Epcot Resort Area","663"
"2017-01-18","40+","Magic Kingdom Park","7240"
"2017-01-18","40+","Magic Kingdom Resort Area","5440"
"2017-01-19","40+","Destination","78"
"2017-01-19","40+","Disney Springs","1049"
"2017-01-19","40+","Disney's Animal Kingdom Theme Park","1638"
"2017-01-19","40+","Disney's Animal Kingdom Theme Park Resort Area","575"
"2017-01-19","40+","Disney's BoardWalk","111"
"2017-01-19","40+","Disney's Hollywood Studios","2740"
"2017-01-19","40+","Downtown Disney Resort Area","66"
"2017-01-19","40+","Epcot","4734"
"2017-01-19","40+","Epcot Resort Area","689"
"2017-01-19","40+","Four Seasons Resort Orlando at Walt Disney World Resort","2"
"2017-01-19","40+","Magic Kingdom Park","5730"
"2017-01-19","40+","Magic Kingdom Resort Area","5409"
"2017-01-20","40+","Destination","94"
"2017-01-20","40+","Disney Springs","1149"
"2017-01-20","40+","Disney's Animal Kingdom Theme Park","1484"
"2017-01-20","40+","Disney's Animal Kingdom Theme Park Resort Area","438"
"2017-01-20","40+","Disney's BoardWalk","166"
"2017-01-20","40+","Disney's Hollywood Studios","3681"
"2017-01-20","40+","Downtown Disney Resort Area","41"
"2017-01-20","40+","Epcot","3907"
"2017-01-20","40+","Epcot Resort Area","694"
"2017-01-20","40+","Magic Kingdom Park","6137"
"2017-01-20","40+","Magic Kingdom Resort Area","5216"
