"dining_usg_dt","booking_window_range","park_area_nm","nb_dining_gst"
"2016-11-25","30+","Destination","363"
"2016-11-25","30+","Disney Springs","3207"
"2016-11-25","30+","Disney's Animal Kingdom Theme Park","3792"
"2016-11-25","30+","Disney's Animal Kingdom Theme Park Resort Area","1329"
"2016-11-25","30+","Disney's BoardWalk","372"
"2016-11-25","30+","Disney's Hollywood Studios","5625"
"2016-11-25","30+","Downtown Disney Resort Area","202"
"2016-11-25","30+","Epcot","11141"
"2016-11-25","30+","Epcot Resort Area","2033"
"2016-11-25","30+","Magic Kingdom Park","9969"
"2016-11-25","30+","Magic Kingdom Resort Area","10987"
"2016-11-26","30+","Destination","547"
"2016-11-26","30+","Disney Springs","3413"
"2016-11-26","30+","Disney's Animal Kingdom Theme Park","3626"
"2016-11-26","30+","Disney's Animal Kingdom Theme Park Resort Area","1488"
"2016-11-26","30+","Disney's BoardWalk","347"
"2016-11-26","30+","Disney's Hollywood Studios","5255"
"2016-11-26","30+","Downtown Disney Resort Area","163"
"2016-11-26","30+","Epcot","9816"
"2016-11-26","30+","Epcot Resort Area","1993"
"2016-11-26","30+","Four Seasons Resort Orlando at Walt Disney World Resort","38"
"2016-11-26","30+","Magic Kingdom Park","9483"
"2016-11-26","30+","Magic Kingdom Resort Area","10856"
"2016-11-27","30+","Destination","399"
"2016-11-27","30+","Disney Springs","3051"
"2016-11-27","30+","Disney's Animal Kingdom Theme Park","4008"
"2016-11-27","30+","Disney's Animal Kingdom Theme Park Resort Area","1519"
"2016-11-27","30+","Disney's BoardWalk","358"
"2016-11-27","30+","Disney's Hollywood Studios","5533"
"2016-11-27","30+","Downtown Disney Resort Area","191"
"2016-11-27","30+","Epcot","9736"
"2016-11-27","30+","Epcot Resort Area","1944"
"2016-11-27","30+","Four Seasons Resort Orlando at Walt Disney World Resort","13"
"2016-11-27","30+","Magic Kingdom Park","9194"
"2016-11-27","30+","Magic Kingdom Resort Area","10452"
"2016-11-28","30+","Destination","403"
"2016-11-28","30+","Disney Springs","2628"
"2016-11-28","30+","Disney's Animal Kingdom Theme Park","4184"
"2016-11-28","30+","Disney's Animal Kingdom Theme Park Resort Area","1319"
"2016-11-28","30+","Disney's BoardWalk","434"
"2016-11-28","30+","Disney's Hollywood Studios","5303"
"2016-11-28","30+","Downtown Disney Resort Area","136"
"2016-11-28","30+","Epcot","11478"
"2016-11-28","30+","Epcot Resort Area","1804"
"2016-11-28","30+","Four Seasons Resort Orlando at Walt Disney World Resort","15"
"2016-11-28","30+","Magic Kingdom Park","10565"
"2016-11-28","30+","Magic Kingdom Resort Area","9995"
"2016-11-29","30+","Destination","352"
"2016-11-29","30+","Disney Springs","2464"
"2016-11-29","30+","Disney's Animal Kingdom Theme Park","3872"
"2016-11-29","30+","Disney's Animal Kingdom Theme Park Resort Area","1283"
"2016-11-29","30+","Disney's BoardWalk","395"
"2016-11-29","30+","Disney's Hollywood Studios","5204"
"2016-11-29","30+","Downtown Disney Resort Area","143"
"2016-11-29","30+","Epcot","12373"
"2016-11-29","30+","Epcot Resort Area","1798"
"2016-11-29","30+","Four Seasons Resort Orlando at Walt Disney World Resort","11"
"2016-11-29","30+","Magic Kingdom Park","8505"
"2016-11-29","30+","Magic Kingdom Resort Area","10574"
"2016-11-30","30+","Destination","265"
"2016-11-30","30+","Disney Springs","2580"
"2016-11-30","30+","Disney's Animal Kingdom Theme Park","3526"
"2016-11-30","30+","Disney's Animal Kingdom Theme Park Resort Area","1237"
"2016-11-30","30+","Disney's BoardWalk","435"
"2016-11-30","30+","Disney's Hollywood Studios","5083"
"2016-11-30","30+","Downtown Disney Resort Area","117"
"2016-11-30","30+","Epcot","10638"
"2016-11-30","30+","Epcot Resort Area","1744"
"2016-11-30","30+","Four Seasons Resort Orlando at Walt Disney World Resort","33"
"2016-11-30","30+","Magic Kingdom Park","10071"
"2016-11-30","30+","Magic Kingdom Resort Area","10655"
"2016-12-01","30+","Destination","372"
"2016-12-01","30+","Disney Springs","2836"
"2016-12-01","30+","Disney's Animal Kingdom Theme Park","3647"
"2016-12-01","30+","Disney's Animal Kingdom Theme Park Resort Area","1383"
"2016-12-01","30+","Disney's BoardWalk","413"
"2016-12-01","30+","Disney's Hollywood Studios","4779"
"2016-12-01","30+","Downtown Disney Resort Area","146"
"2016-12-01","30+","Epcot","10382"
"2016-12-01","30+","Epcot Resort Area","1724"
"2016-12-01","30+","Four Seasons Resort Orlando at Walt Disney World Resort","42"
"2016-12-01","30+","Magic Kingdom Park","8085"
"2016-12-01","30+","Magic Kingdom Resort Area","10703"
"2016-12-02","30+","Destination","288"
"2016-12-02","30+","Disney Springs","2577"
"2016-12-02","30+","Disney's Animal Kingdom Theme Park","3474"
"2016-12-02","30+","Disney's Animal Kingdom Theme Park Resort Area","1215"
"2016-12-02","30+","Disney's BoardWalk","383"
"2016-12-02","30+","Disney's Hollywood Studios","4931"
"2016-12-02","30+","Downtown Disney Resort Area","146"
"2016-12-02","30+","Epcot","10621"
"2016-12-02","30+","Epcot Resort Area","1791"
"2016-12-02","30+","Four Seasons Resort Orlando at Walt Disney World Resort","8"
"2016-12-02","30+","Magic Kingdom Park","7997"
"2016-12-02","30+","Magic Kingdom Resort Area","10562"
"2016-12-03","30+","Destination","423"
"2016-12-03","30+","Disney Springs","3153"
"2016-12-03","30+","Disney's Animal Kingdom Theme Park","3397"
"2016-12-03","30+","Disney's Animal Kingdom Theme Park Resort Area","1380"
"2016-12-03","30+","Disney's BoardWalk","426"
"2016-12-03","30+","Disney's Hollywood Studios","4616"
"2016-12-03","30+","Downtown Disney Resort Area","178"
"2016-12-03","30+","Epcot","10062"
"2016-12-03","30+","Epcot Resort Area","1714"
"2016-12-03","30+","Four Seasons Resort Orlando at Walt Disney World Resort","54"
"2016-12-03","30+","Magic Kingdom Park","8808"
"2016-12-03","30+","Magic Kingdom Resort Area","10887"
"2016-12-04","30+","Destination","355"
"2016-12-04","30+","Disney Springs","3020"
"2016-12-04","30+","Disney's Animal Kingdom Theme Park","3389"
"2016-12-04","30+","Disney's Animal Kingdom Theme Park Resort Area","1400"
"2016-12-04","30+","Disney's BoardWalk","314"
"2016-12-04","30+","Disney's Hollywood Studios","5018"
"2016-12-04","30+","Downtown Disney Resort Area","167"
"2016-12-04","30+","Epcot","8945"
"2016-12-04","30+","Epcot Resort Area","1792"
"2016-12-04","30+","Four Seasons Resort Orlando at Walt Disney World Resort","2"
"2016-12-04","30+","Magic Kingdom Park","8520"
"2016-12-04","30+","Magic Kingdom Resort Area","10113"
"2016-12-05","30+","Destination","252"
"2016-12-05","30+","Disney Springs","2390"
"2016-12-05","30+","Disney's Animal Kingdom Theme Park","3751"
"2016-12-05","30+","Disney's Animal Kingdom Theme Park Resort Area","1159"
"2016-12-05","30+","Disney's BoardWalk","298"
"2016-12-05","30+","Disney's Hollywood Studios","5249"
"2016-12-05","30+","Downtown Disney Resort Area","106"
"2016-12-05","30+","Epcot","9612"
"2016-12-05","30+","Epcot Resort Area","1531"
"2016-12-05","30+","Magic Kingdom Park","9915"
"2016-12-05","30+","Magic Kingdom Resort Area","9445"
"2016-12-06","30+","Destination","180"
"2016-12-06","30+","Disney Springs","2188"
"2016-12-06","30+","Disney's Animal Kingdom Theme Park","3422"
"2016-12-06","30+","Disney's Animal Kingdom Theme Park Resort Area","996"
"2016-12-06","30+","Disney's BoardWalk","258"
"2016-12-06","30+","Disney's Hollywood Studios","4939"
"2016-12-06","30+","Downtown Disney Resort Area","129"
"2016-12-06","30+","Epcot","9740"
"2016-12-06","30+","Epcot Resort Area","1510"
"2016-12-06","30+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2016-12-06","30+","Magic Kingdom Park","8766"
"2016-12-06","30+","Magic Kingdom Resort Area","9829"
"2016-12-07","30+","Destination","156"
"2016-12-07","30+","Disney Springs","2449"
"2016-12-07","30+","Disney's Animal Kingdom Theme Park","2792"
"2016-12-07","30+","Disney's Animal Kingdom Theme Park Resort Area","876"
"2016-12-07","30+","Disney's BoardWalk","275"
"2016-12-07","30+","Disney's Hollywood Studios","5018"
"2016-12-07","30+","Downtown Disney Resort Area","154"
"2016-12-07","30+","Epcot","8633"
"2016-12-07","30+","Epcot Resort Area","1537"
"2016-12-07","30+","Four Seasons Resort Orlando at Walt Disney World Resort","15"
"2016-12-07","30+","Magic Kingdom Park","9605"
"2016-12-07","30+","Magic Kingdom Resort Area","9605"
"2016-12-08","30+","Destination","219"
"2016-12-08","30+","Disney Springs","2406"
"2016-12-08","30+","Disney's Animal Kingdom Theme Park","3063"
"2016-12-08","30+","Disney's Animal Kingdom Theme Park Resort Area","1075"
"2016-12-08","30+","Disney's BoardWalk","296"
"2016-12-08","30+","Disney's Hollywood Studios","4863"
"2016-12-08","30+","Downtown Disney Resort Area","128"
"2016-12-08","30+","Epcot","8709"
"2016-12-08","30+","Epcot Resort Area","1432"
"2016-12-08","30+","Four Seasons Resort Orlando at Walt Disney World Resort","49"
"2016-12-08","30+","Magic Kingdom Park","8128"
"2016-12-08","30+","Magic Kingdom Resort Area","9881"
"2016-12-09","30+","Destination","178"
"2016-12-09","30+","Disney Springs","2526"
"2016-12-09","30+","Disney's Animal Kingdom Theme Park","2930"
"2016-12-09","30+","Disney's Animal Kingdom Theme Park Resort Area","919"
"2016-12-09","30+","Disney's BoardWalk","336"
"2016-12-09","30+","Disney's Hollywood Studios","5777"
"2016-12-09","30+","Downtown Disney Resort Area","91"
"2016-12-09","30+","Epcot","8540"
"2016-12-09","30+","Epcot Resort Area","1591"
"2016-12-09","30+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2016-12-09","30+","Magic Kingdom Park","7845"
"2016-12-09","30+","Magic Kingdom Resort Area","9411"
"2016-12-10","30+","Destination","400"
"2016-12-10","30+","Disney Springs","3232"
"2016-12-10","30+","Disney's Animal Kingdom Theme Park","3141"
"2016-12-10","30+","Disney's Animal Kingdom Theme Park Resort Area","1366"
"2016-12-10","30+","Disney's BoardWalk","484"
"2016-12-10","30+","Disney's Hollywood Studios","5281"
"2016-12-10","30+","Downtown Disney Resort Area","180"
"2016-12-10","30+","Epcot","9773"
"2016-12-10","30+","Epcot Resort Area","1826"
"2016-12-10","30+","Four Seasons Resort Orlando at Walt Disney World Resort","46"
"2016-12-10","30+","Magic Kingdom Park","9346"
"2016-12-10","30+","Magic Kingdom Resort Area","10927"
"2016-12-11","30+","Destination","376"
"2016-12-11","30+","Disney Springs","2954"
"2016-12-11","30+","Disney's Animal Kingdom Theme Park","3736"
"2016-12-11","30+","Disney's Animal Kingdom Theme Park Resort Area","1382"
"2016-12-11","30+","Disney's BoardWalk","269"
"2016-12-11","30+","Disney's Hollywood Studios","5341"
"2016-12-11","30+","Downtown Disney Resort Area","101"
"2016-12-11","30+","Epcot","9802"
"2016-12-11","30+","Epcot Resort Area","1854"
"2016-12-11","30+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2016-12-11","30+","Magic Kingdom Park","9146"
"2016-12-11","30+","Magic Kingdom Resort Area","10147"
"2016-12-12","30+","Destination","196"
"2016-12-12","30+","Disney Springs","2120"
"2016-12-12","30+","Disney's Animal Kingdom Theme Park","4030"
"2016-12-12","30+","Disney's Animal Kingdom Theme Park Resort Area","1207"
"2016-12-12","30+","Disney's BoardWalk","253"
"2016-12-12","30+","Disney's Hollywood Studios","5535"
"2016-12-12","30+","Downtown Disney Resort Area","103"
"2016-12-12","30+","Epcot","10036"
"2016-12-12","30+","Epcot Resort Area","1643"
"2016-12-12","30+","Four Seasons Resort Orlando at Walt Disney World Resort","5"
"2016-12-12","30+","Magic Kingdom Park","9956"
"2016-12-12","30+","Magic Kingdom Resort Area","9272"
"2016-12-13","30+","Destination","200"
"2016-12-13","30+","Disney Springs","1941"
"2016-12-13","30+","Disney's Animal Kingdom Theme Park","3321"
"2016-12-13","30+","Disney's Animal Kingdom Theme Park Resort Area","929"
"2016-12-13","30+","Disney's BoardWalk","266"
"2016-12-13","30+","Disney's Hollywood Studios","5087"
"2016-12-13","30+","Downtown Disney Resort Area","78"
"2016-12-13","30+","Epcot","10699"
"2016-12-13","30+","Epcot Resort Area","1612"
"2016-12-13","30+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2016-12-13","30+","Magic Kingdom Park","9178"
"2016-12-13","30+","Magic Kingdom Resort Area","9426"
"2016-12-14","30+","Destination","221"
"2016-12-14","30+","Disney Springs","2122"
"2016-12-14","30+","Disney's Animal Kingdom Theme Park","3215"
"2016-12-14","30+","Disney's Animal Kingdom Theme Park Resort Area","919"
"2016-12-14","30+","Disney's BoardWalk","195"
"2016-12-14","30+","Disney's Hollywood Studios","4966"
"2016-12-14","30+","Downtown Disney Resort Area","59"
"2016-12-14","30+","Epcot","8933"
"2016-12-14","30+","Epcot Resort Area","1412"
"2016-12-14","30+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2016-12-14","30+","Magic Kingdom Park","9947"
"2016-12-14","30+","Magic Kingdom Resort Area","9438"
"2016-12-15","30+","Destination","249"
"2016-12-15","30+","Disney Springs","2376"
"2016-12-15","30+","Disney's Animal Kingdom Theme Park","3245"
"2016-12-15","30+","Disney's Animal Kingdom Theme Park Resort Area","1144"
"2016-12-15","30+","Disney's BoardWalk","291"
"2016-12-15","30+","Disney's Hollywood Studios","4721"
"2016-12-15","30+","Downtown Disney Resort Area","142"
"2016-12-15","30+","Epcot","9247"
"2016-12-15","30+","Epcot Resort Area","1549"
"2016-12-15","30+","Four Seasons Resort Orlando at Walt Disney World Resort","57"
"2016-12-15","30+","Magic Kingdom Park","8072"
"2016-12-15","30+","Magic Kingdom Resort Area","9001"
"2016-12-16","30+","Destination","169"
"2016-12-16","30+","Disney Springs","2611"
"2016-12-16","30+","Disney's Animal Kingdom Theme Park","3101"
"2016-12-16","30+","Disney's Animal Kingdom Theme Park Resort Area","1102"
"2016-12-16","30+","Disney's BoardWalk","326"
"2016-12-16","30+","Disney's Hollywood Studios","5909"
"2016-12-16","30+","Downtown Disney Resort Area","124"
"2016-12-16","30+","Epcot","8938"
"2016-12-16","30+","Epcot Resort Area","1487"
"2016-12-16","30+","Four Seasons Resort Orlando at Walt Disney World Resort","8"
"2016-12-16","30+","Magic Kingdom Park","7902"
"2016-12-16","30+","Magic Kingdom Resort Area","9186"
"2016-12-17","30+","Destination","292"
"2016-12-17","30+","Disney Springs","3147"
"2016-12-17","30+","Disney's Animal Kingdom Theme Park","3579"
"2016-12-17","30+","Disney's Animal Kingdom Theme Park Resort Area","1300"
"2016-12-17","30+","Disney's BoardWalk","302"
"2016-12-17","30+","Disney's Hollywood Studios","5469"
"2016-12-17","30+","Downtown Disney Resort Area","190"
"2016-12-17","30+","Epcot","10306"
"2016-12-17","30+","Epcot Resort Area","1866"
"2016-12-17","30+","Four Seasons Resort Orlando at Walt Disney World Resort","59"
"2016-12-17","30+","Magic Kingdom Park","9294"
"2016-12-17","30+","Magic Kingdom Resort Area","10950"
"2016-12-18","30+","Destination","341"
"2016-12-18","30+","Disney Springs","2888"
"2016-12-18","30+","Disney's Animal Kingdom Theme Park","3588"
"2016-12-18","30+","Disney's Animal Kingdom Theme Park Resort Area","1365"
"2016-12-18","30+","Disney's BoardWalk","297"
"2016-12-18","30+","Disney's Hollywood Studios","6550"
"2016-12-18","30+","Downtown Disney Resort Area","108"
"2016-12-18","30+","Epcot","10418"
"2016-12-18","30+","Epcot Resort Area","1766"
"2016-12-18","30+","Magic Kingdom Park","9092"
"2016-12-18","30+","Magic Kingdom Resort Area","9945"
"2016-12-19","30+","Destination","276"
"2016-12-19","30+","Disney Springs","2663"
"2016-12-19","30+","Disney's Animal Kingdom Theme Park","4073"
"2016-12-19","30+","Disney's Animal Kingdom Theme Park Resort Area","1433"
"2016-12-19","30+","Disney's BoardWalk","398"
"2016-12-19","30+","Disney's Hollywood Studios","6538"
"2016-12-19","30+","Downtown Disney Resort Area","168"
"2016-12-19","30+","Epcot","10614"
"2016-12-19","30+","Epcot Resort Area","1809"
"2016-12-19","30+","Magic Kingdom Park","10523"
"2016-12-19","30+","Magic Kingdom Resort Area","9526"
"2016-12-20","30+","Destination","218"
"2016-12-20","30+","Disney Springs","2321"
"2016-12-20","30+","Disney's Animal Kingdom Theme Park","3633"
"2016-12-20","30+","Disney's Animal Kingdom Theme Park Resort Area","1182"
"2016-12-20","30+","Disney's BoardWalk","325"
"2016-12-20","30+","Disney's Hollywood Studios","6234"
"2016-12-20","30+","Downtown Disney Resort Area","122"
"2016-12-20","30+","Epcot","12190"
"2016-12-20","30+","Epcot Resort Area","1734"
"2016-12-20","30+","Magic Kingdom Park","9779"
"2016-12-20","30+","Magic Kingdom Resort Area","10357"
"2016-12-21","30+","Destination","333"
"2016-12-21","30+","Disney Springs","2590"
"2016-12-21","30+","Disney's Animal Kingdom Theme Park","3567"
"2016-12-21","30+","Disney's Animal Kingdom Theme Park Resort Area","1200"
"2016-12-21","30+","Disney's BoardWalk","245"
"2016-12-21","30+","Disney's Hollywood Studios","6047"
"2016-12-21","30+","Downtown Disney Resort Area","123"
"2016-12-21","30+","Epcot","9162"
"2016-12-21","30+","Epcot Resort Area","1620"
"2016-12-21","30+","Magic Kingdom Park","10418"
"2016-12-21","30+","Magic Kingdom Resort Area","9870"
"2016-12-22","30+","Destination","197"
"2016-12-22","30+","Disney Springs","2473"
"2016-12-22","30+","Disney's Animal Kingdom Theme Park","2959"
"2016-12-22","30+","Disney's Animal Kingdom Theme Park Resort Area","1016"
"2016-12-22","30+","Disney's BoardWalk","237"
"2016-12-22","30+","Disney's Hollywood Studios","5206"
"2016-12-22","30+","Downtown Disney Resort Area","113"
"2016-12-22","30+","Epcot","8288"
"2016-12-22","30+","Epcot Resort Area","1427"
"2016-12-22","30+","Magic Kingdom Park","8595"
"2016-12-22","30+","Magic Kingdom Resort Area","9705"
"2016-12-23","30+","Destination","196"
"2016-12-23","30+","Disney Springs","2449"
"2016-12-23","30+","Disney's Animal Kingdom Theme Park","2641"
"2016-12-23","30+","Disney's Animal Kingdom Theme Park Resort Area","998"
"2016-12-23","30+","Disney's BoardWalk","269"
"2016-12-23","30+","Disney's Hollywood Studios","6131"
"2016-12-23","30+","Downtown Disney Resort Area","127"
"2016-12-23","30+","Epcot","7778"
"2016-12-23","30+","Epcot Resort Area","1532"
"2016-12-23","30+","Magic Kingdom Park","8507"
"2016-12-23","30+","Magic Kingdom Resort Area","8832"
"2016-12-24","30+","Destination","499"
"2016-12-24","30+","Disney Springs","3667"
"2016-12-24","30+","Disney's Animal Kingdom Theme Park","2862"
"2016-12-24","30+","Disney's Animal Kingdom Theme Park Resort Area","1333"
"2016-12-24","30+","Disney's BoardWalk","530"
"2016-12-24","30+","Disney's Hollywood Studios","5363"
"2016-12-24","30+","Downtown Disney Resort Area","236"
"2016-12-24","30+","Epcot","11040"
"2016-12-24","30+","Epcot Resort Area","2241"
"2016-12-24","30+","Magic Kingdom Park","10702"
"2016-12-24","30+","Magic Kingdom Resort Area","11370"
"2016-12-25","30+","Destination","730"
"2016-12-25","30+","Disney Springs","3869"
"2016-12-25","30+","Disney's Animal Kingdom Theme Park","3163"
"2016-12-25","30+","Disney's Animal Kingdom Theme Park Resort Area","1924"
"2016-12-25","30+","Disney's BoardWalk","575"
"2016-12-25","30+","Disney's Hollywood Studios","5859"
"2016-12-25","30+","Downtown Disney Resort Area","263"
"2016-12-25","30+","Epcot","11987"
"2016-12-25","30+","Epcot Resort Area","3041"
"2016-12-25","30+","Magic Kingdom Park","11753"
"2016-12-25","30+","Magic Kingdom Resort Area","13754"
"2016-12-26","30+","Destination","372"
"2016-12-26","30+","Disney Springs","3301"
"2016-12-26","30+","Disney's Animal Kingdom Theme Park","3894"
"2016-12-26","30+","Disney's Animal Kingdom Theme Park Resort Area","1421"
"2016-12-26","30+","Disney's BoardWalk","341"
"2016-12-26","30+","Disney's Hollywood Studios","5846"
"2016-12-26","30+","Downtown Disney Resort Area","214"
"2016-12-26","30+","Epcot","8844"
"2016-12-26","30+","Epcot Resort Area","1828"
"2016-12-26","30+","Magic Kingdom Park","9844"
"2016-12-26","30+","Magic Kingdom Resort Area","9082"
"2016-12-27","30+","Destination","346"
"2016-12-27","30+","Disney Springs","3106"
"2016-12-27","30+","Disney's Animal Kingdom Theme Park","4019"
"2016-12-27","30+","Disney's Animal Kingdom Theme Park Resort Area","1300"
"2016-12-27","30+","Disney's BoardWalk","507"
"2016-12-27","30+","Disney's Hollywood Studios","6444"
"2016-12-27","30+","Downtown Disney Resort Area","191"
"2016-12-27","30+","Epcot","11981"
"2016-12-27","30+","Epcot Resort Area","2064"
"2016-12-27","30+","Magic Kingdom Park","10821"
"2016-12-27","30+","Magic Kingdom Resort Area","10868"
"2016-12-28","30+","Destination","311"
"2016-12-28","30+","Disney Springs","3430"
"2016-12-28","30+","Disney's Animal Kingdom Theme Park","4282"
"2016-12-28","30+","Disney's Animal Kingdom Theme Park Resort Area","1269"
"2016-12-28","30+","Disney's BoardWalk","461"
"2016-12-28","30+","Disney's Hollywood Studios","6723"
"2016-12-28","30+","Downtown Disney Resort Area","149"
"2016-12-28","30+","Epcot","11430"
"2016-12-28","30+","Epcot Resort Area","2044"
"2016-12-28","30+","Magic Kingdom Park","10869"
"2016-12-28","30+","Magic Kingdom Resort Area","10369"
"2016-12-29","30+","Destination","257"
"2016-12-29","30+","Disney Springs","3286"
"2016-12-29","30+","Disney's Animal Kingdom Theme Park","4344"
"2016-12-29","30+","Disney's Animal Kingdom Theme Park Resort Area","1244"
"2016-12-29","30+","Disney's BoardWalk","444"
"2016-12-29","30+","Disney's Hollywood Studios","6535"
"2016-12-29","30+","Downtown Disney Resort Area","161"
"2016-12-29","30+","Epcot","11233"
"2016-12-29","30+","Epcot Resort Area","1919"
"2016-12-29","30+","Magic Kingdom Park","10023"
"2016-12-29","30+","Magic Kingdom Resort Area","10504"
"2016-12-30","30+","Destination","377"
"2016-12-30","30+","Disney Springs","2829"
"2016-12-30","30+","Disney's Animal Kingdom Theme Park","3682"
"2016-12-30","30+","Disney's Animal Kingdom Theme Park Resort Area","1060"
"2016-12-30","30+","Disney's BoardWalk","444"
"2016-12-30","30+","Disney's Hollywood Studios","6673"
"2016-12-30","30+","Downtown Disney Resort Area","128"
"2016-12-30","30+","Epcot","9785"
"2016-12-30","30+","Epcot Resort Area","1835"
"2016-12-30","30+","Magic Kingdom Park","11327"
"2016-12-30","30+","Magic Kingdom Resort Area","10023"
"2016-12-31","30+","Destination","636"
"2016-12-31","30+","Disney Springs","4848"
"2016-12-31","30+","Disney's Animal Kingdom Theme Park","2624"
"2016-12-31","30+","Disney's Animal Kingdom Theme Park Resort Area","1288"
"2016-12-31","30+","Disney's BoardWalk","795"
"2016-12-31","30+","Disney's Hollywood Studios","7152"
"2016-12-31","30+","Downtown Disney Resort Area","200"
"2016-12-31","30+","Epcot","18672"
"2016-12-31","30+","Epcot Resort Area","2409"
"2016-12-31","30+","Magic Kingdom Park","12440"
"2016-12-31","30+","Magic Kingdom Resort Area","11677"
"2017-01-01","30+","Destination","326"
"2017-01-01","30+","Disney Springs","3036"
"2017-01-01","30+","Disney's Animal Kingdom Theme Park","2804"
"2017-01-01","30+","Disney's Animal Kingdom Theme Park Resort Area","1187"
"2017-01-01","30+","Disney's BoardWalk","366"
"2017-01-01","30+","Disney's Hollywood Studios","4250"
"2017-01-01","30+","Downtown Disney Resort Area","136"
"2017-01-01","30+","Epcot","7271"
"2017-01-01","30+","Epcot Resort Area","1438"
"2017-01-01","30+","Magic Kingdom Park","8061"
"2017-01-01","30+","Magic Kingdom Resort Area","9154"
"2017-01-02","30+","Destination","229"
"2017-01-02","30+","Disney Springs","2370"
"2017-01-02","30+","Disney's Animal Kingdom Theme Park","3076"
"2017-01-02","30+","Disney's Animal Kingdom Theme Park Resort Area","1150"
"2017-01-02","30+","Disney's BoardWalk","263"
"2017-01-02","30+","Disney's Hollywood Studios","4540"
"2017-01-02","30+","Downtown Disney Resort Area","130"
"2017-01-02","30+","Epcot","6094"
"2017-01-02","30+","Epcot Resort Area","1243"
"2017-01-02","30+","Four Seasons Resort Orlando at Walt Disney World Resort","13"
"2017-01-02","30+","Magic Kingdom Park","8456"
"2017-01-02","30+","Magic Kingdom Resort Area","7727"
"2017-01-03","30+","Destination","141"
"2017-01-03","30+","Disney Springs","1777"
"2017-01-03","30+","Disney's Animal Kingdom Theme Park","2467"
"2017-01-03","30+","Disney's Animal Kingdom Theme Park Resort Area","929"
"2017-01-03","30+","Disney's BoardWalk","204"
"2017-01-03","30+","Disney's Hollywood Studios","4499"
"2017-01-03","30+","Downtown Disney Resort Area","68"
"2017-01-03","30+","Epcot","9154"
"2017-01-03","30+","Epcot Resort Area","1144"
"2017-01-03","30+","Four Seasons Resort Orlando at Walt Disney World Resort","12"
"2017-01-03","30+","Magic Kingdom Park","8607"
"2017-01-03","30+","Magic Kingdom Resort Area","8053"
"2017-01-04","30+","Destination","175"
"2017-01-04","30+","Disney Springs","1957"
"2017-01-04","30+","Disney's Animal Kingdom Theme Park","2577"
"2017-01-04","30+","Disney's Animal Kingdom Theme Park Resort Area","889"
"2017-01-04","30+","Disney's BoardWalk","240"
"2017-01-04","30+","Disney's Hollywood Studios","4317"
"2017-01-04","30+","Downtown Disney Resort Area","70"
"2017-01-04","30+","Epcot","7449"
"2017-01-04","30+","Epcot Resort Area","1140"
"2017-01-04","30+","Four Seasons Resort Orlando at Walt Disney World Resort","8"
"2017-01-04","30+","Magic Kingdom Park","9576"
"2017-01-04","30+","Magic Kingdom Resort Area","8296"
"2017-01-05","30+","Destination","184"
"2017-01-05","30+","Disney Springs","2156"
"2017-01-05","30+","Disney's Animal Kingdom Theme Park","2809"
"2017-01-05","30+","Disney's Animal Kingdom Theme Park Resort Area","1087"
"2017-01-05","30+","Disney's BoardWalk","312"
"2017-01-05","30+","Disney's Hollywood Studios","4759"
"2017-01-05","30+","Downtown Disney Resort Area","87"
"2017-01-05","30+","Epcot","7578"
"2017-01-05","30+","Epcot Resort Area","1113"
"2017-01-05","30+","Magic Kingdom Park","8741"
"2017-01-05","30+","Magic Kingdom Resort Area","7990"
"2017-01-06","30+","Destination","275"
"2017-01-06","30+","Disney Springs","2218"
"2017-01-06","30+","Disney's Animal Kingdom Theme Park","2759"
"2017-01-06","30+","Disney's Animal Kingdom Theme Park Resort Area","900"
"2017-01-06","30+","Disney's BoardWalk","476"
"2017-01-06","30+","Disney's Hollywood Studios","4925"
"2017-01-06","30+","Downtown Disney Resort Area","77"
"2017-01-06","30+","Epcot","6757"
"2017-01-06","30+","Epcot Resort Area","1259"
"2017-01-06","30+","Four Seasons Resort Orlando at Walt Disney World Resort","30"
"2017-01-06","30+","Magic Kingdom Park","8180"
"2017-01-06","30+","Magic Kingdom Resort Area","7542"
"2017-01-07","30+","Destination","275"
"2017-01-07","30+","Disney Springs","2472"
"2017-01-07","30+","Disney's Animal Kingdom Theme Park","2161"
"2017-01-07","30+","Disney's Animal Kingdom Theme Park Resort Area","1202"
"2017-01-07","30+","Disney's BoardWalk","469"
"2017-01-07","30+","Disney's Hollywood Studios","3238"
"2017-01-07","30+","Downtown Disney Resort Area","136"
"2017-01-07","30+","Epcot","6696"
"2017-01-07","30+","Epcot Resort Area","1533"
"2017-01-07","30+","Four Seasons Resort Orlando at Walt Disney World Resort","36"
"2017-01-07","30+","Magic Kingdom Park","7101"
"2017-01-07","30+","Magic Kingdom Resort Area","7468"
"2017-01-08","30+","Destination","236"
"2017-01-08","30+","Disney Springs","2367"
"2017-01-08","30+","Disney's Animal Kingdom Theme Park","1694"
"2017-01-08","30+","Disney's Animal Kingdom Theme Park Resort Area","1014"
"2017-01-08","30+","Disney's BoardWalk","292"
