"arvl_dt","booking_window_range","rm_nt_cn","gst_cn","gst_cn_2","delta_tkt_cn"
"2018-01-23","40+","13507","40295","8266","0"
"2018-01-24","40+","16500","50859","10819","0"
"2018-01-25","40+","16840","53040","12328","0"
"2018-01-26","40+","18301","57505","13716","0"
"2018-01-27","40+","27753","87479","17238","0"
"2018-01-28","40+","25810","77180","16264","0"
"2018-01-29","40+","15696","45346","9895","0"
"2018-01-30","40+","15186","45339","8819","0"
"2018-01-31","40+","16797","53169","11060","0"
"2018-02-01","40+","24422","75663","16421","0"
"2018-02-02","40+","19590","62449","14623","0"
"2018-02-03","40+","27622","90221","17300","0"
"2018-02-04","40+","23712","72850","15110","0"
"2018-02-05","40+","13745","41888","9783","0"
"2018-02-06","40+","10330","32397","7254","0"
"2018-02-07","40+","11451","37616","8049","0"
"2018-02-08","40+","12672","43125","9577","0"
"2018-02-09","40+","15805","54246","12844","0"
"2018-02-10","40+","25264","88646","17130","0"
"2018-02-11","40+","17837","58909","12083","0"
"2018-02-12","40+","20643","64171","13963","0"
"2018-02-13","40+","16328","51849","11009","0"
"2018-02-14","40+","21297","70760","15041","0"
"2018-02-15","40+","19054","65668","15378","0"
"2018-02-16","40+","19148","66491","16250","0"
"2018-02-17","40+","26343","91529","18490","0"
"2018-02-18","40+","21681","71629","15159","0"
"2018-02-19","40+","20327","64401","15353","0"
"2018-02-20","40+","14789","45444","10611","0"
"2018-02-21","40+","18502","55839","12598","0"
"2018-02-22","40+","23033","68221","17528","0"
"2018-02-23","40+","20839","62828","17339","0"
"2018-02-24","40+","23355","74672","16045","0"
"2018-02-25","40+","26580","82666","16905","0"
"2018-02-26","40+","19696","57969","13109","0"
"2018-02-27","40+","14935","45130","9559","0"
"2018-02-28","40+","17309","52223","11353","0"
"2018-03-01","40+","19863","61729","14331","0"
"2018-03-02","40+","18385","57415","13870","0"
"2018-03-03","40+","28479","92126","18078","0"
"2018-03-04","40+","26553","81431","14643","0"
"2018-03-05","40+","15154","44351","8270","0"
"2018-03-06","40+","14794","41559","9625","0"
"2018-03-07","40+","13717","42828","10037","0"
"2018-03-08","40+","13101","43278","9734","0"
"2018-03-09","40+","18245","61012","10859","0"
"2018-03-10","40+","33265","117157","16786","0"
"2018-03-11","40+","27570","95102","20166","0"
"2018-03-12","40+","18795","60013","14407","0"
"2018-03-13","40+","13715","43755","10493","0"
"2018-03-14","40+","13181","41591","9920","0"
"2018-03-15","40+","13575","42588","10976","0"
"2018-03-16","40+","17226","54035","13628","0"
"2018-03-17","40+","24859","82429","17040","0"
"2018-03-18","40+","24290","75219","16238","0"
"2018-03-19","40+","17352","47607","11620","0"
"2018-03-20","40+","12976","38278","9160","0"
"2018-03-21","40+","15371","49046","12097","0"
"2018-03-22","40+","16316","54438","13105","0"
"2018-03-23","40+","20578","70976","16068","0"
"2018-03-24","40+","36631","128610","25200","0"
"2018-03-25","40+","28738","98962","21626","0"
"2018-03-26","40+","16814","58029","13712","0"
"2018-03-27","40+","14375","50283","11125","0"
"2018-03-28","40+","18626","65812","14498","0"
"2018-03-29","40+","19606","69535","15481","0"
"2018-03-30","40+","26117","94900","19187","0"
"2018-03-31","40+","32946","119156","22685","0"
"2018-04-01","40+","25309","91004","18934","0"
"2018-04-02","40+","23175","82841","18583","0"
"2018-04-03","40+","14957","51288","12224","0"
"2018-04-04","40+","13651","45880","11208","0"
"2018-04-05","40+","12811","42022","10882","0"
"2018-04-06","40+","18061","57250","13539","0"
"2018-04-07","40+","26040","79295","15835","0"
"2018-04-08","40+","27538","79243","16792","0"
"2018-04-09","40+","16264","47721","10445","0"
"2018-04-10","40+","12986","39854","8435","0"
"2018-04-11","40+","17292","53997","11619","0"
"2018-04-12","40+","18612","58513","13752","0"
"2018-04-13","40+","18911","61361","14736","0"
"2018-04-14","40+","30050","96476","18589","0"
"2018-04-15","40+","25605","81015","17153","0"
"2018-04-16","40+","16839","52080","11597","0"
"2018-04-17","40+","14432","44413","9924","0"
"2018-04-18","40+","19262","58126","12433","0"
"2018-04-19","40+","22196","66243","17027","0"
"2018-04-20","40+","21367","65434","16950","0"
"2018-04-21","40+","27722","87095","17299","0"
"2018-04-22","40+","24137","73912","15540","0"
"2018-04-23","40+","16427","48690","10799","0"
"2018-04-24","40+","13710","41116","8664","0"
"2018-04-25","40+","14472","44010","9599","0"
"2018-04-26","40+","16179","50214","11917","0"
"2018-04-27","40+","15743","48965","12319","0"
"2018-04-28","40+","24746","76940","14920","0"
"2018-04-29","40+","20833","63283","13261","0"
"2018-04-30","40+","13644","40464","9135","0"
"2018-05-01","40+","14805","44639","8995","0"
"2018-05-02","40+","13165","41586","8955","0"
"2018-05-03","40+","15032","48272","11113","0"
"2018-05-04","40+","14737","47500","11582","0"
"2018-05-05","40+","23291","74624","13933","0"
"2018-05-06","40+","21190","67280","13712","0"
"2018-05-07","40+","18627","54239","12637","0"
"2018-05-08","40+","13910","40079","8356","0"
"2018-05-09","40+","13460","41359","9083","0"
"2018-05-10","40+","11515","37247","8564","0"
"2018-05-11","40+","13597","44416","10514","0"
"2018-05-12","40+","23820","76645","14474","0"
"2018-05-13","40+","21540","66236","13314","0"
"2018-05-14","40+","23843","67193","14297","0"
"2018-05-15","40+","16694","49344","9900","0"
"2018-05-16","40+","16486","50103","10914","0"
"2018-05-17","40+","16450","50950","11293","0"
"2018-05-18","40+","17984","57812","13043","0"
"2018-05-19","40+","27478","88599","16358","0"
"2018-05-20","40+","27499","87280","17311","0"
"2018-05-21","40+","16741","51560","10895","0"
"2018-05-22","40+","13010","41317","8295","0"
"2018-05-23","40+","15539","52695","10722","0"
"2018-05-24","40+","17296","59905","13043","0"
"2018-05-25","40+","21682","75161","17615","0"
"2018-05-26","40+","26836","94071","18676","0"
"2018-05-27","40+","21140","74578","15097","0"
"2018-05-28","40+","18871","66349","14594","0"
"2018-05-29","40+","16506","57397","11974","0"
"2018-05-30","40+","15810","54218","11423","0"
"2018-05-31","40+","14135","47598","10715","0"
"2018-06-01","40+","19869","68379","15581","0"
"2018-06-02","40+","29524","104811","19444","0"
"2018-06-03","40+","32558","114010","22554","0"
"2018-06-04","40+","22365","73750","15779","0"
"2018-06-05","40+","15536","53577","10905","0"
"2018-06-06","40+","15046","51082","10986","0"
"2018-06-07","40+","13351","45916","10375","0"
"2018-06-08","40+","16289","56364","12725","0"
"2018-06-09","40+","28357","100153","18974","0"
"2018-06-10","40+","30966","108932","21427","0"
"2018-06-11","40+","18861","65140","14202","0"
"2018-06-12","40+","16657","52329","10845","0"
"2018-06-13","40+","13368","45306","9677","0"
"2018-06-14","40+","12413","42351","9654","0"
"2018-06-15","40+","15230","52034","11859","0"
"2018-06-16","40+","26648","92461","16996","0"
"2018-06-17","40+","28314","97037","19042","0"
"2018-06-18","40+","18816","64104","13476","0"
"2018-06-19","40+","15035","51868","10666","0"
"2018-06-20","40+","16557","57244","12174","0"
"2018-06-21","40+","14990","51462","11618","0"
"2018-06-22","40+","14902","52873","11884","0"
"2018-06-23","40+","28079","96909","18200","0"
"2018-06-24","40+","30300","102542","20760","0"
"2018-06-25","40+","20280","69405","14476","0"
"2018-06-26","40+","15950","54442","10878","0"
"2018-06-27","40+","16382","55507","11518","0"
"2018-06-28","40+","15881","54903","11231","0"
"2018-06-29","40+","19674","68211","14526","0"
"2018-06-30","40+","27108","97427","17473","0"
"2018-07-01","40+","24828","89249","16845","0"
"2018-07-02","40+","16402","57924","12027","0"
"2018-07-03","40+","14800","52047","11299","0"
"2018-07-04","40+","12295","42660","9920","0"
"2018-07-05","40+","14165","49094","10236","0"
"2018-07-06","40+","15898","56539","12000","0"
"2018-07-07","40+","23527","83882","15251","0"
"2018-07-08","40+","24456","87925","16673","0"
"2018-07-09","40+","17938","60536","12215","0"
"2018-07-10","40+","15744","54313","10237","0"
"2018-07-11","40+","14481","48698","9718","0"
"2018-07-12","40+","14044","48112","9991","0"
"2018-07-13","40+","15967","55992","11307","0"
"2018-07-14","40+","25462","88969","15176","0"
"2018-07-15","40+","24836","87821","17184","0"
"2018-07-16","40+","19079","62808","13383","0"
"2018-07-17","40+","15533","52178","10094","0"
"2018-07-18","40+","13996","47996","9474","0"
"2018-07-19","40+","11958","41104","8862","0"
"2018-07-20","40+","13922","48272","10774","0"
"2018-07-21","40+","24168","85001","15294","0"
"2018-07-22","40+","22045","79672","15640","0"
"2018-07-23","40+","19467","66912","13039","0"
"2018-07-24","40+","14813","51233","9702","0"
"2018-07-25","40+","15070","51041","9922","0"
"2018-07-26","40+","12687","44162","8989","0"
"2018-07-27","40+","14744","51817","11400","0"
"2018-07-28","40+","20723","73807","13370","0"
"2018-07-29","40+","20237","71755","13683","0"
"2018-07-30","40+","14641","51175","9968","0"
"2018-07-31","40+","12406","43495","8025","0"
"2018-08-01","40+","17336","61266","10880","0"
"2018-08-02","40+","15850","55686","10814","0"
"2018-08-03","40+","15625","54568","11011","0"
"2018-08-04","40+","21691","77701","13606","0"
"2018-08-05","40+","21790","76405","14259","0"
"2018-08-06","40+","16539","57102","9504","0"
"2018-08-07","40+","14027","48777","8319","0"
"2018-08-08","40+","14444","48841","9019","0"
"2018-08-09","40+","13024","45250","9083","0"
"2018-08-10","40+","16065","55353","11688","0"
"2018-08-11","40+","22862","79670","14009","0"
"2018-08-12","40+","22616","77936","14099","0"
"2018-08-13","40+","18238","62559","11530","0"
"2018-08-14","40+","17161","59999","9851","0"
"2018-08-15","40+","18173","62928","11481","0"
"2018-08-16","40+","16749","57462","10192","0"
"2018-08-17","40+","17151","58860","11823","0"
"2018-08-18","40+","24091","85306","14261","0"
"2018-08-19","40+","22496","77761","14296","0"
"2018-08-20","40+","23806","81757","14358","0"
"2018-08-21","40+","16443","56890","9563","0"
"2018-08-22","40+","15440","52384","9335","0"
"2018-08-23","40+","14451","48348","9153","0"
"2018-08-24","40+","16260","54529","11060","0"
"2018-08-25","40+","23909","79750","14108","0"
"2018-08-26","40+","19770","63648","12365","0"
"2018-08-27","40+","14127","42291","9099","0"
"2018-08-28","40+","9732","30529","6099","0"
"2018-08-29","40+","11077","34761","7292","0"
"2018-08-30","40+","14130","44509","9986","0"
"2018-08-31","40+","20973","68446","17966","0"
"2018-09-01","40+","27103","84471","17685","0"
"2018-09-02","40+","20963","62949","12187","0"
"2018-09-03","40+","20343","58441","11846","0"
"2018-09-04","40+","15375","42910","7976","0"
"2018-09-05","40+","14493","40891","7589","0"
"2018-09-06","40+","16139","47393","9691","0"
"2018-09-07","40+","21994","67677","15179","0"
"2018-09-08","40+","32857","100425","18276","0"
"2018-09-09","40+","27491","80909","15358","0"
"2018-09-10","40+","18490","51940","9995","0"
"2018-09-11","40+","13933","39125","7350","0"
"2018-09-12","40+","16852","47713","9277","0"
"2018-09-13","40+","15374","44687","9658","0"
"2018-09-14","40+","20371","61717","13703","0"
"2018-09-15","40+","32536","100468","18328","0"
"2018-09-16","40+","28416","86470","16667","0"
"2018-09-17","40+","17328","49807","9844","0"
"2018-09-18","40+","16225","48477","9400","0"
"2018-09-19","40+","16800","50468","11104","0"
"2018-09-20","40+","16466","49318","10778","0"
"2018-09-21","40+","20189","61499","13990","0"
"2018-09-22","40+","34430","108414","19164","0"
"2018-09-23","40+","28921","86241","16894","0"
"2018-09-24","40+","17683","49583","10488","0"
"2018-09-25","40+","14789","42105","8753","0"
"2018-09-26","40+","17614","53844","12065","0"
"2018-09-27","40+","16423","50437","11435","0"
"2018-09-28","40+","20920","65585","15109","0"
"2018-09-29","40+","35749","115451","21007","0"
"2018-09-30","40+","22921","71449","14607","0"
"2018-10-01","40+","14727","43061","9349","0"
"2018-10-02","40+","12353","36686","8101","0"
"2018-10-03","40+","18337","59490","13602","0"
"2018-10-04","40+","23873","77918","18516","0"
"2018-10-05","40+","24083","79610","18517","0"
"2018-10-06","40+","37756","126196","23009","0"
"2018-10-07","40+","29884","95393","18920","0"
"2018-10-08","40+","22929","69729","15462","0"
"2018-10-09","40+","17280","50318","11003","0"
"2018-10-10","40+","17668","54386","11797","0"
"2018-10-11","40+","17051","54041","12574","0"
"2018-10-12","40+","22038","72558","16180","0"
"2018-10-13","40+","33322","111377","20229","0"
"2018-10-14","40+","27551","86693","17387","2"
"2018-10-15","40+","17437","51505","11040","10"
"2018-10-16","40+","15694","48367","9634","89"
"2018-10-17","40+","18194","58401","12219","116"
"2018-10-18","40+","22408","69854","16175","202"
"2018-10-19","40+","21163","66030","15709","227"
"2018-10-20","40+","34319","110296","19555","211"
"2018-10-21","40+","29668","87318","17418","308"
"2018-10-22","40+","20296","54791","11517","210"
"2018-10-23","40+","15832","46874","8971","127"
"2018-10-24","40+","18475","57065","12122","146"
"2018-10-25","40+","19414","59858","13534","184"
"2018-10-26","40+","22137","68717","16173","297"
"2018-10-27","40+","32660","101171","18525","237"
"2018-10-28","40+","27022","80760","16446","285"
"2018-10-29","40+","17831","51377","10666","163"
"2018-10-30","40+","15745","46437","9462","121"
"2018-10-31","40+","14242","40926","9281","154"
"2018-11-01","40+","24153","71229","16867","247"
"2018-11-02","40+","23852","72108","17830","281"
"2018-11-03","40+","32640","104625","19892","196"
"2018-11-04","40+","28323","84498","17130","217"
"2018-11-05","40+","22339","66428","15050","165"
"2018-11-06","40+","19554","59961","12441","128"
"2018-11-07","40+","20898","63208","14064","146"
"2018-11-08","40+","18877","58580","13647","154"
"2018-11-09","40+","21067","65899","15368","218"
"2018-11-10","40+","35720","114268","21831","196"
"2018-11-11","40+","30107","93676","19412","236"
"2018-11-12","40+","20537","60564","13892","154"
"2018-11-13","40+","13640","39793","8999","142"
"2018-11-14","40+","15338","46444","10557","148"
"2018-11-15","40+","16703","54651","12537","186"
"2018-11-16","40+","21754","75829","17427","207"
"2018-11-17","40+","38847","137604","26437","258"
"2018-11-18","40+","30174","104239","22280","282"
"2018-11-19","40+","18464","62567","14562","147"
"2018-11-20","40+","18726","63415","14493","167"
"2018-11-21","40+","19885","67558","16506","233"
"2018-11-22","40+","13804","44359","10541","145"
"2018-11-23","40+","20343","65611","16895","296"
"2018-11-24","40+","45982","151643","28093","356"
"2018-11-25","40+","34978","107758","21981","314"
"2018-11-26","40+","19578","59446","12320","159"
"2018-11-27","40+","19680","58810","11358","145"
"2018-11-28","40+","17953","55015","11945","188"
"2018-11-29","40+","15819","49755","12297","159"
"2018-11-30","40+","18821","59292","14381","200"
"2018-12-01","40+","35118","111889","21290","276"
"2018-12-02","40+","28110","85268","17660","271"
"2018-12-03","40+","17174","49939","10982","234"
"2018-12-04","40+","12823","38184","8566","170"
"2018-12-05","40+","14919","46253","10687","147"
"2018-12-06","40+","16100","48740","13053","240"
"2018-12-07","40+","27956","87681","19072","304"
"2018-12-08","40+","37719","121392","22875","350"
"2018-12-09","40+","32298","101721","20381","409"
"2018-12-10","40+","18290","54561","11118","335"
"2018-12-11","40+","14174","43152","9364","238"
"2018-12-12","40+","16394","50656","11029","283"
"2018-12-13","40+","16503","52383","12338","352"
"2018-12-14","40+","20868","70041","16998","422"
"2018-12-15","40+","33927","114409","22816","355"
"2018-12-16","40+","27766","90673","19272","373"
"2018-12-17","40+","16641","54351","12289","347"
"2018-12-18","40+","13777","45733","10357","206"
"2018-12-19","40+","16504","56828","12499","256"
"2018-12-20","40+","17981","63140","13552","339"
"2018-12-21","40+","23834","83322","18143","503"
"2018-12-22","40+","34984","120947","22805","619"
"2018-12-23","40+","30858","108016","21248","658"
"2018-12-24","40+","14604","50006","11488","448"
"2018-12-25","40+","14386","49875","10505","794"
"2018-12-26","40+","29370","103294","21484","1340"
"2018-12-27","40+","26622","93888","19409","1135"
"2018-12-28","40+","22235","76731","16692","1348"
"2018-12-29","40+","23042","77846","17058","1311"
"2018-12-30","40+","20921","71670","16671","1212"
"2018-12-31","40+","13847","47453","13063","1153"
"2019-01-01","40+","27673","97282","21270","827"
"2019-01-02","40+","27531","91393","20771","1070"
"2019-01-03","40+","17379","56734","12859","528"
"2019-01-04","40+","14593","48296","11376","327"
"2019-01-05","40+","20074","65788","13417","468"
"2019-01-06","40+","20727","62857","13142","492"
"2019-01-07","40+","14490","42909","9007","356"
"2019-01-08","40+","18574","52163","9536","366"
"2019-01-09","40+","24925","69946","14998","544"
"2019-01-10","40+","18587","53456","12589","542"
"2019-01-11","40+","17299","50810","13676","525"
"2019-01-12","40+","20181","62440","12604","476"
"2019-01-13","40+","23168","69502","13704","529"
"2019-01-14","40+","15926","45767","10126","440"
"2019-01-15","40+","11491","34671","6948","370"
"2019-01-16","40+","16913","54618","11310","416"
"2019-01-17","40+","19005","61931","14486","592"
"2019-01-18","40+","21372","70798","17524","659"
"2019-01-19","40+","25787","83712","17095","620"
"2019-01-20","40+","20510","66834","13415","664"
"2019-01-21","40+","22664","69146","14915","712"
"2019-01-22","40+","17060","49187","10458","516"
"2019-01-23","40+","16526","49989","10793","604"
"2019-01-24","40+","15721","48443","11263","639"
"2019-01-25","40+","18958","59931","14319","668"
"2019-01-26","40+","31548","101718","19770","848"
"2019-01-27","40+","28662","85403","18366","896"
"2019-01-28","40+","15470","45163","10074","638"
"2019-01-29","40+","14318","42253","8521","494"
"2019-01-30","40+","16019","49481","10098","606"
"2019-01-31","40+","18988","59721","12880","602"
"2019-02-01","40+","21516","67776","15014","679"
"2019-02-02","40+","28346","91144","17377","1019"
"2019-02-03","40+","25905","79732","16043","1142"
"2019-02-04","40+","14386","41215","9550","773"
"2019-02-05","40+","13929","39370","8907","656"
"2019-02-06","40+","13788","42386","9516","696"
"2019-02-07","40+","13883","44639","10740","662"
"2019-02-08","40+","15236","49034","11914","676"
"2019-02-09","40+","23560","75519","14629","801"
"2019-02-10","40+","21841","65069","13709","1023"
"2019-02-11","40+","18915","53710","12322","898"
"2019-02-12","40+","13940","42888","9985","571"
"2019-02-13","40+","20060","66983","14310","801"
"2019-02-14","40+","22410","74955","17549","1286"
"2019-02-15","40+","20576","70389","17145","1106"
"2019-02-16","40+","30133","102870","20195","1213"
"2019-02-17","40+","23732","77394","16488","1438"
"2019-02-18","40+","19474","62192","14830","1469"
"2019-02-19","40+","15196","45932","10798","1172"
"2019-02-20","40+","17998","53768","12390","1178"
"2019-02-21","40+","25646","74024","19443","1393"
"2019-02-22","40+","20984","62915","17274","1297"
"2019-02-23","40+","26802","83583","17657","1617"
"2019-02-24","40+","29804","88167","18419","2101"
"2019-02-25","40+","19690","57256","13207","1615"
"2019-02-26","40+","16029","47906","10216","1080"
"2019-02-27","40+","18842","57100","12758","1450"
"2019-02-28","40+","19467","60840","14529","1671"
"2019-03-01","40+","22651","72548","16612","1608"
"2019-03-02","40+","36216","121017","22784","2324"
"2019-03-03","40+","30103","94440","19112","2340"
"2019-03-04","40+","17523","53703","12300","1698"
"2019-03-05","40+","15172","44070","10038","1246"
"2019-03-06","40+","17230","51342","12045","1383"
"2019-03-07","40+","14820","47721","11789","1120"
"2019-03-08","40+","19128","63993","14858","1707"
"2019-03-09","40+","34567","116921","22754","2831"
"2019-03-10","40+","28416","94156","19863","3333"
"2019-03-11","40+","18776","57863","13721","2374"
"2019-03-12","40+","12965","38807","9209","1366"
"2019-03-13","40+","14095","43252","10631","1310"
"2019-03-14","40+","15867","51268","12363","1365"
"2019-03-15","40+","19319","64239","15581","1580"
"2019-03-16","40+","32040","107845","21761","2527"
"2019-03-17","40+","27512","91105","19637","2831"
"2019-03-18","40+","17431","55220","13611","2059"
"2019-03-19","40+","15438","46761","11260","1484"
"2019-03-20","40+","16249","52683","13311","1591"
"2019-03-21","40+","17670","57183","14535","1673"
"2019-03-22","40+","20693","68447","15949","2026"
"2019-03-23","40+","40042","137114","26121","3883"
"2019-03-24","40+","35238","116936","24725","4448"
"2019-03-25","40+","18424","60147","14293","3003"
"2019-03-26","40+","15812","50990","11727","2181"
"2019-03-27","40+","16625","52592","12994","2320"
"2019-03-28","40+","16294","53239","12773","1849"
"2019-03-29","40+","21661","71920","16687","2078"
"2019-03-30","40+","36516","125510","23661","4000"
"2019-03-31","40+","31423","100976","20796","4414"
"2019-04-01","40+","21531","62027","13963","3216"
"2019-04-02","40+","14332","44857","9549","1656"
"2019-04-03","40+","19012","58545","12373","1766"
"2019-04-04","40+","21114","63554","15593","1573"
"2019-04-05","40+","21407","67279","16502","1434"
"2019-04-06","40+","25989","82920","15894","2086"
"2019-04-07","40+","24383","75054","13882","2550"
"2019-04-08","40+","14772","42496","9751","1999"
"2019-04-09","40+","11584","34496","7725","1371"
"2019-04-10","40+","17210","54687","11804","1836"
"2019-04-11","40+","17343","56619","13528","1790"
"2019-04-12","40+","20090","68909","14915","2318"
"2019-04-13","40+","35452","124287","23045","3935"
"2019-04-14","40+","25730","89376","18515","4155"
"2019-04-15","40+","16669","55872","13146","3425"
"2019-04-16","40+","13412","45102","10084","2147"
"2019-04-17","40+","15663","55125","12278","2758"
"2019-04-18","40+","16933","59300","13940","2760"
"2019-04-19","40+","19531","68574","15144","2679"
"2019-04-20","40+","20354","71076","14167","2888"
"2019-04-21","40+","17298","58340","12329","2830"
"2019-04-22","40+","18923","63048","14567","3654"
"2019-04-23","40+","12234","39245","9117","2165"
"2019-04-24","40+","14045","42658","10126","2015"
"2019-04-25","40+","13149","39755","9815","1602"
"2019-04-26","40+","18725","56548","13559","1548"
"2019-04-27","40+","25434","76206","16086","2720"
"2019-04-28","40+","31008","92737","19193","5949"
"2019-04-29","40+","15412","43459","9918","2814"
"2019-04-30","40+","13482","39588","8660","1880"
"2019-05-01","40+","16972","52287","10875","2091"
"2019-05-02","40+","13926","43882","9904","1722"
"2019-05-03","40+","15465","48069","11656","2315"
"2019-05-04","40+","25767","80952","15074","4746"
"2019-05-05","40+","25323","78412","15348","4842"
"2019-05-06","40+","17785","50707","11979","3973"
"2019-05-07","40+","13012","37694","7910","2266"
"2019-05-08","40+","13214","40423","8658","2681"
"2019-05-09","40+","11661","37223","8464","1989"
"2019-05-10","40+","14831","47347","11506","2192"
"2019-05-11","40+","24356","77123","14484","4232"
"2019-05-12","40+","23326","72996","14323","4868"
"2019-05-13","40+","26199","74553","16560","6016"
"2019-05-14","40+","17728","51089","10403","3389"
"2019-05-15","40+","17144","51560","10603","3323"
"2019-05-16","40+","15956","49580","11478","2959"
"2019-05-17","40+","19520","61745","14188","2958"
"2019-05-18","40+","28319","91013","17315","5210"
"2019-05-19","40+","28477","87886","17519","5967"
"2019-05-20","40+","17385","52042","11845","4109"
"2019-05-21","40+","12993","40120","8526","2469"
"2019-05-22","40+","15757","52300","10491","3042"
"2019-05-23","40+","17295","57438","12664","3466"
"2019-05-24","40+","22790","78347","18969","3882"
"2019-05-25","40+","28598","100682","20201","5831"
"2019-05-26","40+","25806","90318","17258","6246"
"2019-05-27","40+","21842","74198","15904","5907"
"2019-05-28","40+","17684","58601","12298","4017"
"2019-05-29","40+","16761","54624","11513","3407"
"2019-05-30","40+","13472","44789","10254","2798"
"2019-05-31","40+","17005","57252","13996","3515"
"2019-06-01","40+","31297","107558","20216","7521"
"2019-06-02","40+","31223","108759","21797","8668"
"2019-06-03","40+","19601","65865","13959","5888"
"2019-06-04","40+","15561","51403","10442","3857"
"2019-06-05","40+","15266","50331","10661","3795"
"2019-06-06","40+","14243","46804","10881","3239"
"2019-06-07","40+","16956","56812","13271","3390"
"2019-06-08","40+","27110","95537","17938","6617"
"2019-06-09","40+","28459","98320","19595","8098"
"2019-06-10","40+","19994","66541","14309","6435"
"2019-06-11","40+","16579","52569","11170","3955"
"2019-06-12","40+","16683","54979","12120","3878"
"2019-06-13","40+","13116","44283","10618","2940"
"2019-06-14","40+","15785","53534","12485","3025"
"2019-06-15","40+","26598","92702","17392","6430"
"2019-06-16","40+","28585","99034","19340","6764"
"2019-06-17","40+","21749","70389","14710","5766"
"2019-06-18","40+","25885","79219","15999","4237"
"2019-06-19","40+","19197","60870","13250","3500"
"2019-06-20","40+","15670","52434","11735","2957"
"2019-06-21","40+","14764","50226","11797","2855"
"2019-06-22","40+","26842","93631","17464","5897"
"2019-06-23","40+","30855","106635","20935","7760"
"2019-06-24","40+","20108","68461","14540","5855"
"2019-06-25","40+","16260","52818","11131","3331"
"2019-06-26","40+","16426","53601","11399","3276"
"2019-06-27","40+","14482","48449","10711","2813"
"2019-06-28","40+","19622","68542","14649","2940"
"2019-06-29","40+","23245","82187","14955","4242"
"2019-06-30","40+","23578","84104","15691","4894"
"2019-07-01","40+","17193","60574","11623","3968"
"2019-07-02","40+","13794","47396","9699","2795"
"2019-07-03","40+","17559","59324","13857","2868"
"2019-07-04","40+","11746","39885","10465","1908"
"2019-07-05","40+","24177","86190","16595","7786"
"2019-07-06","40+","26146","92559","16885","7707"
"2019-07-07","40+","26601","93130","18285","8458"
"2019-07-08","40+","18193","62451","13372","6334"
"2019-07-09","40+","14680","50053","11029","5105"
"2019-07-10","40+","12837","43910","10735","4557"
"2019-07-11","40+","10221","33868","10181","3253"
"2019-07-12","40+","8393","28949","11196","3422"
"2019-07-13","40+","8927","31294","16400","6134"
"2019-07-14","40+","153","487","335","159"
