SCENARIO_ID,DRVR_VAL_BUS_DT,DRVR_ABBR_NM,DLY_DRVR_VAL
3,9/1/16,WAK_Attendance,13708
3,9/2/16,WAK_Attendance,14187
3,9/3/16,WAK_Attendance,25706
3,9/4/16,WAK_Attendance,27207
3,9/5/16,WAK_Attendance,25200
3,9/6/16,WAK_Attendance,12830
3,9/7/16,WAK_Attendance,12811
3,9/8/16,WAK_Attendance,13580
3,9/9/16,WAK_Attendance,14831
3,9/10/16,WAK_Attendance,20884
3,9/11/16,WAK_Attendance,18235
3,9/12/16,WAK_Attendance,17332
3,9/13/16,WAK_Attendance,14833
3,9/14/16,WAK_Attendance,14730
3,9/15/16,WAK_Attendance,16412
3,9/16/16,WAK_Attendance,16357
3,9/17/16,WAK_Attendance,21473
3,9/18/16,WAK_Attendance,19926
3,9/19/16,WAK_Attendance,18185
3,9/20/16,WAK_Attendance,15715
3,9/21/16,WAK_Attendance,15638
3,9/22/16,WAK_Attendance,17006
3,9/23/16,WAK_Attendance,18175
3,9/24/16,WAK_Attendance,23630
3,9/25/16,WAK_Attendance,19768
3,9/26/16,WAK_Attendance,17556
3,9/27/16,WAK_Attendance,17642
3,9/28/16,WAK_Attendance,14721
3,9/29/16,WAK_Attendance,16354
3,9/30/16,WAK_Attendance,18646
3,10/1/16,WAK_Attendance,21994
3,10/2/16,WAK_Attendance,22831
3,10/3/16,WAK_Attendance,21975
3,10/4/16,WAK_Attendance,19839
3,10/5/16,WAK_Attendance,17574
3,10/6/16,WAK_Attendance,10045
3,10/7/16,WAK_Attendance,0
3,10/8/16,WAK_Attendance,21604
3,10/9/16,WAK_Attendance,21788
3,10/10/16,WAK_Attendance,26815
3,10/11/16,WAK_Attendance,23822
3,10/12/16,WAK_Attendance,20121
3,10/13/16,WAK_Attendance,23750
3,10/14/16,WAK_Attendance,23717
3,10/15/16,WAK_Attendance,24013
3,10/16/16,WAK_Attendance,22436
3,10/17/16,WAK_Attendance,21079
3,10/18/16,WAK_Attendance,19748
3,10/19/16,WAK_Attendance,18338
3,10/20/16,WAK_Attendance,21260
3,10/21/16,WAK_Attendance,23303
3,10/22/16,WAK_Attendance,27170
3,10/23/16,WAK_Attendance,24123
3,10/24/16,WAK_Attendance,21415
3,10/25/16,WAK_Attendance,18010
3,10/26/16,WAK_Attendance,17366
3,10/27/16,WAK_Attendance,19664
3,10/28/16,WAK_Attendance,20391
3,10/29/16,WAK_Attendance,23803
3,10/30/16,WAK_Attendance,21294
3,10/31/16,WAK_Attendance,15526
3,11/1/16,WAK_Attendance,15896
3,11/2/16,WAK_Attendance,18597
3,11/3/16,WAK_Attendance,17664
3,11/4/16,WAK_Attendance,18875
3,11/5/16,WAK_Attendance,25934
3,11/6/16,WAK_Attendance,22278
3,11/7/16,WAK_Attendance,25162
3,11/8/16,WAK_Attendance,20773
3,11/9/16,WAK_Attendance,20077
3,11/10/16,WAK_Attendance,22401
3,11/11/16,WAK_Attendance,26173
3,11/12/16,WAK_Attendance,28100
3,11/13/16,WAK_Attendance,22789
3,11/14/16,WAK_Attendance,16011
3,11/15/16,WAK_Attendance,16937
3,11/16/16,WAK_Attendance,18768
3,11/17/16,WAK_Attendance,20299
3,11/18/16,WAK_Attendance,18129
3,11/19/16,WAK_Attendance,22177
3,11/20/16,WAK_Attendance,28852
3,11/21/16,WAK_Attendance,32927
3,11/22/16,WAK_Attendance,30804
3,11/23/16,WAK_Attendance,29884
3,11/24/16,WAK_Attendance,26881
3,11/25/16,WAK_Attendance,29919
3,11/26/16,WAK_Attendance,29562
3,11/27/16,WAK_Attendance,23825
3,11/28/16,WAK_Attendance,22517
3,11/29/16,WAK_Attendance,18522
3,11/30/16,WAK_Attendance,17544
3,12/1/16,WAK_Attendance,19156
3,12/2/16,WAK_Attendance,21538
3,12/3/16,WAK_Attendance,25232
3,12/4/16,WAK_Attendance,23693
3,12/5/16,WAK_Attendance,21554
3,12/6/16,WAK_Attendance,16453
3,12/7/16,WAK_Attendance,19346
3,12/8/16,WAK_Attendance,21600
3,12/9/16,WAK_Attendance,20006
3,12/10/16,WAK_Attendance,26002
3,12/11/16,WAK_Attendance,24260
3,12/12/16,WAK_Attendance,22158
3,12/13/16,WAK_Attendance,19555
3,12/14/16,WAK_Attendance,18969
3,12/15/16,WAK_Attendance,21269
3,12/16/16,WAK_Attendance,21034
3,12/17/16,WAK_Attendance,27148
3,12/18/16,WAK_Attendance,26820
3,12/19/16,WAK_Attendance,27095
3,12/20/16,WAK_Attendance,27371
3,12/21/16,WAK_Attendance,25968
3,12/22/16,WAK_Attendance,24370
3,12/23/16,WAK_Attendance,23014
3,12/24/16,WAK_Attendance,23205
3,12/25/16,WAK_Attendance,23667
3,12/26/16,WAK_Attendance,34159
3,12/27/16,WAK_Attendance,36927
3,12/28/16,WAK_Attendance,38614
3,12/29/16,WAK_Attendance,39351
3,12/30/16,WAK_Attendance,36475
3,12/31/16,WAK_Attendance,25767
3,1/1/17,WAK_Attendance,25976
3,1/2/17,WAK_Attendance,27029
3,1/3/17,WAK_Attendance,27117
3,1/4/17,WAK_Attendance,26048
3,1/5/17,WAK_Attendance,26866
3,1/6/17,WAK_Attendance,26794
3,1/7/17,WAK_Attendance,19945
3,1/8/17,WAK_Attendance,21856
3,1/9/17,WAK_Attendance,20553
3,1/10/17,WAK_Attendance,17122
3,1/11/17,WAK_Attendance,16614
3,1/12/17,WAK_Attendance,18608
3,1/13/17,WAK_Attendance,18904
3,1/14/17,WAK_Attendance,29300
3,1/15/17,WAK_Attendance,29291
3,1/16/17,WAK_Attendance,27595
3,1/17/17,WAK_Attendance,16875
3,1/18/17,WAK_Attendance,15744
3,1/19/17,WAK_Attendance,17196
3,1/20/17,WAK_Attendance,18419
3,1/21/17,WAK_Attendance,27389
3,1/22/17,WAK_Attendance,17315
3,1/23/17,WAK_Attendance,20533
3,1/24/17,WAK_Attendance,18214
3,1/25/17,WAK_Attendance,16389
3,1/26/17,WAK_Attendance,18088
3,1/27/17,WAK_Attendance,19587
3,1/28/17,WAK_Attendance,26843
3,1/29/17,WAK_Attendance,15059
3,1/30/17,WAK_Attendance,19693
3,1/31/17,WAK_Attendance,16739
3,2/1/17,WAK_Attendance,15884
3,2/2/17,WAK_Attendance,18503
3,2/3/17,WAK_Attendance,20241
3,2/4/17,WAK_Attendance,28990
3,2/5/17,WAK_Attendance,24228
3,2/6/17,WAK_Attendance,22245
3,2/7/17,WAK_Attendance,16809
3,2/8/17,WAK_Attendance,16674
3,2/9/17,WAK_Attendance,18997
3,2/10/17,WAK_Attendance,23582
3,2/11/17,WAK_Attendance,28794
3,2/12/17,WAK_Attendance,26801
3,2/13/17,WAK_Attendance,23358
3,2/14/17,WAK_Attendance,17494
3,2/15/17,WAK_Attendance,15955
3,2/16/17,WAK_Attendance,21583
3,2/17/17,WAK_Attendance,27785
3,2/18/17,WAK_Attendance,34099
3,2/19/17,WAK_Attendance,35547
3,2/20/17,WAK_Attendance,32027
3,2/21/17,WAK_Attendance,27999
3,2/22/17,WAK_Attendance,18043
3,2/23/17,WAK_Attendance,25510
3,2/24/17,WAK_Attendance,25766
3,2/25/17,WAK_Attendance,30631
3,2/26/17,WAK_Attendance,29993
3,2/27/17,WAK_Attendance,26699
3,2/28/17,WAK_Attendance,24646
3,3/1/17,WAK_Attendance,20539
3,3/2/17,WAK_Attendance,24692
3,3/3/17,WAK_Attendance,23763
3,3/4/17,WAK_Attendance,31666
3,3/5/17,WAK_Attendance,28994
3,3/6/17,WAK_Attendance,27373
3,3/7/17,WAK_Attendance,24452
3,3/8/17,WAK_Attendance,19730
3,3/9/17,WAK_Attendance,24310
3,3/10/17,WAK_Attendance,23297
3,3/11/17,WAK_Attendance,32618
3,3/12/17,WAK_Attendance,30346
3,3/13/17,WAK_Attendance,31648
3,3/14/17,WAK_Attendance,35018
3,3/15/17,WAK_Attendance,30114
3,3/16/17,WAK_Attendance,32473
3,3/17/17,WAK_Attendance,29362
3,3/18/17,WAK_Attendance,33088
3,3/19/17,WAK_Attendance,30188
3,3/20/17,WAK_Attendance,28542
3,3/21/17,WAK_Attendance,28388
3,3/22/17,WAK_Attendance,24356
3,3/23/17,WAK_Attendance,26278
3,3/24/17,WAK_Attendance,28686
3,3/25/17,WAK_Attendance,33968
3,3/26/17,WAK_Attendance,30387
3,3/27/17,WAK_Attendance,27375
3,3/28/17,WAK_Attendance,28867
3,3/29/17,WAK_Attendance,23208
3,3/30/17,WAK_Attendance,26086
3,3/31/17,WAK_Attendance,23992
3,4/1/17,WAK_Attendance,32131
3,4/2/17,WAK_Attendance,29162
3,4/3/17,WAK_Attendance,28402
3,4/4/17,WAK_Attendance,29262
3,4/5/17,WAK_Attendance,24502
3,4/6/17,WAK_Attendance,28914
3,4/7/17,WAK_Attendance,28593
3,4/8/17,WAK_Attendance,29985
3,4/9/17,WAK_Attendance,31245
3,4/10/17,WAK_Attendance,34008
3,4/11/17,WAK_Attendance,35335
3,4/12/17,WAK_Attendance,33614
3,4/13/17,WAK_Attendance,32666
3,4/14/17,WAK_Attendance,33394
3,4/15/17,WAK_Attendance,31707
3,4/16/17,WAK_Attendance,25584
3,4/17/17,WAK_Attendance,26727
3,4/18/17,WAK_Attendance,25746
3,4/19/17,WAK_Attendance,25916
3,4/20/17,WAK_Attendance,25436
3,4/21/17,WAK_Attendance,24551
3,4/22/17,WAK_Attendance,34062
3,4/23/17,WAK_Attendance,25644
3,4/24/17,WAK_Attendance,23509
3,4/25/17,WAK_Attendance,22004
3,4/26/17,WAK_Attendance,21014
3,4/27/17,WAK_Attendance,21603
3,4/28/17,WAK_Attendance,24562
3,4/29/17,WAK_Attendance,30945
3,4/30/17,WAK_Attendance,27294
3,5/1/17,WAK_Attendance,24822
3,5/2/17,WAK_Attendance,21210
3,5/3/17,WAK_Attendance,23722
3,5/4/17,WAK_Attendance,25550
3,5/5/17,WAK_Attendance,29231
3,5/6/17,WAK_Attendance,36878
3,5/7/17,WAK_Attendance,31944
3,5/8/17,WAK_Attendance,28714
3,5/9/17,WAK_Attendance,23318
3,5/10/17,WAK_Attendance,22401
3,5/11/17,WAK_Attendance,26169
3,5/12/17,WAK_Attendance,30971
3,5/13/17,WAK_Attendance,35846
3,5/14/17,WAK_Attendance,33418
3,5/15/17,WAK_Attendance,30070
3,5/16/17,WAK_Attendance,24782
3,5/17/17,WAK_Attendance,25608
3,5/18/17,WAK_Attendance,27845
3,5/19/17,WAK_Attendance,27284
3,5/20/17,WAK_Attendance,35386
3,5/21/17,WAK_Attendance,31476
3,5/22/17,WAK_Attendance,28325
3,5/23/17,WAK_Attendance,23288
3,5/24/17,WAK_Attendance,12887
3,5/25/17,WAK_Attendance,25606
3,5/26/17,WAK_Attendance,29191
3,5/27/17,WAK_Attendance,49569
3,5/28/17,WAK_Attendance,43796
3,5/29/17,WAK_Attendance,40979
3,5/30/17,WAK_Attendance,41214
3,5/31/17,WAK_Attendance,37740
3,6/1/17,WAK_Attendance,37314
3,6/2/17,WAK_Attendance,36167
3,6/3/17,WAK_Attendance,36435
3,6/4/17,WAK_Attendance,33627
3,6/5/17,WAK_Attendance,34688
3,6/6/17,WAK_Attendance,31355
3,6/7/17,WAK_Attendance,31285
3,6/8/17,WAK_Attendance,31839
3,6/9/17,WAK_Attendance,33849
3,6/10/17,WAK_Attendance,31065
3,6/11/17,WAK_Attendance,27793
3,6/12/17,WAK_Attendance,33576
3,6/13/17,WAK_Attendance,31877
3,6/14/17,WAK_Attendance,30799
3,6/15/17,WAK_Attendance,30362
3,6/16/17,WAK_Attendance,31088
3,6/17/17,WAK_Attendance,31137
3,6/18/17,WAK_Attendance,29096
3,6/19/17,WAK_Attendance,32002
3,6/20/17,WAK_Attendance,32871
3,6/21/17,WAK_Attendance,29651
3,6/22/17,WAK_Attendance,32080
3,6/23/17,WAK_Attendance,32784
3,6/24/17,WAK_Attendance,33387
3,6/25/17,WAK_Attendance,29902
3,6/26/17,WAK_Attendance,35325
3,6/27/17,WAK_Attendance,33878
3,6/28/17,WAK_Attendance,34321
3,6/29/17,WAK_Attendance,33108
3,6/30/17,WAK_Attendance,31097
3,7/1/17,WAK_Attendance,34331
3,7/2/17,WAK_Attendance,36998
3,7/3/17,WAK_Attendance,38983
3,7/4/17,WAK_Attendance,28897
3,7/5/17,WAK_Attendance,36388
3,7/6/17,WAK_Attendance,35448
3,7/7/17,WAK_Attendance,30259
3,7/8/17,WAK_Attendance,28776
3,7/9/17,WAK_Attendance,27152
3,7/10/17,WAK_Attendance,31864
3,7/11/17,WAK_Attendance,35205
3,7/12/17,WAK_Attendance,32279
3,7/13/17,WAK_Attendance,35861
3,7/14/17,WAK_Attendance,30224
3,7/15/17,WAK_Attendance,31357
3,7/16/17,WAK_Attendance,28332
3,7/17/17,WAK_Attendance,31841
3,7/18/17,WAK_Attendance,34245
3,7/19/17,WAK_Attendance,34593
3,7/20/17,WAK_Attendance,34318
3,7/21/17,WAK_Attendance,31178
3,7/22/17,WAK_Attendance,30450
3,7/23/17,WAK_Attendance,29935
3,7/24/17,WAK_Attendance,34648
3,7/25/17,WAK_Attendance,36136
3,7/26/17,WAK_Attendance,35659
3,7/27/17,WAK_Attendance,36290
3,7/28/17,WAK_Attendance,32517
3,7/29/17,WAK_Attendance,32919
3,7/30/17,WAK_Attendance,26725
3,7/31/17,WAK_Attendance,31747
3,8/1/17,WAK_Attendance,36418
3,8/2/17,WAK_Attendance,33588
3,8/3/17,WAK_Attendance,36904
3,8/4/17,WAK_Attendance,35887
3,8/5/17,WAK_Attendance,35456
3,8/6/17,WAK_Attendance,32768
3,8/7/17,WAK_Attendance,36845
3,8/8/17,WAK_Attendance,36193
3,8/9/17,WAK_Attendance,33552
3,8/10/17,WAK_Attendance,34232
3,8/11/17,WAK_Attendance,36304
3,8/12/17,WAK_Attendance,37753
3,8/13/17,WAK_Attendance,31837
3,8/14/17,WAK_Attendance,35934
3,8/15/17,WAK_Attendance,34624
3,8/16/17,WAK_Attendance,32958
3,8/17/17,WAK_Attendance,32316
3,8/18/17,WAK_Attendance,34173
3,8/19/17,WAK_Attendance,37594
3,8/20/17,WAK_Attendance,29914
3,8/21/17,WAK_Attendance,32759
3,8/22/17,WAK_Attendance,30097
3,8/23/17,WAK_Attendance,30411
3,8/24/17,WAK_Attendance,31001
3,8/25/17,WAK_Attendance,33056
3,8/26/17,WAK_Attendance,31812
3,8/27/17,WAK_Attendance,26541
3,8/28/17,WAK_Attendance,30111
3,8/29/17,WAK_Attendance,26824
3,8/30/17,WAK_Attendance,25599
3,8/31/17,WAK_Attendance,25228
3,9/1/17,WAK_Attendance,26098
3,9/2/17,WAK_Attendance,33269
3,9/3/17,WAK_Attendance,36941
3,9/4/17,WAK_Attendance,30944
3,9/5/17,WAK_Attendance,23465
3,9/6/17,WAK_Attendance,20667
3,9/7/17,WAK_Attendance,21659
3,9/8/17,WAK_Attendance,18710
3,9/9/17,WAK_Attendance,16351
3,9/10/17,WAK_Attendance,0
3,9/11/17,WAK_Attendance,0
3,9/12/17,WAK_Attendance,17758
3,9/13/17,WAK_Attendance,19003
3,9/14/17,WAK_Attendance,21279
3,9/15/17,WAK_Attendance,23856
3,9/16/17,WAK_Attendance,30261
3,9/17/17,WAK_Attendance,27091
3,9/18/17,WAK_Attendance,26556
3,9/19/17,WAK_Attendance,25024
3,9/20/17,WAK_Attendance,24187
3,9/21/17,WAK_Attendance,27862
3,9/22/17,WAK_Attendance,29069
3,9/23/17,WAK_Attendance,34460
3,9/24/17,WAK_Attendance,29920
3,9/25/17,WAK_Attendance,29672
3,9/26/17,WAK_Attendance,26292
3,9/27/17,WAK_Attendance,25025
3,9/28/17,WAK_Attendance,26718
3,9/29/17,WAK_Attendance,27876
3,9/30/17,WAK_Attendance,32389
3,10/1/17,WAK_Attendance,27212
3,10/2/17,WAK_Attendance,27892
3,10/3/17,WAK_Attendance,25593
3,10/4/17,WAK_Attendance,24933
3,10/5/17,WAK_Attendance,23138
3,10/6/17,WAK_Attendance,32805
3,10/7/17,WAK_Attendance,37819
3,10/8/17,WAK_Attendance,36399
3,10/9/17,WAK_Attendance,37682
3,10/10/17,WAK_Attendance,33454
3,10/11/17,WAK_Attendance,29037
3,10/12/17,WAK_Attendance,33284
3,10/13/17,WAK_Attendance,34217
3,10/14/17,WAK_Attendance,37877
3,10/15/17,WAK_Attendance,34820
3,10/16/17,WAK_Attendance,35971
3,10/17/17,WAK_Attendance,29256
3,10/18/17,WAK_Attendance,27976
3,10/19/17,WAK_Attendance,33104
3,10/20/17,WAK_Attendance,35163
3,10/21/17,WAK_Attendance,40110
3,10/22/17,WAK_Attendance,33621
3,10/23/17,WAK_Attendance,30827
3,10/24/17,WAK_Attendance,26968
3,10/25/17,WAK_Attendance,28256
3,10/26/17,WAK_Attendance,31318
3,10/27/17,WAK_Attendance,32138
3,10/28/17,WAK_Attendance,35931
3,10/29/17,WAK_Attendance,33257
3,10/30/17,WAK_Attendance,29665
3,10/31/17,WAK_Attendance,27636
3,11/1/17,WAK_Attendance,25134
3,11/2/17,WAK_Attendance,27132
3,11/3/17,WAK_Attendance,28420
3,11/4/17,WAK_Attendance,38384
3,11/5/17,WAK_Attendance,32144
3,11/6/17,WAK_Attendance,31365
3,11/7/17,WAK_Attendance,29304
3,11/8/17,WAK_Attendance,30911
3,11/9/17,WAK_Attendance,32860
3,11/10/17,WAK_Attendance,39073
3,11/11/17,WAK_Attendance,37083
3,11/12/17,WAK_Attendance,32952
3,11/13/17,WAK_Attendance,30316
3,11/14/17,WAK_Attendance,28254
3,11/15/17,WAK_Attendance,26721
3,11/16/17,WAK_Attendance,27697
3,11/17/17,WAK_Attendance,30205
3,11/18/17,WAK_Attendance,35478
3,11/19/17,WAK_Attendance,39327
3,11/20/17,WAK_Attendance,46196
3,11/21/17,WAK_Attendance,42211
3,11/22/17,WAK_Attendance,45363
3,11/23/17,WAK_Attendance,35076
3,11/24/17,WAK_Attendance,45367
3,11/25/17,WAK_Attendance,46182
3,11/26/17,WAK_Attendance,30284
3,11/27/17,WAK_Attendance,27965
3,11/28/17,WAK_Attendance,25782
3,11/29/17,WAK_Attendance,27042
3,11/30/17,WAK_Attendance,30237
3,12/1/17,WAK_Attendance,29791
3,12/2/17,WAK_Attendance,33575
3,12/3/17,WAK_Attendance,32872
3,12/4/17,WAK_Attendance,29712
3,12/5/17,WAK_Attendance,28508
3,12/6/17,WAK_Attendance,25471
3,12/7/17,WAK_Attendance,30547
3,12/8/17,WAK_Attendance,31125
3,12/9/17,WAK_Attendance,33748
3,12/10/17,WAK_Attendance,33180
3,12/11/17,WAK_Attendance,31466
3,12/12/17,WAK_Attendance,29783
3,12/13/17,WAK_Attendance,27171
3,12/14/17,WAK_Attendance,30898
3,12/15/17,WAK_Attendance,33458
3,12/16/17,WAK_Attendance,41281
3,12/17/17,WAK_Attendance,38650
3,12/18/17,WAK_Attendance,36926
3,12/19/17,WAK_Attendance,36138
3,12/20/17,WAK_Attendance,33681
3,12/21/17,WAK_Attendance,35820
3,12/22/17,WAK_Attendance,37184
3,12/23/17,WAK_Attendance,39055
3,12/24/17,WAK_Attendance,40378
3,12/25/17,WAK_Attendance,44784
3,12/26/17,WAK_Attendance,45875
3,12/27/17,WAK_Attendance,51972
3,12/28/17,WAK_Attendance,51704
3,12/29/17,WAK_Attendance,50729
3,12/30/17,WAK_Attendance,49073
3,12/31/17,WAK_Attendance,40892
3,1/1/18,WAK_Attendance,31225
3,1/2/18,WAK_Attendance,40914
3,1/3/18,WAK_Attendance,27729
3,1/4/18,WAK_Attendance,45004
3,1/5/18,WAK_Attendance,41839
3,1/6/18,WAK_Attendance,38853
3,1/7/18,WAK_Attendance,32096
3,1/8/18,WAK_Attendance,34090
3,1/9/18,WAK_Attendance,25877
3,1/10/18,WAK_Attendance,27306
3,1/11/18,WAK_Attendance,30856
3,1/12/18,WAK_Attendance,28368
3,1/13/18,WAK_Attendance,36975
3,1/14/18,WAK_Attendance,36073
3,1/15/18,WAK_Attendance,35421
3,1/16/18,WAK_Attendance,28135
3,1/17/18,WAK_Attendance,25901
3,1/18/18,WAK_Attendance,24294
3,1/19/18,WAK_Attendance,30482
3,1/20/18,WAK_Attendance,37269
3,1/21/18,WAK_Attendance,32830
3,1/22/18,WAK_Attendance,31427
3,1/23/18,WAK_Attendance,25371
3,1/24/18,WAK_Attendance,27398
3,1/25/18,WAK_Attendance,29014
3,1/26/18,WAK_Attendance,31146
3,1/27/18,WAK_Attendance,38428
3,1/28/18,WAK_Attendance,26324
3,1/29/18,WAK_Attendance,27969
3,1/30/18,WAK_Attendance,27622
3,1/31/18,WAK_Attendance,26439
3,2/1/18,WAK_Attendance,28270
3,2/2/18,WAK_Attendance,32841
3,2/3/18,WAK_Attendance,37987
3,2/4/18,WAK_Attendance,28543
3,2/5/18,WAK_Attendance,33805
3,2/6/18,WAK_Attendance,27878
3,2/7/18,WAK_Attendance,27459
3,2/8/18,WAK_Attendance,30632
3,2/9/18,WAK_Attendance,35517
3,2/10/18,WAK_Attendance,42319
3,2/11/18,WAK_Attendance,40146
3,2/12/18,WAK_Attendance,40765
3,2/13/18,WAK_Attendance,31754
3,2/14/18,WAK_Attendance,30458
3,2/15/18,WAK_Attendance,36457
3,2/16/18,WAK_Attendance,38295
3,2/17/18,WAK_Attendance,43461
3,2/18/18,WAK_Attendance,42111
3,2/19/18,WAK_Attendance,38876
3,2/20/18,WAK_Attendance,37000
3,2/21/18,WAK_Attendance,34345
3,2/22/18,WAK_Attendance,33038
3,2/23/18,WAK_Attendance,35187
3,2/24/18,WAK_Attendance,40942
3,2/25/18,WAK_Attendance,32745
3,2/26/18,WAK_Attendance,31815
3,2/27/18,WAK_Attendance,28358
3,2/28/18,WAK_Attendance,26466
3,3/1/18,WAK_Attendance,28573
3,3/2/18,WAK_Attendance,32436
3,3/3/18,WAK_Attendance,41932
3,3/4/18,WAK_Attendance,36349
3,3/5/18,WAK_Attendance,34813
3,3/6/18,WAK_Attendance,28578
3,3/7/18,WAK_Attendance,28462
3,3/8/18,WAK_Attendance,33812
3,3/9/18,WAK_Attendance,35275
3,3/10/18,WAK_Attendance,38277
3,3/11/18,WAK_Attendance,35257
3,3/12/18,WAK_Attendance,40075
3,3/13/18,WAK_Attendance,42375
3,3/14/18,WAK_Attendance,39767
3,3/15/18,WAK_Attendance,39092
3,3/16/18,WAK_Attendance,39070
3,3/17/18,WAK_Attendance,37615
3,3/18/18,WAK_Attendance,33523
3,3/19/18,WAK_Attendance,32585
3,3/20/18,WAK_Attendance,25296
3,3/21/18,WAK_Attendance,33673
3,3/22/18,WAK_Attendance,35511
3,3/23/18,WAK_Attendance,37037
3,3/24/18,WAK_Attendance,34737
3,3/25/18,WAK_Attendance,37635
3,3/26/18,WAK_Attendance,42560
3,3/27/18,WAK_Attendance,44862
3,3/28/18,WAK_Attendance,41547
3,3/29/18,WAK_Attendance,40756
3,3/30/18,WAK_Attendance,40130
3,3/31/18,WAK_Attendance,42851
3,4/1/18,WAK_Attendance,35924
3,4/2/18,WAK_Attendance,44631
3,4/3/18,WAK_Attendance,47082
3,4/4/18,WAK_Attendance,45295
3,4/5/18,WAK_Attendance,46526
3,4/6/18,WAK_Attendance,39067
3,4/7/18,WAK_Attendance,38766
3,4/8/18,WAK_Attendance,32030
3,4/9/18,WAK_Attendance,32309
3,4/10/18,WAK_Attendance,21126
3,4/11/18,WAK_Attendance,31740
3,4/12/18,WAK_Attendance,31269
3,4/13/18,WAK_Attendance,35675
3,4/14/18,WAK_Attendance,40041
3,4/15/18,WAK_Attendance,28604
3,4/16/18,WAK_Attendance,35386
3,4/17/18,WAK_Attendance,30027
3,4/18/18,WAK_Attendance,29083
3,4/19/18,WAK_Attendance,32476
3,4/20/18,WAK_Attendance,35538
3,4/21/18,WAK_Attendance,40991
3,4/22/18,WAK_Attendance,39216
3,4/23/18,WAK_Attendance,30029
3,4/24/18,WAK_Attendance,29901
3,4/25/18,WAK_Attendance,30000
3,4/26/18,WAK_Attendance,32483
3,4/27/18,WAK_Attendance,35566
3,4/28/18,WAK_Attendance,42574
3,4/29/18,WAK_Attendance,36175
3,4/30/18,WAK_Attendance,33200
3,5/1/18,WAK_Attendance,29548
3,5/2/18,WAK_Attendance,29555
3,5/3/18,WAK_Attendance,33916
3,5/4/18,WAK_Attendance,39483
3,5/5/18,WAK_Attendance,39357
3,5/6/18,WAK_Attendance,32184
3,5/7/18,WAK_Attendance,36153
3,5/8/18,WAK_Attendance,30938
3,5/9/18,WAK_Attendance,30868
3,5/10/18,WAK_Attendance,35022
3,5/11/18,WAK_Attendance,39085
3,5/12/18,WAK_Attendance,37556
3,5/13/18,WAK_Attendance,34484
3,5/14/18,WAK_Attendance,27246
3,5/15/18,WAK_Attendance,30864
3,5/16/18,WAK_Attendance,27450
3,5/17/18,WAK_Attendance,30803
3,5/18/18,WAK_Attendance,33789
3,5/19/18,WAK_Attendance,30918
3,5/20/18,WAK_Attendance,23262
3,5/21/18,WAK_Attendance,31893
3,5/22/18,WAK_Attendance,31955
3,5/23/18,WAK_Attendance,31055
3,5/24/18,WAK_Attendance,32170
3,5/25/18,WAK_Attendance,35878
3,5/26/18,WAK_Attendance,41888
3,5/27/18,WAK_Attendance,36568
3,5/28/18,WAK_Attendance,39256
3,5/29/18,WAK_Attendance,35848
3,5/30/18,WAK_Attendance,30443
3,5/31/18,WAK_Attendance,36514
3,6/1/18,WAK_Attendance,38395
3,6/2/18,WAK_Attendance,41976
3,6/3/18,WAK_Attendance,38693
3,6/4/18,WAK_Attendance,37018
3,6/5/18,WAK_Attendance,36281
3,6/6/18,WAK_Attendance,33581
3,6/7/18,WAK_Attendance,34528
3,6/8/18,WAK_Attendance,35422
3,6/9/18,WAK_Attendance,40243
3,6/10/18,WAK_Attendance,36417
3,6/11/18,WAK_Attendance,36424
3,6/12/18,WAK_Attendance,37440
3,6/13/18,WAK_Attendance,35230
3,6/14/18,WAK_Attendance,35631
3,6/15/18,WAK_Attendance,36744
3,6/16/18,WAK_Attendance,40754
3,6/17/18,WAK_Attendance,34706
3,6/18/18,WAK_Attendance,37298
3,6/19/18,WAK_Attendance,36959
3,6/20/18,WAK_Attendance,36784
3,6/21/18,WAK_Attendance,36198
3,6/22/18,WAK_Attendance,40113
3,6/23/18,WAK_Attendance,40733
3,6/24/18,WAK_Attendance,36929
3,6/25/18,WAK_Attendance,36050
3,6/26/18,WAK_Attendance,37447
3,6/27/18,WAK_Attendance,37220
3,6/28/18,WAK_Attendance,37594
3,6/29/18,WAK_Attendance,37548
3,6/30/18,WAK_Attendance,31005
3,7/1/18,WAK_Attendance,32632
3,7/2/18,WAK_Attendance,33385
3,7/3/18,WAK_Attendance,33855
3,7/4/18,WAK_Attendance,28478
3,7/5/18,WAK_Attendance,35680
3,7/6/18,WAK_Attendance,32917
3,7/7/18,WAK_Attendance,32025
3,7/8/18,WAK_Attendance,28561
3,7/9/18,WAK_Attendance,31471
3,7/10/18,WAK_Attendance,32498
3,7/11/18,WAK_Attendance,31186
3,7/12/18,WAK_Attendance,31837
3,7/13/18,WAK_Attendance,30883
3,7/14/18,WAK_Attendance,31627
3,7/15/18,WAK_Attendance,27984
3,7/16/18,WAK_Attendance,32208
3,7/17/18,WAK_Attendance,31642
3,7/18/18,WAK_Attendance,31177
3,7/19/18,WAK_Attendance,32572
3,7/20/18,WAK_Attendance,30930
3,7/21/18,WAK_Attendance,32187
3,7/22/18,WAK_Attendance,28993
3,7/23/18,WAK_Attendance,33247
3,7/24/18,WAK_Attendance,32074
3,7/25/18,WAK_Attendance,32347
3,7/26/18,WAK_Attendance,32791
3,7/27/18,WAK_Attendance,32402
3,7/28/18,WAK_Attendance,33000
3,7/29/18,WAK_Attendance,28565
