arvl_dt,booking_window_range,rm_nt_cn,gst_cn,gst_cn_2,delta_tkt_cn
7/24/18,0+,20560,69118,14842,0
7/25/18,0+,20330,67728,15323,0
7/26/18,0+,18113,61655,14808,0
7/27/18,0+,21969,74836,20444,0
7/28/18,0+,27865,95611,21635,0
7/29/18,0+,27425,92298,20046,0
7/30/18,0+,21733,70082,15682,0
7/31/18,0+,20693,60826,13805,0
8/1/18,0+,23733,79728,16654,0
8/2/18,0+,22832,78390,17948,0
8/3/18,0+,24734,82523,21201,0
8/4/18,0+,31261,104969,22685,0
8/5/18,0+,29476,100063,21396,0
8/6/18,0+,23520,76413,15239,0
8/7/18,0+,19111,64365,13215,0
8/8/18,0+,20275,64800,14264,0
8/9/18,0+,18409,62098,14944,0
8/10/18,0+,23824,79816,21456,0
8/11/18,0+,29325,100167,21937,0
8/12/18,0+,29576,97769,19952,0
8/13/18,0+,24558,80257,16916,0
8/14/18,0+,21555,73387,14129,0
8/15/18,0+,22810,77024,16016,0
8/16/18,0+,21544,71706,14931,0
8/17/18,0+,23417,77744,19696,0
8/18/18,0+,28911,99855,20397,0
8/19/18,0+,27271,91389,18622,0
8/20/18,0+,29316,96983,18616,0
8/21/18,0+,20112,67700,12785,0
8/22/18,0+,19289,63470,12716,0
8/23/18,0+,18396,59666,12700,0
8/24/18,0+,21760,71035,17425,0
8/25/18,0+,28756,94295,19798,0
8/26/18,0+,24552,76832,16113,0
8/27/18,0+,18977,53983,12894,0
8/28/18,0+,12759,38935,8973,0
8/29/18,0+,14450,44109,10345,0
8/30/18,0+,19302,59176,14800,0
8/31/18,0+,30432,97189,29056,0
9/1/18,0+,33933,104397,26142,0
9/2/18,0+,25481,75337,17692,0
9/3/18,0+,25770,72344,16381,0
9/4/18,0+,18881,51251,10912,0
9/5/18,0+,17718,48778,10342,0
9/6/18,0+,20215,58213,13434,0
9/7/18,0+,27921,84616,22346,0
9/8/18,0+,37821,114285,24428,0
9/9/18,0+,32102,92309,19304,0
9/10/18,0+,22416,61052,12900,0
9/11/18,0+,18554,50492,11032,0
9/12/18,0+,21960,61558,13798,0
9/13/18,0+,19573,56233,13940,0
9/14/18,0+,25655,77050,20577,0
9/15/18,0+,37601,114739,24585,0
9/16/18,0+,33019,98562,20886,0
9/17/18,0+,21159,59474,13067,0
9/18/18,0+,19304,56758,12617,0
9/19/18,0+,20144,59133,14220,0
9/20/18,0+,20280,59319,14296,0
9/21/18,0+,25707,76866,20812,0
9/22/18,0+,39544,121740,24657,0
9/23/18,0+,34347,98909,21128,0
9/24/18,0+,21922,58657,13752,0
9/25/18,0+,18066,49438,11646,0
9/26/18,0+,21061,62389,15302,0
9/27/18,0+,20217,60453,15097,0
9/28/18,0+,26446,80247,21354,0
9/29/18,0+,41497,129526,26568,0
9/30/18,0+,31698,88220,19867,0
10/1/18,0+,23326,57737,14247,0
10/2/18,0+,15362,44179,10892,0
10/3/18,0+,21115,67417,16572,0
10/4/18,0+,28571,91495,23483,0
10/5/18,0+,28126,91676,23633,0
10/6/18,0+,41045,135909,26296,0
10/7/18,0+,33376,105177,22026,0
10/8/18,0+,26301,79169,18691,0
10/9/18,0+,20725,59426,14553,0
10/10/18,0+,20324,61769,14627,0
10/11/18,0+,20109,62706,15846,0
10/12/18,0+,28049,88555,22569,0
10/13/18,0+,44825,134500,26812,0
10/14/18,0+,39278,105650,23073,2
10/15/18,0+,21454,60111,14149,12
10/16/18,0+,18224,54965,12100,165
10/17/18,0+,20952,66076,14857,187
10/18/18,0+,26742,81805,20857,345
10/19/18,0+,25468,78549,20931,456
10/20/18,0+,38670,122349,24123,413
10/21/18,0+,34507,99478,21835,549
10/22/18,0+,24660,64907,15009,416
10/23/18,0+,19117,54940,11958,269
10/24/18,0+,21659,65323,15168,290
10/25/18,0+,23762,72233,17716,363
10/26/18,0+,27369,83727,22082,643
10/27/18,0+,37264,113804,23459,503
10/28/18,0+,32037,93588,21069,596
10/29/18,0+,22081,61968,14477,475
10/30/18,0+,18857,54529,12509,372
10/31/18,0+,16904,47769,12013,348
11/1/18,0+,27257,79695,20232,470
11/2/18,0+,27236,81672,21793,562
11/3/18,0+,36379,114315,23452,452
11/4/18,0+,32577,94552,20514,538
11/5/18,0+,25790,75173,18397,491
11/6/18,0+,22406,67436,15309,454
11/7/18,0+,23452,69831,16629,395
11/8/18,0+,21389,65492,16277,322
11/9/18,0+,25687,78820,20790,447
11/10/18,0+,39129,123911,25418,485
11/11/18,0+,34970,105683,23460,655
11/12/18,0+,25031,70487,17432,499
11/13/18,0+,16951,47362,12018,392
11/14/18,0+,18488,54324,13569,450
11/15/18,0+,21496,70323,18265,612
11/16/18,0+,29416,103206,29319,881
11/17/18,0+,43118,151220,31390,804
11/18/18,0+,35797,121673,28698,1050
11/19/18,0+,21423,71783,17976,721
11/20/18,0+,21539,72437,17522,789
11/21/18,0+,23913,80396,20800,1028
11/22/18,0+,16470,52605,13699,723
11/23/18,0+,24727,78889,22566,977
11/24/18,0+,49973,163158,32607,746
11/25/18,0+,39187,119256,26295,828
11/26/18,0+,22609,67018,15092,576
11/27/18,0+,21893,64377,13517,425
11/28/18,0+,20228,61105,14111,463
11/29/18,0+,19371,60250,15349,339
11/30/18,0+,25769,80764,20395,469
12/1/18,0+,43548,137398,28331,646
12/2/18,0+,36310,109827,24457,651
12/3/18,0+,22176,64181,15657,517
12/4/18,0+,16949,50481,12814,449
12/5/18,0+,18798,57790,14654,381
12/6/18,0+,18660,56079,16176,568
12/7/18,0+,31688,97749,23383,694
12/8/18,0+,44031,137940,28652,687
12/9/18,0+,36810,113454,24436,851
12/10/18,0+,21961,62883,14041,782
12/11/18,0+,16624,49485,11929,482
12/12/18,0+,19874,59664,14381,625
12/13/18,0+,20634,62713,16392,789
12/14/18,0+,25261,82589,22299,859
12/15/18,0+,38468,127976,27926,758
12/16/18,0+,32920,104984,24146,715
12/17/18,0+,20894,66319,16245,707
12/18/18,0+,16866,54517,13762,381
12/19/18,0+,20118,67960,16246,574
12/20/18,0+,22089,76318,18035,688
12/21/18,0+,29497,101384,24855,1066
12/22/18,0+,40576,139419,29070,1343
12/23/18,0+,36821,127746,27317,1518
12/24/18,0+,18249,61532,15583,1020
12/25/18,0+,16685,57440,13148,1446
12/26/18,0+,33612,117318,26140,2467
12/27/18,0+,30196,105676,23447,2016
12/28/18,0+,25685,88301,20619,2415
12/29/18,0+,26330,88445,20832,2261
12/30/18,0+,23963,81576,20319,1965
12/31/18,0+,16329,55503,16394,1860
1/1/19,0+,34647,121701,30350,1826
1/2/19,0+,33096,108589,26261,1957
1/3/19,0+,22302,71543,17791,1126
1/4/19,0+,21299,68299,19072,869
1/5/19,0+,26054,83309,20574,982
1/6/19,0+,26767,79326,18708,934
1/7/19,0+,20080,56917,13858,949
1/8/19,0+,22906,62598,12875,787
1/9/19,0+,30868,84365,19415,991
1/10/19,0+,23048,64655,16409,940
1/11/19,0+,22483,64812,18940,885
1/12/19,0+,26301,78399,18079,973
1/13/19,0+,31089,87392,19227,1134
1/14/19,0+,23445,61560,15192,934
1/15/19,0+,15764,45044,10316,829
1/16/19,0+,22369,69610,15787,899
1/17/19,0+,29415,93459,23309,1226
1/18/19,0+,28355,91543,24938,1279
1/19/19,0+,30603,97184,22128,1101
1/20/19,0+,25608,80957,18308,1287
1/21/19,0+,31098,90557,22024,1665
1/22/19,0+,22639,62802,15158,1234
1/23/19,0+,22172,65241,15467,1272
1/24/19,0+,21882,65003,16664,1386
1/25/19,0+,25063,77064,21251,1385
1/26/19,0+,36624,115639,25161,1442
1/27/19,0+,34281,99351,23062,1586
1/28/19,0+,20859,58092,14894,1517
1/29/19,0+,18331,52499,12492,922
1/30/19,0+,24854,74914,16875,1058
1/31/19,0+,28788,88143,20893,1086
2/1/19,0+,26997,84049,20860,1432
2/2/19,0+,33412,105920,23241,1809
2/3/19,0+,31153,93823,21064,2048
2/4/19,0+,19662,54085,14623,1588
2/5/19,0+,17618,48555,13008,1142
2/6/19,0+,27786,85650,19673,955
2/7/19,0+,32567,102862,25205,920
2/8/19,0+,22549,71090,19573,1263
2/9/19,0+,27143,85455,18607,1382
2/10/19,0+,27855,79862,18499,2062
2/11/19,0+,29073,78294,20940,2685
2/12/19,0+,19794,58093,16636,1683
2/13/19,0+,25827,83314,20249,1873
2/14/19,0+,28672,93310,23966,2471
2/15/19,0+,28492,93569,25664,2358
2/16/19,0+,34377,115955,24601,2120
2/17/19,0+,28950,91778,21264,2756
2/18/19,0+,27547,85424,22411,3448
2/19/19,0+,19768,58056,15676,2272
2/20/19,0+,21528,63632,16648,1921
2/21/19,0+,28970,82174,22522,1876
2/22/19,0+,24900,73646,21358,1943
2/23/19,0+,31391,96368,22116,2498
2/24/19,0+,37337,106842,24348,3495
2/25/19,0+,26332,74276,18917,3020
2/26/19,0+,20379,59168,14335,1967
2/27/19,0+,22699,67549,16555,2275
2/28/19,0+,23293,71865,18644,2410
3/1/19,0+,27761,87855,22830,2484
3/2/19,0+,40528,133013,27523,3008
3/3/19,0+,35654,106972,23597,2960
3/4/19,0+,20956,63012,15589,2480
3/5/19,0+,20393,57576,14935,2232
3/6/19,0+,22916,67631,16746,2084
3/7/19,0+,21588,67853,17753,1776
3/8/19,0+,26541,87039,23114,2865
3/9/19,0+,40623,135317,29407,4460
3/10/19,0+,34836,113086,25642,5016
3/11/19,0+,24843,74807,19024,4214
3/12/19,0+,17984,53204,14311,2744
3/13/19,0+,19126,57995,15726,2522
3/14/19,0+,21997,69310,19013,2729
3/15/19,0+,28066,90578,25731,3007
3/16/19,0+,39824,131547,30468,4366
3/17/19,0+,34853,113007,27207,4710
3/18/19,0+,23580,72939,19848,3637
3/19/19,0+,20676,61561,17134,2684
3/20/19,0+,21183,67370,19116,2600
3/21/19,0+,23303,73897,20956,2696
3/22/19,0+,27696,89767,24940,3403
3/23/19,0+,44418,151247,31430,5050
3/24/19,0+,39061,128589,28954,5394
3/25/19,0+,20840,67326,17060,3564
3/26/19,0+,18674,59201,14724,2916
3/27/19,0+,20482,63867,16936,3384
3/28/19,0+,21229,68293,18210,2932
3/29/19,0+,28179,91654,24546,3465
3/30/19,0+,42793,145495,31295,5688
3/31/19,0+,37129,117948,26533,5988
4/1/19,0+,24586,71069,17253,4042
4/2/19,0+,17423,53409,13075,2413
4/3/19,0+,21893,66094,15442,2233
4/4/19,0+,24567,73394,19332,2053
4/5/19,0+,26921,83002,22845,2372
4/6/19,0+,32102,99655,23020,3084
4/7/19,0+,32344,93214,19508,3711
4/8/19,0+,21220,57661,14539,3173
4/9/19,0+,15503,44313,11167,2055
4/10/19,0+,21387,65803,15843,2578
4/11/19,0+,22476,71425,18864,2639
4/12/19,0+,26374,87985,22204,3405
4/13/19,0+,40541,140613,28189,4976
4/14/19,0+,32022,108106,23840,5723
4/15/19,0+,21664,70779,17611,4817
4/16/19,0+,16725,54683,13171,2978
4/17/19,0+,19526,67299,16084,3857
4/18/19,0+,21948,75224,19169,4057
4/19/19,0+,26331,89793,23336,3923
4/20/19,0+,26073,89072,20441,4172
4/21/19,0+,22250,73297,16553,4036
4/22/19,0+,25760,83084,19853,5013
4/23/19,0+,18176,56635,13626,2887
4/24/19,0+,20357,61774,14918,2636
4/25/19,0+,22877,70034,17187,2151
4/26/19,0+,26607,79482,21647,2097
4/27/19,0+,29881,88852,21805,3376
4/28/19,0+,36635,107653,24255,6872
4/29/19,0+,19738,54165,13824,3450
4/30/19,0+,21255,61253,14591,2253
5/1/19,0+,30315,92083,20397,2372
5/2/19,0+,29595,92381,22385,2003
5/3/19,0+,20599,63543,17109,2694
5/4/19,0+,28345,88460,18469,5117
5/5/19,0+,29105,86443,18279,5170
5/6/19,0+,23754,64645,17668,4795
5/7/19,0+,17705,49053,11769,2626
5/8/19,0+,24591,76333,17130,3012
5/9/19,0+,30379,96758,23508,2367
5/10/19,0+,21459,67386,18926,2757
5/11/19,0+,28114,88578,19543,4718
5/12/19,0+,26931,82264,17691,5452
5/13/19,0+,34016,92213,23128,7141
5/14/19,0+,22333,62036,14382,4042
5/15/19,0+,20674,60388,13995,3809
5/16/19,0+,19720,59834,15339,3548
5/17/19,0+,26402,80714,22521,3578
5/18/19,0+,33654,105031,22747,5955
5/19/19,0+,35131,103911,22837,6907
5/20/19,0+,22940,64093,15858,4984
5/21/19,0+,17624,51569,12535,3203
5/22/19,0+,19294,62087,13986,3801
5/23/19,0+,21733,70671,17269,4368
5/24/19,0+,30385,102687,28171,4720
5/25/19,0+,33039,114631,25819,6682
5/26/19,0+,29441,101501,21333,7012
5/27/19,0+,27532,91298,21306,7017
5/28/19,0+,22713,71225,16956,4813
5/29/19,0+,21998,69450,16562,4132
5/30/19,0+,17594,57051,14814,3450
5/31/19,0+,22964,75018,21493,4332
6/1/19,0+,36784,123589,27128,8319
6/2/19,0+,37281,126152,27239,9882
6/3/19,0+,24737,80282,18355,7026
6/4/19,0+,19955,63744,14408,4744
6/5/19,0+,19458,62430,14752,4654
6/6/19,0+,19332,61499,15850,4145
6/7/19,0+,23755,76593,21137,4334
6/8/19,0+,32739,112410,24423,7688
6/9/19,0+,33836,115026,24850,9395
6/10/19,0+,24818,80081,18706,7424
6/11/19,0+,21801,65432,15519,4766
6/12/19,0+,20893,67169,16253,4687
6/13/19,0+,17787,58152,15419,3858
6/14/19,0+,22418,73378,20757,3901
6/15/19,0+,31925,109126,24174,7410
6/16/19,0+,33264,113266,24044,7700
6/17/19,0+,26014,82444,19030,6597
6/18/19,0+,29058,88733,19130,4815
6/19/19,0+,22571,71009,16501,3947
6/20/19,0+,18998,62385,15152,3648
6/21/19,0+,19887,66051,17710,3658
6/22/19,0+,32441,111060,23784,6911
6/23/19,0+,38181,128608,27683,9259
6/24/19,0+,26038,85831,20014,7161
6/25/19,0+,20673,65642,15397,4282
6/26/19,0+,21290,67914,16256,4165
6/27/19,0+,19825,64944,16384,3854
6/28/19,0+,26289,89050,22457,3908
6/29/19,0+,30593,105308,24101,5566
6/30/19,0+,29997,104502,21852,6487
7/1/19,0+,23604,80584,17549,5558
7/2/19,0+,19808,66241,15068,4127
7/3/19,0+,26710,87291,23357,4394
7/4/19,0+,19283,63122,19512,3108
7/5/19,0+,31804,110712,26220,8918
7/6/19,0+,33096,115221,25099,8886
7/7/19,0+,32666,112185,24184,9757
7/8/19,0+,23234,77651,18114,7635
7/9/19,0+,18964,62606,14855,5960
7/10/19,0+,16987,56414,14776,5522
7/11/19,0+,14981,47651,15501,4249
7/12/19,0+,13569,45242,18797,4570
7/13/19,0+,12647,42597,23652,7451
7/14/19,0+,259,717,491,215
