"arvl_dt","booking_window_range","rm_nt_cn","gst_cn","gst_cn_2","delta_tkt_cn"
"2018-01-23","20+","15165","44751","9574","0"
"2018-01-24","20+","18935","57917","12700","0"
"2018-01-25","20+","20644","64059","15312","0"
"2018-01-26","20+","21234","65996","16711","0"
"2018-01-27","20+","30881","97233","19619","0"
"2018-01-28","20+","28778","85158","18315","0"
"2018-01-29","20+","18794","53595","12167","0"
"2018-01-30","20+","17600","51524","10482","0"
"2018-01-31","20+","19176","59926","13085","0"
"2018-02-01","20+","27505","84140","18887","0"
"2018-02-02","20+","22479","70776","17543","0"
"2018-02-03","20+","30101","97453","19589","0"
"2018-02-04","20+","26517","80254","17168","0"
"2018-02-05","20+","17312","49895","12529","0"
"2018-02-06","20+","13249","39284","9579","0"
"2018-02-07","20+","19940","63523","13592","0"
"2018-02-08","20+","30168","98454","22594","0"
"2018-02-09","20+","24655","81726","20574","0"
"2018-02-10","20+","28293","96278","19629","0"
"2018-02-11","20+","21910","67448","14990","0"
"2018-02-12","20+","24502","74414","17140","0"
"2018-02-13","20+","19460","60255","13650","0"
"2018-02-14","20+","24668","80526","17938","0"
"2018-02-15","20+","21866","74320","18025","0"
"2018-02-16","20+","23770","80350","20677","0"
"2018-02-17","20+","28792","99257","20860","0"
"2018-02-18","20+","24392","78404","17106","0"
"2018-02-19","20+","24098","75195","18601","0"
"2018-02-20","20+","17062","51891","12750","0"
"2018-02-21","20+","20393","60832","14275","0"
"2018-02-22","20+","24821","72913","19115","0"
"2018-02-23","20+","23293","69282","19471","0"
"2018-02-24","20+","25955","82346","18261","0"
"2018-02-25","20+","30310","92148","19511","0"
"2018-02-26","20+","23153","66576","15656","0"
"2018-02-27","20+","17183","50944","11260","0"
"2018-02-28","20+","19775","58899","13318","0"
"2018-03-01","20+","23006","70764","17240","0"
"2018-03-02","20+","21689","67247","17171","0"
"2018-03-03","20+","31277","100118","20467","0"
"2018-03-04","20+","30119","90878","16981","0"
"2018-03-05","20+","18091","52124","10417","0"
"2018-03-06","20+","17861","49220","11864","0"
"2018-03-07","20+","17360","53435","12702","0"
"2018-03-08","20+","18661","60112","14030","0"
"2018-03-09","20+","22132","73198","14306","0"
"2018-03-10","20+","36456","127335","19312","0"
"2018-03-11","20+","30353","103603","22504","0"
"2018-03-12","20+","21467","67594","16504","0"
"2018-03-13","20+","16350","51021","12675","0"
"2018-03-14","20+","16151","50109","12530","0"
"2018-03-15","20+","16723","51883","14121","0"
"2018-03-16","20+","20935","65258","17636","0"
"2018-03-17","20+","28375","93228","20480","0"
"2018-03-18","20+","28234","86812","19618","0"
"2018-03-19","20+","20359","56085","14158","0"
"2018-03-20","20+","15268","45051","11325","0"
"2018-03-21","20+","17969","56777","14457","0"
"2018-03-22","20+","18939","62739","15648","0"
"2018-03-23","20+","23670","80813","19306","0"
"2018-03-24","20+","39279","137017","27693","0"
"2018-03-25","20+","31547","107724","24079","0"
"2018-03-26","20+","19083","65339","15722","0"
"2018-03-27","20+","16006","55668","12817","0"
"2018-03-28","20+","20693","72839","16559","0"
"2018-03-29","20+","21928","77253","17855","0"
"2018-03-30","20+","28824","104092","22105","0"
"2018-03-31","20+","35364","127219","25128","0"
"2018-04-01","20+","27002","96708","20590","0"
"2018-04-02","20+","24601","87293","19993","0"
"2018-04-03","20+","16448","56112","13637","0"
"2018-04-04","20+","15740","52750","13173","0"
"2018-04-05","20+","15253","49027","13046","0"
"2018-04-06","20+","21438","66519","16768","0"
"2018-04-07","20+","29315","88249","18609","0"
"2018-04-08","20+","31171","88398","19448","0"
"2018-04-09","20+","18511","53660","12246","0"
"2018-04-10","20+","14463","43849","9687","0"
"2018-04-11","20+","19505","60165","13376","0"
"2018-04-12","20+","20952","65215","15743","0"
"2018-04-13","20+","21047","67562","16885","0"
"2018-04-14","20+","32120","102656","20657","0"
"2018-04-15","20+","28098","87748","19188","0"
"2018-04-16","20+","18972","57872","13385","0"
"2018-04-17","20+","15856","47801","11181","0"
"2018-04-18","20+","20899","62248","13783","0"
"2018-04-19","20+","23856","70636","18506","0"
"2018-04-20","20+","23240","71213","18900","0"
"2018-04-21","20+","29678","92582","18920","0"
"2018-04-22","20+","28712","86107","18560","0"
"2018-04-23","20+","19883","57298","13026","0"
"2018-04-24","20+","17022","50949","10806","0"
"2018-04-25","20+","18980","56992","12250","0"
"2018-04-26","20+","24231","75481","17500","0"
"2018-04-27","20+","21196","65466","17138","0"
"2018-04-28","20+","27049","83394","17008","0"
"2018-04-29","20+","23506","69950","15182","0"
"2018-04-30","20+","15559","45584","10688","0"
"2018-05-01","20+","20169","60419","12243","0"
"2018-05-02","20+","24437","76909","16296","0"
"2018-05-03","20+","28682","91686","21361","0"
"2018-05-04","20+","19231","61464","15922","0"
"2018-05-05","20+","24717","78863","15487","0"
"2018-05-06","20+","23393","71691","15052","0"
"2018-05-07","20+","21425","60706","14892","0"
"2018-05-08","20+","16761","47183","10236","0"
"2018-05-09","20+","22066","69123","14825","0"
"2018-05-10","20+","28062","91671","21938","0"
"2018-05-11","20+","18873","61378","15868","0"
"2018-05-12","20+","25598","81921","16411","0"
"2018-05-13","20+","23586","71293","14758","0"
"2018-05-14","20+","27412","75284","16801","0"
"2018-05-15","20+","18700","54334","11525","0"
"2018-05-16","20+","17962","54055","12265","0"
"2018-05-17","20+","18310","56100","12930","0"
"2018-05-18","20+","20476","64924","15685","0"
"2018-05-19","20+","30527","96301","18736","0"
"2018-05-20","20+","30522","94287","19404","0"
"2018-05-21","20+","18905","57140","12492","0"
"2018-05-22","20+","14685","45881","9744","0"
"2018-05-23","20+","17492","58631","12461","0"
"2018-05-24","20+","19316","66136","14989","0"
"2018-05-25","20+","25928","89028","22280","0"
"2018-05-26","20+","29077","101191","21086","0"
"2018-05-27","20+","22834","79792","16596","0"
"2018-05-28","20+","21168","73385","16603","0"
"2018-05-29","20+","18236","62379","13516","0"
"2018-05-30","20+","17558","58974","12955","0"
"2018-05-31","20+","15985","53174","12594","0"
"2018-06-01","20+","22229","75624","18345","0"
"2018-06-02","20+","31452","110792","21393","0"
"2018-06-03","20+","34704","120614","24382","0"
"2018-06-04","20+","24036","78450","17138","0"
"2018-06-05","20+","16773","57425","12010","0"
"2018-06-06","20+","16735","56007","12431","0"
"2018-06-07","20+","15136","51384","12077","0"
"2018-06-08","20+","18612","63525","15295","0"
"2018-06-09","20+","30605","106973","21138","0"
"2018-06-10","20+","33542","116797","23510","0"
"2018-06-11","20+","20877","71600","16116","0"
"2018-06-12","20+","18413","57174","12300","0"
"2018-06-13","20+","15182","50832","11256","0"
"2018-06-14","20+","14351","48132","11466","0"
"2018-06-15","20+","17712","59953","14510","0"
"2018-06-16","20+","28968","99549","19186","0"
"2018-06-17","20+","31284","105443","21195","0"
"2018-06-18","20+","21428","71416","15553","0"
"2018-06-19","20+","16836","57406","12265","0"
"2018-06-20","20+","18560","63102","13875","0"
"2018-06-21","20+","17121","58225","13709","0"
"2018-06-22","20+","18105","63119","14932","0"
"2018-06-23","20+","30390","104133","20366","0"
"2018-06-24","20+","33167","110966","22935","0"
"2018-06-25","20+","22845","77123","16440","0"
"2018-06-26","20+","18003","60477","12314","0"
"2018-06-27","20+","18732","62516","13548","0"
"2018-06-28","20+","17887","60931","13149","0"
"2018-06-29","20+","22158","76211","16984","0"
"2018-06-30","20+","29846","106629","19946","0"
"2018-07-01","20+","27709","99036","19013","0"
"2018-07-02","20+","19127","67137","14158","0"
"2018-07-03","20+","18304","63982","13742","0"
"2018-07-04","20+","15975","55083","12361","0"
"2018-07-05","20+","17855","61528","12827","0"
"2018-07-06","20+","20391","71626","15046","0"
"2018-07-07","20+","27335","95755","17696","0"
"2018-07-08","20+","29769","103666","19962","0"
"2018-07-09","20+","24047","81678","15371","0"
"2018-07-10","20+","18909","65361","12203","0"
"2018-07-11","20+","17628","59594","11842","0"
"2018-07-12","20+","18155","62010","12983","0"
"2018-07-13","20+","18079","62897","13475","0"
"2018-07-14","20+","27972","97393","17442","0"
"2018-07-15","20+","29015","101930","20063","0"
"2018-07-16","20+","22135","72199","15522","0"
"2018-07-17","20+","17478","58135","11678","0"
"2018-07-18","20+","16197","55168","11225","0"
"2018-07-19","20+","14524","49220","10981","0"
"2018-07-20","20+","16792","57923","13383","0"
"2018-07-21","20+","26785","93652","17566","0"
"2018-07-22","20+","24934","89024","17978","0"
"2018-07-23","20+","22131","75607","15278","0"
"2018-07-24","20+","17069","58281","11417","0"
"2018-07-25","20+","17065","57473","11679","0"
"2018-07-26","20+","14536","50203","10726","0"
"2018-07-27","20+","16804","58587","13757","0"
"2018-07-28","20+","22939","80834","15508","0"
"2018-07-29","20+","23093","80285","15966","0"
"2018-07-30","20+","16863","58478","11892","0"
"2018-07-31","20+","14133","48957","9560","0"
"2018-08-01","20+","20346","68879","13011","0"
"2018-08-02","20+","18944","65533","13487","0"
"2018-08-03","20+","19133","65218","14137","0"
"2018-08-04","20+","26442","90172","16449","0"
"2018-08-05","20+","24668","85339","16501","0"
"2018-08-06","20+","19924","65799","11891","0"
"2018-08-07","20+","15999","54774","9920","0"
"2018-08-08","20+","17297","55842","11169","0"
"2018-08-09","20+","15023","51655","11070","0"
"2018-08-10","20+","18635","63514","14535","0"
"2018-08-11","20+","25292","87357","16304","0"
"2018-08-12","20+","25821","86483","16290","0"
"2018-08-13","20+","21295","70496","13786","0"
"2018-08-14","20+","18804","65105","11257","0"
"2018-08-15","20+","19942","68329","13030","0"
"2018-08-16","20+","18513","62818","11773","0"
"2018-08-17","20+","19270","65292","14204","0"
"2018-08-18","20+","25780","90703","15930","0"
"2018-08-19","20+","24278","82886","15712","0"
"2018-08-20","20+","26338","88792","16072","0"
"2018-08-21","20+","18077","61802","10812","0"
"2018-08-22","20+","16950","56923","10566","0"
"2018-08-23","20+","16012","52898","10436","0"
"2018-08-24","20+","18210","60647","13110","0"
"2018-08-25","20+","25759","85430","15822","0"
"2018-08-26","20+","21878","69396","13804","0"
"2018-08-27","20+","16498","47899","10699","0"
"2018-08-28","20+","10907","33853","7039","0"
"2018-08-29","20+","12394","38535","8404","0"
"2018-08-30","20+","16335","50799","11806","0"
"2018-08-31","20+","24805","80170","21913","0"
"2018-09-01","20+","30061","92899","20727","0"
"2018-09-02","20+","22677","67566","13521","0"
"2018-09-03","20+","23146","65678","13867","0"
"2018-09-04","20+","16826","46337","9059","0"
"2018-09-05","20+","15963","44541","8644","0"
"2018-09-06","20+","18024","52506","11266","0"
"2018-09-07","20+","24385","74567","17707","0"
"2018-09-08","20+","34796","105831","20215","0"
"2018-09-09","20+","29546","85849","16817","0"
"2018-09-10","20+","20240","55797","11128","0"
"2018-09-11","20+","15708","42756","8509","0"
"2018-09-12","20+","18583","51875","10496","0"
"2018-09-13","20+","17107","49234","11101","0"
"2018-09-14","20+","22741","68536","16461","0"
"2018-09-15","20+","34468","105782","20209","0"
"2018-09-16","20+","30158","90737","17965","0"
"2018-09-17","20+","18808","53521","10929","0"
"2018-09-18","20+","17313","51356","10407","0"
"2018-09-19","20+","18218","54124","12273","0"
"2018-09-20","20+","18210","53838","12200","0"
"2018-09-21","20+","22550","68037","16579","0"
"2018-09-22","20+","36761","114020","21044","0"
"2018-09-23","20+","31651","91923","18610","0"
"2018-09-24","20+","19824","53721","11873","0"
"2018-09-25","20+","16330","45405","9919","0"
"2018-09-26","20+","19259","57643","13402","0"
"2018-09-27","20+","18205","55081","12891","0"
"2018-09-28","20+","23382","71931","17590","0"
"2018-09-29","20+","38617","121888","23138","0"
"2018-09-30","20+","28970","81355","17292","0"
"2018-10-01","20+","21250","52924","12382","0"
"2018-10-02","20+","13881","40306","9302","0"
"2018-10-03","20+","19706","63468","14857","0"
"2018-10-04","20+","26256","84724","20821","0"
"2018-10-05","20+","26152","85818","20825","0"
"2018-10-06","20+","39412","130964","24450","0"
"2018-10-07","20+","31621","100125","20262","0"
"2018-10-08","20+","24631","74612","17002","0"
"2018-10-09","20+","18668","53727","12215","0"
"2018-10-10","20+","18920","57808","12824","0"
"2018-10-11","20+","18624","58361","13921","0"
"2018-10-12","20+","25595","81468","19129","0"
"2018-10-13","20+","42476","127810","24056","0"
"2018-10-14","20+","37342","100742","21262","2"
"2018-10-15","20+","19864","56042","12509","10"
"2018-10-16","20+","16865","51466","10633","103"
"2018-10-17","20+","19455","62003","13259","142"
"2018-10-18","20+","24626","75925","18347","257"
"2018-10-19","20+","23234","71993","18121","310"
"2018-10-20","20+","36183","115197","21425","254"
"2018-10-21","20+","31793","92448","19050","355"
"2018-10-22","20+","22480","59594","12987","248"
"2018-10-23","20+","17065","49923","10016","155"
"2018-10-24","20+","20028","61049","13441","184"
"2018-10-25","20+","21861","66905","15692","237"
"2018-10-26","20+","24643","75829","18727","366"
"2018-10-27","20+","34771","106997","20419","298"
"2018-10-28","20+","29290","86461","18254","353"
"2018-10-29","20+","19751","56014","12190","221"
"2018-10-30","20+","16985","49722","10591","139"
"2018-10-31","20+","15417","44126","10431","193"
"2018-11-01","20+","25470","74805","18029","269"
"2018-11-02","20+","25344","76256","19231","367"
"2018-11-03","20+","34512","109035","21290","231"
"2018-11-04","20+","30569","89489","18742","248"
"2018-11-05","20+","23741","69973","16373","205"
"2018-11-06","20+","20666","62909","13491","184"
"2018-11-07","20+","22068","66293","15148","202"
"2018-11-08","20+","19836","61369","14631","192"
"2018-11-09","20+","22831","70879","17114","313"
"2018-11-10","20+","37195","118378","23211","284"
"2018-11-11","20+","32352","98881","21007","394"
"2018-11-12","20+","22745","65072","15330","253"
"2018-11-13","20+","15105","43198","10286","242"
"2018-11-14","20+","16897","50199","11769","245"
"2018-11-15","20+","20013","66323","16248","474"
"2018-11-16","20+","27535","97389","26729","680"
"2018-11-17","20+","40701","143871","28693","456"
"2018-11-18","20+","32278","110824","24397","555"
"2018-11-19","20+","19445","65685","15650","319"
"2018-11-20","20+","19847","67061","15520","408"
"2018-11-21","20+","21521","72842","18021","540"
"2018-11-22","20+","14905","47830","11673","377"
"2018-11-23","20+","22194","71160","19049","541"
"2018-11-24","20+","47529","155865","29561","501"
"2018-11-25","20+","36638","112270","23545","562"
"2018-11-26","20+","20768","62278","13216","363"
"2018-11-27","20+","20479","60705","12040","251"
"2018-11-28","20+","18843","57352","12772","292"
"2018-11-29","20+","17265","53667","13513","263"
"2018-11-30","20+","21675","67760","16771","330"
"2018-12-01","20+","39878","126154","24870","483"
"2018-12-02","20+","31531","95233","20226","506"
"2018-12-03","20+","19266","55461","12576","372"
"2018-12-04","20+","14788","44033","10296","270"
"2018-12-05","20+","17193","53338","12644","278"
"2018-12-06","20+","17149","51905","14206","465"
"2018-12-07","20+","29721","92167","20826","502"
"2018-12-08","20+","41968","131925","25963","525"
"2018-12-09","20+","34444","106876","22039","604"
"2018-12-10","20+","20352","58807","12549","600"
"2018-12-11","20+","15311","46078","10503","352"
"2018-12-12","20+","18129","55312","12536","463"
"2018-12-13","20+","19024","58002","14420","575"
"2018-12-14","20+","23019","76144","19530","679"
"2018-12-15","20+","35865","120123","24743","537"
"2018-12-16","20+","29819","96762","21236","541"
"2018-12-17","20+","18595","60143","14018","502"
"2018-12-18","20+","15038","49240","11564","251"
"2018-12-19","20+","18221","62218","14181","367"
"2018-12-20","20+","19711","68830","15343","479"
"2018-12-21","20+","26325","91178","20805","753"
"2018-12-22","20+","37363","128936","25196","940"
"2018-12-23","20+","33557","116909","23766","1006"
"2018-12-24","20+","16182","55129","13157","707"
"2018-12-25","20+","15444","53442","11561","1147"
"2018-12-26","20+","31337","109742","23270","1867"
"2018-12-27","20+","28481","100190","21198","1613"
"2018-12-28","20+","23787","82044","18348","2042"
"2018-12-29","20+","24366","82169","18445","1818"
"2018-12-30","20+","22110","75416","17944","1619"
"2018-12-31","20+","14818","50691","14210","1597"
"2019-01-01","20+","30095","105026","23549","1265"
"2019-01-02","20+","30793","101349","23519","1594"
"2019-01-03","20+","20037","64560","15233","867"
"2019-01-04","20+","17443","56692","14274","505"
"2019-01-05","20+","22230","72164","15460","606"
"2019-01-06","20+","23284","69958","15173","632"
"2019-01-07","20+","17118","49459","10938","548"
"2019-01-08","20+","20652","56971","10794","489"
"2019-01-09","20+","28432","78305","17205","726"
"2019-01-10","20+","20691","58558","14158","704"
"2019-01-11","20+","19808","57425","15664","665"
"2019-01-12","20+","23388","70682","14648","631"
"2019-01-13","20+","27350","78400","16013","702"
"2019-01-14","20+","18396","51683","11740","545"
"2019-01-15","20+","13131","38857","8095","501"
"2019-01-16","20+","20062","63531","13473","531"
"2019-01-17","20+","26982","86489","20590","855"
"2019-01-18","20+","25529","83430","21489","889"
"2019-01-19","20+","27935","89543","18824","793"
"2019-01-20","20+","22659","72531","14877","844"
"2019-01-21","20+","26173","77934","17408","965"
"2019-01-22","20+","19498","55283","12108","719"
"2019-01-23","20+","19625","58775","12835","855"
"2019-01-24","20+","19283","57793","13917","916"
"2019-01-25","20+","21695","67630","17091","899"
"2019-01-26","20+","33992","108215","21891","1089"
"2019-01-27","20+","31504","92293","20452","1203"
"2019-01-28","20+","17826","50640","11869","964"
"2019-01-29","20+","16104","46708","9789","655"
"2019-01-30","20+","22877","69491","14393","812"
"2019-01-31","20+","26782","82543","18716","869"
"2019-02-01","20+","24753","77507","18256","1094"
"2019-02-02","20+","30907","98604","19902","1450"
"2019-02-03","20+","28530","86544","18345","1553"
"2019-02-04","20+","16884","47374","11749","1163"
"2019-02-05","20+","15816","44040","10673","876"
"2019-02-06","20+","26309","81824","17737","824"
"2019-02-07","20+","31246","99264","23569","819"
"2019-02-08","20+","20766","66033","17199","988"
"2019-02-09","20+","25554","80956","16483","1207"
"2019-02-10","20+","25597","74046","16360","1673"
"2019-02-11","20+","24583","67277","16507","1880"
"2019-02-12","20+","16706","50406","12751","1186"
"2019-02-13","20+","23214","76103","17050","1421"
"2019-02-14","20+","26115","85800","20876","2040"
"2019-02-15","20+","25552","85621","22183","1917"
"2019-02-16","20+","32708","110697","22543","1855"
"2019-02-17","20+","26657","85446","18939","2288"
"2019-02-18","20+","23748","74354","18279","2409"
"2019-02-19","20+","17562","52087","12959","1775"
"2019-02-20","20+","19772","58743","14075","1607"
"2019-02-21","20+","27439","78279","20781","1703"
"2019-02-22","20+","22993","68264","19155","1661"
"2019-02-23","20+","29225","90070","19626","2057"
"2019-02-24","20+","34089","98137","21144","2924"
"2019-02-25","20+","23248","66407","15928","2450"
"2019-02-26","20+","18091","53234","11955","1503"
"2019-02-27","20+","20899","62677","14525","1910"
"2019-02-28","20+","21689","67113","16550","2107"
"2019-03-01","20+","25498","81354","19572","2142"
"2019-03-02","20+","38777","127739","24881","2790"
"2019-03-03","20+","33885","101995","21713","2687"
"2019-03-04","20+","19219","58381","13791","2175"
"2019-03-05","20+","17663","50536","12137","1732"
"2019-03-06","20+","21054","62231","14729","1738"
"2019-03-07","20+","19623","61701","15401","1452"
"2019-03-08","20+","23168","76584","18869","2305"
"2019-03-09","20+","37424","125705","25284","3747"
"2019-03-10","20+","31692","103685","22384","4335"
"2019-03-11","20+","22281","67180","16407","3438"
"2019-03-12","20+","15515","45815","11419","2005"
"2019-03-13","20+","16076","49114","12395","1832"
"2019-03-14","20+","18706","59624","15057","1986"
"2019-03-15","20+","23099","75508","19414","2197"
"2019-03-16","20+","35458","117992","24895","3439"
"2019-03-17","20+","30929","100989","22642","3746"
"2019-03-18","20+","20356","63408","16155","2873"
"2019-03-19","20+","17766","53321","13451","2068"
"2019-03-20","20+","18555","59421","15487","2064"
"2019-03-21","20+","20833","66199","17490","2232"
"2019-03-22","20+","24033","78582","19705","2764"
"2019-03-23","20+","42548","145321","28659","4728"
"2019-03-24","20+","37058","122353","26435","5037"
"2019-03-25","20+","19609","63724","15411","3385"
"2019-03-26","20+","17428","55580","13061","2710"
"2019-03-27","20+","18732","58756","14873","2984"
"2019-03-28","20+","19319","62434","15816","2519"
"2019-03-29","20+","25006","81841","20217","2846"
"2019-03-30","20+","39804","136028","27028","5001"
"2019-03-31","20+","34752","110576","23701","5474"
"2019-04-01","20+","23395","67430","15815","3840"
"2019-04-02","20+","16151","49799","11393","2120"
"2019-04-03","20+","20474","62303","13702","2033"
"2019-04-04","20+","23025","68874","17437","1856"
"2019-04-05","20+","24043","74888","19284","1905"
"2019-04-06","20+","28983","90956","18803","2624"
"2019-04-07","20+","28834","84402","16476","3235"
"2019-04-08","20+","17894","49976","11977","2672"
"2019-04-09","20+","13497","39348","9239","1708"
"2019-04-10","20+","19154","59859","13453","2199"
"2019-04-11","20+","20163","64831","16214","2257"
"2019-04-12","20+","23061","78147","17976","2917"
"2019-04-13","20+","38062","132661","25306","4543"
"2019-04-14","20+","28731","99013","20963","5055"
"2019-04-15","20+","19136","63175","15204","4185"
"2019-04-16","20+","15212","50264","11606","2689"
"2019-04-17","20+","17570","61139","13959","3331"
"2019-04-18","20+","19334","67008","16182","3470"
"2019-04-19","20+","22515","77866","18095","3307"
"2019-04-20","20+","22841","78877","16313","3517"
"2019-04-21","20+","19684","65348","14125","3430"
"2019-04-22","20+","22940","74673","17188","4439"
"2019-04-23","20+","16270","51202","11663","2517"
"2019-04-24","20+","18644","56630","13010","2357"
"2019-04-25","20+","20849","64471","15078","1854"
"2019-04-26","20+","23795","71455","17998","1815"
"2019-04-27","20+","27646","82375","18509","3132"
"2019-04-28","20+","33980","100435","21629","6515"
"2019-04-29","20+","17787","49482","11834","3194"
"2019-04-30","20+","19065","55504","12225","2111"
"2019-05-01","20+","28130","86173","18076","2262"
"2019-05-02","20+","27806","87270","20476","1884"
"2019-05-03","20+","18790","58344","14795","2499"
"2019-05-04","20+","26820","83958","16145","4945"
"2019-05-05","20+","27623","82457","16617","5044"
"2019-05-06","20+","20986","57673","14543","4490"
"2019-05-07","20+","15790","44363","9652","2402"
"2019-05-08","20+","22929","71898","15091","2844"
"2019-05-09","20+","28328","90721","21236","2107"
"2019-05-10","20+","18672","59205","15268","2454"
"2019-05-11","20+","25799","81662","16031","4507"
"2019-05-12","20+","24810","76742","15398","5185"
"2019-05-13","20+","30236","83406","19246","6710"
"2019-05-14","20+","19851","55965","11971","3724"
"2019-05-15","20+","18888","55941","12068","3616"
"2019-05-16","20+","17286","53308","12712","3250"
"2019-05-17","20+","21557","67579","16313","3247"
"2019-05-18","20+","31173","97896","19423","5607"
"2019-05-19","20+","32290","96519","20116","6502"
"2019-05-20","20+","19709","57574","13608","4608"
"2019-05-21","20+","15087","45195","10163","2786"
"2019-05-22","20+","17201","56511","11821","3385"
"2019-05-23","20+","19315","63625","14475","3931"
"2019-05-24","20+","26931","92011","23606","4269"
"2019-05-25","20+","30625","107221","22456","6289"
"2019-05-26","20+","27453","95519","18720","6657"
"2019-05-27","20+","24292","81765","18034","6500"
"2019-05-28","20+","19734","64304","13906","4412"
"2019-05-29","20+","19891","63423","14136","3783"
"2019-05-30","20+","15212","50219","12055","3152"
"2019-05-31","20+","19427","64714","16777","3966"
"2019-06-01","20+","33605","114103","22458","7890"
"2019-06-02","20+","34304","117377","24098","9396"
"2019-06-03","20+","22030","72616","15824","6505"
"2019-06-04","20+","17735","57267","12123","4291"
"2019-06-05","20+","17319","56393","12459","4298"
"2019-06-06","20+","16576","53581","12965","3739"
"2019-06-07","20+","20037","65438","16363","3880"
"2019-06-08","20+","29430","102572","20171","7136"
"2019-06-09","20+","30814","105755","21689","8776"
"2019-06-10","20+","22257","72763","16118","6939"
"2019-06-11","20+","19811","59530","13337","4385"
"2019-06-12","20+","18813","60981","13957","4325"
"2019-06-13","20+","15284","50923","12664","3443"
"2019-06-14","20+","18492","61840","15502","3427"
"2019-06-15","20+","28812","99557","19670","6947"
"2019-06-16","20+","30850","105967","21296","7324"
"2019-06-17","20+","23992","76737","16704","6274"
"2019-06-18","20+","27460","83926","17290","4570"
"2019-06-19","20+","21057","66406","14754","3754"
"2019-06-20","20+","17452","57450","13226","3341"
"2019-06-21","20+","17111","57589","14109","3273"
"2019-06-22","20+","29061","100597","19522","6375"
"2019-06-23","20+","34006","116081","23455","8588"
"2019-06-24","20+","22534","75575","16573","6486"
"2019-06-25","20+","18118","58329","12670","3808"
"2019-06-26","20+","18345","59448","13112","3684"
"2019-06-27","20+","16731","55495","12838","3312"
"2019-06-28","20+","22289","76870","17421","3291"
"2019-06-29","20+","26033","91325","17588","4762"
"2019-06-30","20+","26213","92525","17830","5632"
"2019-07-01","20+","19844","68942","13783","4616"
"2019-07-02","20+","16606","56501","11733","3375"
"2019-07-03","20+","21197","70956","16788","3392"
"2019-07-04","20+","14830","49889","13489","2392"
"2019-07-05","20+","27264","96538","19309","8272"
"2019-07-06","20+","29485","103700","19417","8195"
"2019-07-07","20+","29685","102867","20771","9136"
"2019-07-08","20+","20964","70605","15607","7023"
"2019-07-09","20+","16984","56863","12823","5498"
"2019-07-10","20+","14872","50100","12520","5067"
"2019-07-11","20+","12599","40653","12523","3736"
"2019-07-12","20+","10163","34639","13610","3907"
"2019-07-13","20+","10195","35228","18651","6748"
"2019-07-14","20+","190","600","409","179"
