"arvl_dt","booking_window_range","rm_nt_cn","gst_cn","gst_cn_2","delta_tkt_cn"
"2018-01-23","60+","11957","36113","7174","0"
"2018-01-24","60+","14229","44382","9221","0"
"2018-01-25","60+","13992","44503","10057","0"
"2018-01-26","60+","16042","50729","11726","0"
"2018-01-27","60+","25186","80043","15074","0"
"2018-01-28","60+","23139","70128","14157","0"
"2018-01-29","60+","13010","38397","8129","0"
"2018-01-30","60+","12610","37827","7342","0"
"2018-01-31","60+","13591","43476","8761","0"
"2018-02-01","60+","15334","48363","10019","0"
"2018-02-02","60+","15702","50357","11213","0"
"2018-02-03","60+","25965","85016","15853","0"
"2018-02-04","60+","21929","67541","13660","0"
"2018-02-05","60+","11939","36893","8447","0"
"2018-02-06","60+","8825","27872","6191","0"
"2018-02-07","60+","9494","31056","6718","0"
"2018-02-08","60+","9614","32488","7814","0"
"2018-02-09","60+","13513","46683","10869","0"
"2018-02-10","60+","22294","79169","15226","0"
"2018-02-11","60+","15844","52455","10790","0"
"2018-02-12","60+","17397","54396","11666","0"
"2018-02-13","60+","13956","44628","9125","0"
"2018-02-14","60+","18398","61363","12960","0"
"2018-02-15","60+","17290","59874","13557","0"
"2018-02-16","60+","16798","58679","13877","0"
"2018-02-17","60+","23801","83526","16390","0"
"2018-02-18","60+","19353","64909","13374","0"
"2018-02-19","60+","16903","53945","12566","0"
"2018-02-20","60+","12482","38422","8670","0"
"2018-02-21","60+","16735","50552","11107","0"
"2018-02-22","60+","21639","64152","16260","0"
"2018-02-23","60+","18345","55732","15162","0"
"2018-02-24","60+","20555","66278","13751","0"
"2018-02-25","60+","22406","70509","14036","0"
"2018-02-26","60+","15777","47298","10235","0"
"2018-02-27","60+","12164","37542","7581","0"
"2018-02-28","60+","13802","42563","8787","0"
"2018-03-01","60+","15604","48415","10572","0"
"2018-03-02","60+","14761","46653","10628","0"
"2018-03-03","60+","24268","79820","14875","0"
"2018-03-04","60+","21712","67964","11560","0"
"2018-03-05","60+","11481","34938","6019","0"
"2018-03-06","60+","10342","31070","6693","0"
"2018-03-07","60+","9821","31633","6973","0"
"2018-03-08","60+","10124","33912","7159","0"
"2018-03-09","60+","14886","50345","8144","0"
"2018-03-10","60+","29079","103427","13928","0"
"2018-03-11","60+","23143","80767","16707","0"
"2018-03-12","60+","14695","47934","11228","0"
"2018-03-13","60+","10665","34665","7941","0"
"2018-03-14","60+","9509","30451","7029","0"
"2018-03-15","60+","9828","31084","7596","0"
"2018-03-16","60+","13515","42606","10079","0"
"2018-03-17","60+","20807","70118","13738","0"
"2018-03-18","60+","19954","62533","12985","0"
"2018-03-19","60+","14185","38046","8887","0"
"2018-03-20","60+","10694","31429","7084","0"
"2018-03-21","60+","10499","34837","8182","0"
"2018-03-22","60+","12581","42487","9600","0"
"2018-03-23","60+","17087","59719","12801","0"
"2018-03-24","60+","32463","115400","21836","0"
"2018-03-25","60+","24001","84249","17814","0"
"2018-03-26","60+","14123","49154","11338","0"
"2018-03-27","60+","12359","44008","9449","0"
"2018-03-28","60+","16194","57484","12183","0"
"2018-03-29","60+","17046","61038","12995","0"
"2018-03-30","60+","23220","84831","16326","0"
"2018-03-31","60+","30361","110132","20226","0"
"2018-04-01","60+","23763","85949","17549","0"
"2018-04-02","60+","21215","75988","16850","0"
"2018-04-03","60+","13092","45119","10620","0"
"2018-04-04","60+","10618","36060","8706","0"
"2018-04-05","60+","9325","30391","7579","0"
"2018-04-06","60+","14729","47354","10486","0"
"2018-04-07","60+","22098","68263","12840","0"
"2018-04-08","60+","23320","67373","13729","0"
"2018-04-09","60+","13491","39765","8290","0"
"2018-04-10","60+","11167","34555","7136","0"
"2018-04-11","60+","14409","45409","9300","0"
"2018-04-12","60+","14523","45807","10139","0"
"2018-04-13","60+","15942","52120","11828","0"
"2018-04-14","60+","26653","86658","16145","0"
"2018-04-15","60+","21104","68423","14079","0"
"2018-04-16","60+","14428","45088","9596","0"
"2018-04-17","60+","12788","39694","8408","0"
"2018-04-18","60+","16773","51121","10506","0"
"2018-04-19","60+","18813","55999","13768","0"
"2018-04-20","60+","18390","56279","14229","0"
"2018-04-21","60+","25550","80546","15384","0"
"2018-04-22","60+","20885","64974","13095","0"
"2018-04-23","60+","14217","42582","8994","0"
"2018-04-24","60+","12126","36698","7334","0"
"2018-04-25","60+","12178","37746","7849","0"
"2018-04-26","60+","12653","38753","8488","0"
"2018-04-27","60+","13090","41042","9649","0"
"2018-04-28","60+","22383","69995","12965","0"
"2018-04-29","60+","18323","56065","11348","0"
"2018-04-30","60+","11711","35285","7620","0"
"2018-05-01","60+","12869","39141","7443","0"
"2018-05-02","60+","11607","36853","7634","0"
"2018-05-03","60+","12789","41330","9210","0"
"2018-05-04","60+","12498","40305","9291","0"
"2018-05-05","60+","21887","70205","12590","0"
"2018-05-06","60+","19604","62253","12362","0"
"2018-05-07","60+","16024","47331","10313","0"
"2018-05-08","60+","12283","35734","7074","0"
"2018-05-09","60+","11778","36474","7711","0"
"2018-05-10","60+","9937","32112","7146","0"
"2018-05-11","60+","12228","40078","9081","0"
"2018-05-12","60+","21975","71212","12899","0"
"2018-05-13","60+","19581","60860","11967","0"
"2018-05-14","60+","20645","58982","11900","0"
"2018-05-15","60+","14760","43893","8287","0"
"2018-05-16","60+","14069","43932","9169","0"
"2018-05-17","60+","13959","43710","9159","0"
"2018-05-18","60+","15444","49957","10699","0"
"2018-05-19","60+","25239","82397","14585","0"
"2018-05-20","60+","24834","80109","15354","0"
"2018-05-21","60+","14630","45348","9114","0"
"2018-05-22","60+","11331","36292","6950","0"
"2018-05-23","60+","13611","46605","9103","0"
"2018-05-24","60+","15297","53521","11227","0"
"2018-05-25","60+","19108","66874","14894","0"
"2018-05-26","60+","24794","87469","16787","0"
"2018-05-27","60+","19262","68681","13614","0"
"2018-05-28","60+","16340","58248","12337","0"
"2018-05-29","60+","14718","51764","10399","0"
"2018-05-30","60+","14130","48881","9841","0"
"2018-05-31","60+","12279","41853","9039","0"
"2018-06-01","60+","17062","59383","12644","0"
"2018-06-02","60+","27456","98124","17446","0"
"2018-06-03","60+","30508","107516","20793","0"
"2018-06-04","60+","20301","67527","14156","0"
"2018-06-05","60+","13687","47543","9378","0"
"2018-06-06","60+","13653","46780","9794","0"
"2018-06-07","60+","11677","40586","8868","0"
"2018-06-08","60+","14567","50724","10934","0"
"2018-06-09","60+","26195","93092","17058","0"
"2018-06-10","60+","28556","101318","19587","0"
"2018-06-11","60+","16838","58721","12552","0"
"2018-06-12","60+","14626","46510","9361","0"
"2018-06-13","60+","11750","40631","8350","0"
"2018-06-14","60+","10696","36888","8036","0"
"2018-06-15","60+","12889","44603","9650","0"
"2018-06-16","60+","24190","84830","15133","0"
"2018-06-17","60+","25330","88166","16966","0"
"2018-06-18","60+","16435","56812","11571","0"
"2018-06-19","60+","13271","46295","9311","0"
"2018-06-20","60+","14489","50568","10358","0"
"2018-06-21","60+","13328","46201","10092","0"
"2018-06-22","60+","12993","46453","9962","0"
"2018-06-23","60+","25459","88946","16251","0"
"2018-06-24","60+","27385","93683","18596","0"
"2018-06-25","60+","18056","62574","12813","0"
"2018-06-26","60+","13936","48052","9466","0"
"2018-06-27","60+","14070","48522","9937","0"
"2018-06-28","60+","13377","46547","9279","0"
"2018-06-29","60+","17214","60193","12398","0"
"2018-06-30","60+","23563","84557","15035","0"
"2018-07-01","60+","21993","79491","14730","0"
"2018-07-02","60+","14099","50493","10283","0"
"2018-07-03","60+","12966","45884","9785","0"
"2018-07-04","60+","10105","35453","8245","0"
"2018-07-05","60+","11960","41946","8611","0"
"2018-07-06","60+","13972","49854","10285","0"
"2018-07-07","60+","20779","74274","13481","0"
"2018-07-08","60+","21535","77597","14669","0"
"2018-07-09","60+","15428","52075","10493","0"
"2018-07-10","60+","13503","46681","8671","0"
"2018-07-11","60+","12464","42423","8301","0"
"2018-07-12","60+","12238","42074","8363","0"
"2018-07-13","60+","12869","45111","9205","0"
"2018-07-14","60+","22925","80457","13447","0"
"2018-07-15","60+","21623","76557","14981","0"
"2018-07-16","60+","17124","56423","11812","0"
"2018-07-17","60+","13809","46853","8876","0"
"2018-07-18","60+","11795","40808","7975","0"
"2018-07-19","60+","10333","35630","7396","0"
"2018-07-20","60+","11999","41637","8947","0"
"2018-07-21","60+","21590","76481","13366","0"
"2018-07-22","60+","19969","72701","13919","0"
"2018-07-23","60+","17396","59959","11317","0"
"2018-07-24","60+","13162","46049","8365","0"
"2018-07-25","60+","13485","45972","8493","0"
"2018-07-26","60+","11289","39563","7669","0"
"2018-07-27","60+","13158","46528","9721","0"
"2018-07-28","60+","18639","66681","11572","0"
"2018-07-29","60+","17815","64740","11930","0"
"2018-07-30","60+","13175","46154","8735","0"
"2018-07-31","60+","11183","39528","6999","0"
"2018-08-01","60+","15472","55153","9373","0"
"2018-08-02","60+","13595","48306","8964","0"
"2018-08-03","60+","13741","48389","9205","0"
"2018-08-04","60+","19704","71141","11925","0"
"2018-08-05","60+","19564","68982","12561","0"
"2018-08-06","60+","14484","50692","8053","0"
"2018-08-07","60+","12607","44440","7251","0"
"2018-08-08","60+","12733","43685","7609","0"
"2018-08-09","60+","11510","40375","7711","0"
"2018-08-10","60+","14182","49127","9866","0"
"2018-08-11","60+","20947","73523","12468","0"
"2018-08-12","60+","20656","72178","12674","0"
"2018-08-13","60+","16659","57857","10270","0"
"2018-08-14","60+","15992","56520","8998","0"
"2018-08-15","60+","16970","59159","10475","0"
"2018-08-16","60+","15478","53568","9121","0"
"2018-08-17","60+","15378","53433","10097","0"
"2018-08-18","60+","22656","80534","13001","0"
"2018-08-19","60+","20819","72387","12961","0"
"2018-08-20","60+","22175","76521","13167","0"
"2018-08-21","60+","15382","53558","8718","0"
"2018-08-22","60+","14151","48354","8389","0"
"2018-08-23","60+","13170","44364","8110","0"
"2018-08-24","60+","14745","49866","9698","0"
"2018-08-25","60+","22127","74328","12779","0"
"2018-08-26","60+","18031","58751","11141","0"
"2018-08-27","60+","12467","37945","7936","0"
"2018-08-28","60+","8445","26817","5170","0"
"2018-08-29","60+","9259","29325","5970","0"
"2018-08-30","60+","12068","38716","8446","0"
"2018-08-31","60+","17866","59217","14938","0"
"2018-09-01","60+","24456","76661","15198","0"
"2018-09-02","60+","18896","57740","10830","0"
"2018-09-03","60+","17979","52220","10179","0"
"2018-09-04","60+","14010","39438","7027","0"
"2018-09-05","60+","13195","37606","6694","0"
"2018-09-06","60+","14384","42437","8253","0"
"2018-09-07","60+","19953","61675","13065","0"
"2018-09-08","60+","30900","94675","16610","0"
"2018-09-09","60+","25606","75861","14121","0"
"2018-09-10","60+","16975","48006","9040","0"
"2018-09-11","60+","12844","36531","6642","0"
"2018-09-12","60+","14938","43178","8101","0"
"2018-09-13","60+","13233","39367","8083","0"
"2018-09-14","60+","18490","56221","11700","0"
"2018-09-15","60+","30707","95389","16846","0"
"2018-09-16","60+","26611","81500","15475","0"
"2018-09-17","60+","15664","45694","8765","0"
"2018-09-18","60+","15080","45340","8541","0"
"2018-09-19","60+","15258","46343","9929","0"
"2018-09-20","60+","14546","44141","9261","0"
"2018-09-21","60+","18026","55352","11792","0"
"2018-09-22","60+","32134","101735","17480","0"
"2018-09-23","60+","26411","80325","15332","0"
"2018-09-24","60+","16045","45719","9424","0"
"2018-09-25","60+","13043","38477","7515","0"
"2018-09-26","60+","16269","50153","10944","0"
"2018-09-27","60+","14851","46095","10032","0"
"2018-09-28","60+","19029","60422","13092","0"
"2018-09-29","60+","34094","110674","19462","0"
"2018-09-30","60+","21000","66029","13132","0"
"2018-10-01","60+","13491","39715","8394","0"
"2018-10-02","60+","11075","33458","7082","0"
"2018-10-03","60+","17002","55506","12375","0"
"2018-10-04","60+","21407","70430","16219","0"
"2018-10-05","60+","22112","73424","16482","0"
"2018-10-06","60+","35671","119845","21439","0"
"2018-10-07","60+","27634","89180","17339","0"
"2018-10-08","60+","20877","63851","13891","0"
"2018-10-09","60+","15587","45958","9709","0"
"2018-10-10","60+","16032","49838","10473","0"
"2018-10-11","60+","15277","48787","10960","0"
"2018-10-12","60+","19769","65984","13811","0"
"2018-10-13","60+","31381","105690","18495","0"
"2018-10-14","60+","25608","81386","15890","2"
"2018-10-15","60+","15900","47608","9890","10"
"2018-10-16","60+","14561","45322","8742","75"
"2018-10-17","60+","16923","54991","11235","98"
"2018-10-18","60+","20407","64123","14388","176"
"2018-10-19","60+","19045","59927","13466","162"
"2018-10-20","60+","32350","104738","17875","184"
"2018-10-21","60+","27104","81027","15708","259"
"2018-10-22","60+","17535","49249","9968","175"
"2018-10-23","60+","14456","43431","7998","103"
"2018-10-24","60+","16675","51983","10705","122"
"2018-10-25","60+","17325","53824","11731","152"
"2018-10-26","60+","19559","61795","13819","241"
"2018-10-27","60+","30596","95644","16820","196"
"2018-10-28","60+","24939","75452","14965","235"
"2018-10-29","60+","16413","47865","9633","123"
"2018-10-30","60+","14934","44252","8755","97"
"2018-10-31","60+","13303","38462","8441","132"
"2018-11-01","60+","23211","68552","15911","223"
"2018-11-02","60+","22760","68990","16771","249"
"2018-11-03","60+","31182","100666","18809","167"
"2018-11-04","60+","26312","80057","15865","196"
"2018-11-05","60+","20572","61961","13329","141"
"2018-11-06","60+","18190","56295","11281","104"
"2018-11-07","60+","19297","59236","12814","128"
"2018-11-08","60+","17811","55926","12768","140"
"2018-11-09","60+","19924","62647","14344","198"
"2018-11-10","60+","34263","110117","20682","163"
"2018-11-11","60+","28149","88446","17953","208"
"2018-11-12","60+","18580","55492","12276","126"
"2018-11-13","60+","12436","37025","8044","114"
"2018-11-14","60+","14354","43688","9644","125"
"2018-11-15","60+","15846","51754","11501","171"
"2018-11-16","60+","20492","71731","16057","178"
"2018-11-17","60+","37447","132933","25121","233"
"2018-11-18","60+","27934","97009","20263","235"
"2018-11-19","60+","15904","54595","12490","135"
"2018-11-20","60+","16391","55998","12345","151"
"2018-11-21","60+","18609","63460","15366","210"
"2018-11-22","60+","12928","41561","9679","119"
"2018-11-23","60+","18283","59431","14790","242"
"2018-11-24","60+","44405","146779","26555","307"
"2018-11-25","60+","33512","103609","20681","271"
"2018-11-26","60+","18557","56619","11522","111"
"2018-11-27","60+","18948","56849","10689","120"
"2018-11-28","60+","17033","52613","11182","142"
"2018-11-29","60+","15103","47546","11537","131"
"2018-11-30","60+","17731","55893","13234","138"
"2018-12-01","60+","34121","109151","20361","214"
"2018-12-02","60+","27131","82651","16829","161"
"2018-12-03","60+","16387","47930","10280","125"
"2018-12-04","60+","12203","36410","7894","94"
"2018-12-05","60+","13428","41804","9351","102"
"2018-12-06","60+","14776","44839","11858","121"
"2018-12-07","60+","26991","84841","18003","169"
"2018-12-08","60+","36688","118285","21954","184"
"2018-12-09","60+","30961","97780","19248","187"
"2018-12-10","60+","17093","51486","10248","162"
"2018-12-11","60+","13332","41008","8636","135"
"2018-12-12","60+","15206","47365","10031","105"
"2018-12-13","60+","14764","47217","10847","162"
"2018-12-14","60+","19033","64339","15185","202"
"2018-12-15","60+","31592","107777","20830","222"
"2018-12-16","60+","25620","84412","17474","246"
"2018-12-17","60+","14090","46496","10313","198"
"2018-12-18","60+","12366","41403","9062","110"
"2018-12-19","60+","14700","50867","10876","132"
"2018-12-20","60+","16391","57845","11953","221"
"2018-12-21","60+","21633","76166","15869","324"
"2018-12-22","60+","32818","113771","20753","397"
"2018-12-23","60+","28723","100746","19285","411"
"2018-12-24","60+","12968","44602","9824","212"
"2018-12-25","60+","13533","46989","9649","471"
"2018-12-26","60+","28101","98965","20260","783"
"2018-12-27","60+","25193","89016","18142","699"
"2018-12-28","60+","19911","69139","14832","788"
"2018-12-29","60+","19990","68241","14578","791"
"2018-12-30","60+","19643","67536","15456","744"
"2018-12-31","60+","12567","43276","11670","593"
"2019-01-01","60+","24983","88524","19137","525"
"2019-01-02","60+","23043","77399","17225","644"
"2019-01-03","60+","14827","49202","10792","321"
"2019-01-04","60+","12390","41440","9350","218"
"2019-01-05","60+","17668","58286","11508","289"
"2019-01-06","60+","18247","55717","11284","362"
"2019-01-07","60+","12558","37363","7590","267"
"2019-01-08","60+","16561","46405","8239","250"
"2019-01-09","60+","21868","61444","13070","405"
"2019-01-10","60+","16510","47879","11220","426"
"2019-01-11","60+","15514","45815","12117","372"
"2019-01-12","60+","17634","55408","10912","376"
"2019-01-13","60+","19867","60469","11743","411"
"2019-01-14","60+","13934","40374","8680","332"
"2019-01-15","60+","9937","30006","5930","262"
"2019-01-16","60+","14955","48791","9949","313"
"2019-01-17","60+","16261","53348","12414","400"
"2019-01-18","60+","18589","62311","15214","511"
"2019-01-19","60+","21652","73943","14623","468"
"2019-01-20","60+","18420","60817","11978","493"
"2019-01-21","60+","19007","59157","12437","550"
"2019-01-22","60+","14014","40934","8378","342"
"2019-01-23","60+","14109","43163","9043","453"
"2019-01-24","60+","13570","42259","9554","434"
"2019-01-25","60+","16427","52450","12111","490"
"2019-01-26","60+","29139","94588","17935","694"
"2019-01-27","60+","25894","78309","16393","664"
"2019-01-28","60+","13433","39672","8719","470"
"2019-01-29","60+","11677","35108","6946","343"
"2019-01-30","60+","13782","42737","8435","453"
"2019-01-31","60+","15726","49674","10640","458"
"2019-02-01","60+","19011","59776","12998","547"
"2019-02-02","60+","26170","84710","15695","806"
"2019-02-03","60+","23602","73196","14541","902"
"2019-02-04","60+","12100","36428","8024","611"
"2019-02-05","60+","10899","33862","7161","560"
"2019-02-06","60+","12318","38391","8402","592"
"2019-02-07","60+","12034","39210","9104","531"
"2019-02-08","60+","13266","42754","10285","532"
"2019-02-09","60+","22049","70901","13380","663"
"2019-02-10","60+","19607","59011","12208","823"
"2019-02-11","60+","15731","44757","10027","673"
"2019-02-12","60+","12200","37912","8429","392"
"2019-02-13","60+","17407","58778","12157","546"
"2019-02-14","60+","19668","66214","15074","855"
"2019-02-15","60+","17614","60903","14295","744"
"2019-02-16","60+","27270","93985","17957","827"
"2019-02-17","60+","20622","69005","14295","949"
"2019-02-18","60+","16211","52657","12075","814"
"2019-02-19","60+","12934","39855","8938","753"
"2019-02-20","60+","15843","47670","10690","803"
"2019-02-21","60+","22936","66256","17160","961"
"2019-02-22","60+","18556","55971","15106","856"
"2019-02-23","60+","23394","74061","15082","969"
"2019-02-24","60+","24738","74785","15114","1065"
"2019-02-25","60+","15851","46973","10300","735"
"2019-02-26","60+","13158","39977","8037","570"
"2019-02-27","60+","15154","46987","10064","768"
"2019-02-28","60+","15551","49371","11174","951"
"2019-03-01","60+","19204","62333","13511","918"
"2019-03-02","60+","33099","111322","20215","1471"
"2019-03-03","60+","26184","83654","16430","1559"
"2019-03-04","60+","14929","46151","10200","1069"
"2019-03-05","60+","11867","35517","7632","653"
"2019-03-06","60+","13717","41717","9338","832"
"2019-03-07","60+","11285","36611","8619","600"
"2019-03-08","60+","15094","51285","11212","871"
"2019-03-09","60+","30140","103486","19286","1741"
"2019-03-10","60+","23687","79863","16385","2031"
"2019-03-11","60+","14535","46113","10641","1361"
"2019-03-12","60+","10076","30959","7024","766"
"2019-03-13","60+","9898","31891","7562","727"
"2019-03-14","60+","11920","39242","9147","759"
"2019-03-15","60+","14914","50727","11611","924"
"2019-03-16","60+","27629","94226","18307","1609"
"2019-03-17","60+","23781","79725","16631","1816"
"2019-03-18","60+","14242","45650","10954","1209"
"2019-03-19","60+","12121","37998","8662","852"
"2019-03-20","60+","12427","40802","9844","988"
"2019-03-21","60+","13524","44237","10731","1112"
"2019-03-22","60+","17332","58101","12685","1334"
"2019-03-23","60+","36508","126202","23266","2815"
"2019-03-24","60+","32061","107284","22170","3255"
"2019-03-25","60+","15733","52189","12120","2211"
"2019-03-26","60+","13199","43615","9723","1535"
"2019-03-27","60+","13155","42922","10113","1529"
"2019-03-28","60+","13008","43193","9734","1255"
"2019-03-29","60+","18487","61878","13488","1378"
"2019-03-30","60+","32473","112456","20201","2790"
"2019-03-31","60+","27460","89260","17828","3178"
"2019-04-01","60+","19108","54780","11848","2345"
"2019-04-02","60+","12728","40246","8227","1237"
"2019-04-03","60+","16665","51759","10566","1365"
"2019-04-04","60+","18913","56900","13672","1253"
"2019-04-05","60+","18246","57264","13333","1017"
"2019-04-06","60+","23138","74718","13593","1517"
"2019-04-07","60+","21201","66285","11708","1802"
"2019-04-08","60+","11904","34727","7703","1339"
"2019-04-09","60+","9543","29083","6279","982"
"2019-04-10","60+","12945","41727","8607","1348"
"2019-04-11","60+","14129","46956","10698","1265"
"2019-04-12","60+","17299","60277","12410","1746"
"2019-04-13","60+","32740","115616","20911","3196"
"2019-04-14","60+","22635","79370","16177","3093"
"2019-04-15","60+","13582","46454","10631","2525"
"2019-04-16","60+","11000","38063","8245","1475"
"2019-04-17","60+","13555","47932","10291","2155"
"2019-04-18","60+","14208","50272","11427","2071"
"2019-04-19","60+","17047","60212","12733","1955"
"2019-04-20","60+","17888","62891","12153","2178"
"2019-04-21","60+","14900","50602","10479","2070"
"2019-04-22","60+","16099","54305","12237","2778"
"2019-04-23","60+","10467","33945","7590","1607"
"2019-04-24","60+","11232","33988","7826","1601"
"2019-04-25","60+","11078","33515","7920","1287"
"2019-04-26","60+","16366","49169","11035","1246"
"2019-04-27","60+","23048","69530","13851","2211"
"2019-04-28","60+","27500","83261","16571","5114"
"2019-04-29","60+","13595","38659","8424","2421"
"2019-04-30","60+","11809","34840","7188","1587"
"2019-05-01","60+","15324","47534","9376","1934"
"2019-05-02","60+","12530","39091","8446","1485"
"2019-05-03","60+","14001","43327","9981","2030"
"2019-05-04","60+","24554","77148","13815","4439"
"2019-05-05","60+","23397","72348","13704","4427"
"2019-05-06","60+","15203","44114","9764","3400"
"2019-05-07","60+","11549","34050","6745","1958"
"2019-05-08","60+","11881","36661","7564","2418"
"2019-05-09","60+","10311","32719","7209","1699"
"2019-05-10","60+","13248","42412","9856","1865"
"2019-05-11","60+","22574","71399","12879","3847"
"2019-05-12","60+","21462","67488","12910","4443"
"2019-05-13","60+","22414","64475","13717","5056"
"2019-05-14","60+","15256","44468","8617","2952"
"2019-05-15","60+","15050","45735","8848","2866"
"2019-05-16","60+","13530","42261","9191","2528"
"2019-05-17","60+","17128","54477","11746","2544"
"2019-05-18","60+","25863","83914","15202","4708"
"2019-05-19","60+","25303","79280","15299","5259"
"2019-05-20","60+","14742","44931","9904","3453"
"2019-05-21","60+","11080","34680","7012","2028"
"2019-05-22","60+","13465","45373","8650","2667"
"2019-05-23","60+","14656","49426","10495","2949"
"2019-05-24","60+","19807","68630","15944","3330"
"2019-05-25","60+","26321","93243","18040","5274"
"2019-05-26","60+","23511","82963","15450","5587"
"2019-05-27","60+","18908","65100","13369","5079"
"2019-05-28","60+","16058","53698","10859","3706"
"2019-05-29","60+","13479","45216","8891","3111"
"2019-05-30","60+","11853","39681","8651","2432"
"2019-05-31","60+","14981","51063","11823","3213"
"2019-06-01","60+","29631","102273","18572","7100"
"2019-06-02","60+","28392","99714","19529","8155"
"2019-06-03","60+","17740","60356","12505","5385"
"2019-06-04","60+","13631","45663","8923","3539"
"2019-06-05","60+","13704","45785","9387","3473"
"2019-06-06","60+","12390","41263","9202","2830"
"2019-06-07","60+","14979","50613","11266","3066"
"2019-06-08","60+","25254","89394","16272","6197"
"2019-06-09","60+","26079","90674","17756","7442"
"2019-06-10","60+","18011","60382","12712","5862"
"2019-06-11","60+","14573","46975","9637","3575"
"2019-06-12","60+","14366","48232","10278","3467"
"2019-06-13","60+","11212","38344","8883","2497"
"2019-06-14","60+","13763","47233","10458","2681"
"2019-06-15","60+","24634","86327","15692","5914"
"2019-06-16","60+","26152","91277","17460","6211"
"2019-06-17","60+","19786","64275","13278","5286"
"2019-06-18","60+","23476","72310","14333","3794"
"2019-06-19","60+","17081","54813","11701","3102"
"2019-06-20","60+","13669","46095","10079","2543"
"2019-06-21","60+","12748","43814","9854","2455"
"2019-06-22","60+","24494","85949","15555","5316"
"2019-06-23","60+","27863","97088","18577","6944"
"2019-06-24","60+","17556","60607","12615","5146"
"2019-06-25","60+","14151","46573","9571","2803"
"2019-06-26","60+","14422","47369","9747","2841"
"2019-06-27","60+","12607","42625","9019","2297"
"2019-06-28","60+","17073","59740","12417","2567"
"2019-06-29","60+","21084","74872","13123","3730"
"2019-06-30","60+","20859","74719","13466","4307"
"2019-07-01","60+","14378","50883","9694","3479"
"2019-07-02","60+","11494","39984","8224","2366"
"2019-07-03","60+","15038","51466","11837","2402"
"2019-07-04","60+","9632","32985","8584","1550"
"2019-07-05","60+","21810","78124","14848","7482"
"2019-07-06","60+","23617","84036","15039","7172"
"2019-07-07","60+","23634","83267","16301","7920"
"2019-07-08","60+","15605","53960","11502","5740"
"2019-07-09","60+","12611","43601","9463","4611"
"2019-07-10","60+","11101","38330","9265","4046"
"2019-07-11","60+","8445","28172","8402","2880"
"2019-07-12","60+","7191","25087","9566","3042"
"2019-07-13","60+","7973","28187","14719","5726"
"2019-07-14","60+","134","428","296","150"
