"dining_usg_dt","booking_window_range","park_area_nm","nb_dining_gst"
"2017-04-19","10+","Epcot Resort Area","1662"
"2017-04-19","10+","Magic Kingdom Park","11650"
"2017-04-19","10+","Magic Kingdom Resort Area","10089"
"2017-04-20","10+","Destination","310"
"2017-04-20","10+","Disney Springs","3583"
"2017-04-20","10+","Disney's Animal Kingdom Theme Park","4236"
"2017-04-20","10+","Disney's Animal Kingdom Theme Park Resort Area","1242"
"2017-04-20","10+","Disney's BoardWalk","748"
"2017-04-20","10+","Disney's Hollywood Studios","5947"
"2017-04-20","10+","Downtown Disney Resort Area","162"
"2017-04-20","10+","Epcot","8712"
"2017-04-20","10+","Epcot Resort Area","1605"
"2017-04-20","10+","Magic Kingdom Park","10635"
"2017-04-20","10+","Magic Kingdom Resort Area","10457"
"2017-04-21","10+","Destination","294"
"2017-04-21","10+","Disney Springs","4251"
"2017-04-21","10+","Disney's Animal Kingdom Theme Park","4033"
"2017-04-21","10+","Disney's Animal Kingdom Theme Park Resort Area","1378"
"2017-04-21","10+","Disney's BoardWalk","836"
"2017-04-21","10+","Disney's Hollywood Studios","5377"
"2017-04-21","10+","Downtown Disney Resort Area","153"
"2017-04-21","10+","Epcot","8563"
"2017-04-21","10+","Epcot Resort Area","1731"
"2017-04-21","10+","Four Seasons Resort Orlando at Walt Disney World Resort","15"
"2017-04-21","10+","Magic Kingdom Park","9670"
"2017-04-21","10+","Magic Kingdom Resort Area","10425"
"2017-04-22","10+","Destination","606"
"2017-04-22","10+","Disney Springs","4446"
"2017-04-22","10+","Disney's Animal Kingdom Theme Park","4449"
"2017-04-22","10+","Disney's Animal Kingdom Theme Park Resort Area","1593"
"2017-04-22","10+","Disney's BoardWalk","745"
"2017-04-22","10+","Disney's Hollywood Studios","5064"
"2017-04-22","10+","Downtown Disney Resort Area","221"
"2017-04-22","10+","Epcot","8543"
"2017-04-22","10+","Epcot Resort Area","1870"
"2017-04-22","10+","Four Seasons Resort Orlando at Walt Disney World Resort","7"
"2017-04-22","10+","Magic Kingdom Park","10147"
"2017-04-22","10+","Magic Kingdom Resort Area","10814"
"2017-04-23","10+","Destination","369"
"2017-04-23","10+","Disney Springs","4048"
"2017-04-23","10+","Disney's Animal Kingdom Theme Park","3588"
"2017-04-23","10+","Disney's Animal Kingdom Theme Park Resort Area","1478"
"2017-04-23","10+","Disney's BoardWalk","757"
"2017-04-23","10+","Disney's Hollywood Studios","5274"
"2017-04-23","10+","Downtown Disney Resort Area","187"
"2017-04-23","10+","Epcot","9838"
"2017-04-23","10+","Epcot Resort Area","1851"
"2017-04-23","10+","Four Seasons Resort Orlando at Walt Disney World Resort","26"
"2017-04-23","10+","Magic Kingdom Park","10027"
"2017-04-23","10+","Magic Kingdom Resort Area","9942"
"2017-04-24","10+","Destination","205"
"2017-04-24","10+","Disney Springs","2672"
"2017-04-24","10+","Disney's Animal Kingdom Theme Park","4691"
"2017-04-24","10+","Disney's Animal Kingdom Theme Park Resort Area","1213"
"2017-04-24","10+","Disney's BoardWalk","706"
"2017-04-24","10+","Disney's Hollywood Studios","6130"
"2017-04-24","10+","Downtown Disney Resort Area","130"
"2017-04-24","10+","Epcot","8334"
"2017-04-24","10+","Epcot Resort Area","1434"
"2017-04-24","10+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2017-04-24","10+","Magic Kingdom Park","10660"
"2017-04-24","10+","Magic Kingdom Resort Area","8964"
"2017-04-25","10+","Destination","164"
"2017-04-25","10+","Disney Springs","2504"
"2017-04-25","10+","Disney's Animal Kingdom Theme Park","4133"
"2017-04-25","10+","Disney's Animal Kingdom Theme Park Resort Area","1037"
"2017-04-25","10+","Disney's BoardWalk","623"
"2017-04-25","10+","Disney's Hollywood Studios","6419"
"2017-04-25","10+","Downtown Disney Resort Area","144"
"2017-04-25","10+","Epcot","7928"
"2017-04-25","10+","Epcot Resort Area","1372"
"2017-04-25","10+","Magic Kingdom Park","9933"
"2017-04-25","10+","Magic Kingdom Resort Area","9737"
"2017-04-26","10+","Destination","166"
"2017-04-26","10+","Disney Springs","2691"
"2017-04-26","10+","Disney's Animal Kingdom Theme Park","3945"
"2017-04-26","10+","Disney's Animal Kingdom Theme Park Resort Area","1055"
"2017-04-26","10+","Disney's BoardWalk","544"
"2017-04-26","10+","Disney's Hollywood Studios","5222"
"2017-04-26","10+","Downtown Disney Resort Area","122"
"2017-04-26","10+","Epcot","7429"
"2017-04-26","10+","Epcot Resort Area","1414"
"2017-04-26","10+","Four Seasons Resort Orlando at Walt Disney World Resort","80"
"2017-04-26","10+","Magic Kingdom Park","10199"
"2017-04-26","10+","Magic Kingdom Resort Area","9138"
"2017-04-27","10+","Destination","232"
"2017-04-27","10+","Disney Springs","2649"
"2017-04-27","10+","Disney's Animal Kingdom Theme Park","3857"
"2017-04-27","10+","Disney's Animal Kingdom Theme Park Resort Area","933"
"2017-04-27","10+","Disney's BoardWalk","590"
"2017-04-27","10+","Disney's Hollywood Studios","4936"
"2017-04-27","10+","Downtown Disney Resort Area","149"
"2017-04-27","10+","Epcot","7938"
"2017-04-27","10+","Epcot Resort Area","1407"
"2017-04-27","10+","Magic Kingdom Park","8967"
"2017-04-27","10+","Magic Kingdom Resort Area","9282"
"2017-04-28","10+","Destination","180"
"2017-04-28","10+","Disney Springs","3173"
"2017-04-28","10+","Disney's Animal Kingdom Theme Park","3620"
"2017-04-28","10+","Disney's Animal Kingdom Theme Park Resort Area","1094"
"2017-04-28","10+","Disney's BoardWalk","555"
"2017-04-28","10+","Disney's Hollywood Studios","4531"
"2017-04-28","10+","Downtown Disney Resort Area","112"
"2017-04-28","10+","Epcot","7010"
"2017-04-28","10+","Epcot Resort Area","1335"
"2017-04-28","10+","Four Seasons Resort Orlando at Walt Disney World Resort","11"
"2017-04-28","10+","Magic Kingdom Park","9212"
"2017-04-28","10+","Magic Kingdom Resort Area","9400"
"2017-04-29","10+","Destination","290"
"2017-04-29","10+","Disney Springs","3916"
"2017-04-29","10+","Disney's Animal Kingdom Theme Park","4093"
"2017-04-29","10+","Disney's Animal Kingdom Theme Park Resort Area","1176"
"2017-04-29","10+","Disney's BoardWalk","656"
"2017-04-29","10+","Disney's Hollywood Studios","4627"
"2017-04-29","10+","Downtown Disney Resort Area","165"
"2017-04-29","10+","Epcot","7588"
"2017-04-29","10+","Epcot Resort Area","1556"
"2017-04-29","10+","Magic Kingdom Park","9509"
"2017-04-29","10+","Magic Kingdom Resort Area","10637"
"2017-04-30","10+","Destination","259"
"2017-04-30","10+","Disney Springs","3291"
"2017-04-30","10+","Disney's Animal Kingdom Theme Park","3578"
"2017-04-30","10+","Disney's Animal Kingdom Theme Park Resort Area","1225"
"2017-04-30","10+","Disney's BoardWalk","604"
"2017-04-30","10+","Disney's Hollywood Studios","5810"
"2017-04-30","10+","Downtown Disney Resort Area","191"
"2017-04-30","10+","Epcot","7544"
"2017-04-30","10+","Epcot Resort Area","1539"
"2017-04-30","10+","Four Seasons Resort Orlando at Walt Disney World Resort","16"
"2017-04-30","10+","Magic Kingdom Park","9420"
"2017-04-30","10+","Magic Kingdom Resort Area","9031"
"2017-05-01","10+","Destination","179"
"2017-05-01","10+","Disney Springs","2597"
"2017-05-01","10+","Disney's Animal Kingdom Theme Park","4425"
"2017-05-01","10+","Disney's Animal Kingdom Theme Park Resort Area","1059"
"2017-05-01","10+","Disney's BoardWalk","595"
"2017-05-01","10+","Disney's Hollywood Studios","5818"
"2017-05-01","10+","Downtown Disney Resort Area","146"
"2017-05-01","10+","Epcot","7985"
"2017-05-01","10+","Epcot Resort Area","1447"
"2017-05-01","10+","Magic Kingdom Park","9503"
"2017-05-01","10+","Magic Kingdom Resort Area","8467"
"2017-05-02","10+","Destination","173"
"2017-05-02","10+","Disney Springs","2132"
"2017-05-02","10+","Disney's Animal Kingdom Theme Park","3682"
"2017-05-02","10+","Disney's Animal Kingdom Theme Park Resort Area","924"
"2017-05-02","10+","Disney's BoardWalk","698"
"2017-05-02","10+","Disney's Hollywood Studios","5088"
"2017-05-02","10+","Downtown Disney Resort Area","100"
"2017-05-02","10+","Epcot","8627"
"2017-05-02","10+","Epcot Resort Area","1375"
"2017-05-02","10+","Four Seasons Resort Orlando at Walt Disney World Resort","7"
"2017-05-02","10+","Magic Kingdom Park","9205"
"2017-05-02","10+","Magic Kingdom Resort Area","9453"
"2017-05-03","10+","Destination","149"
"2017-05-03","10+","Disney Springs","2748"
"2017-05-03","10+","Disney's Animal Kingdom Theme Park","3672"
"2017-05-03","10+","Disney's Animal Kingdom Theme Park Resort Area","941"
"2017-05-03","10+","Disney's BoardWalk","534"
"2017-05-03","10+","Disney's Hollywood Studios","4910"
"2017-05-03","10+","Downtown Disney Resort Area","120"
"2017-05-03","10+","Epcot","7226"
"2017-05-03","10+","Epcot Resort Area","1358"
"2017-05-03","10+","Magic Kingdom Park","9912"
"2017-05-03","10+","Magic Kingdom Resort Area","9029"
"2017-05-04","10+","Destination","188"
"2017-05-04","10+","Disney Springs","2762"
"2017-05-04","10+","Disney's Animal Kingdom Theme Park","3638"
"2017-05-04","10+","Disney's Animal Kingdom Theme Park Resort Area","987"
"2017-05-04","10+","Disney's BoardWalk","505"
"2017-05-04","10+","Disney's Hollywood Studios","6122"
"2017-05-04","10+","Downtown Disney Resort Area","108"
"2017-05-04","10+","Epcot","7278"
"2017-05-04","10+","Epcot Resort Area","1402"
"2017-05-04","10+","Four Seasons Resort Orlando at Walt Disney World Resort","11"
"2017-05-04","10+","Magic Kingdom Park","8863"
"2017-05-04","10+","Magic Kingdom Resort Area","9221"
"2017-05-05","10+","Destination","282"
"2017-05-05","10+","Disney Springs","3261"
"2017-05-05","10+","Disney's Animal Kingdom Theme Park","3640"
"2017-05-05","10+","Disney's Animal Kingdom Theme Park Resort Area","1048"
"2017-05-05","10+","Disney's BoardWalk","674"
"2017-05-05","10+","Disney's Hollywood Studios","4465"
"2017-05-05","10+","Downtown Disney Resort Area","118"
"2017-05-05","10+","Epcot","8171"
"2017-05-05","10+","Epcot Resort Area","1541"
"2017-05-05","10+","Four Seasons Resort Orlando at Walt Disney World Resort","5"
"2017-05-05","10+","Magic Kingdom Park","9109"
"2017-05-05","10+","Magic Kingdom Resort Area","9342"
"2017-05-06","10+","Destination","397"
"2017-05-06","10+","Disney Springs","3932"
"2017-05-06","10+","Disney's Animal Kingdom Theme Park","3697"
"2017-05-06","10+","Disney's Animal Kingdom Theme Park Resort Area","1278"
"2017-05-06","10+","Disney's BoardWalk","642"
"2017-05-06","10+","Disney's Hollywood Studios","4073"
"2017-05-06","10+","Downtown Disney Resort Area","188"
"2017-05-06","10+","Epcot","7401"
"2017-05-06","10+","Epcot Resort Area","1563"
"2017-05-06","10+","Magic Kingdom Park","8895"
"2017-05-06","10+","Magic Kingdom Resort Area","10263"
"2017-05-07","10+","Destination","229"
"2017-05-07","10+","Disney Springs","3388"
"2017-05-07","10+","Disney's Animal Kingdom Theme Park","3423"
"2017-05-07","10+","Disney's Animal Kingdom Theme Park Resort Area","1245"
"2017-05-07","10+","Disney's BoardWalk","574"
"2017-05-07","10+","Disney's Hollywood Studios","5404"
"2017-05-07","10+","Downtown Disney Resort Area","147"
"2017-05-07","10+","Epcot","6818"
"2017-05-07","10+","Epcot Resort Area","1557"
"2017-05-07","10+","Four Seasons Resort Orlando at Walt Disney World Resort","9"
"2017-05-07","10+","Magic Kingdom Park","9453"
"2017-05-07","10+","Magic Kingdom Resort Area","9603"
"2017-05-08","10+","Destination","183"
"2017-05-08","10+","Disney Springs","2758"
"2017-05-08","10+","Disney's Animal Kingdom Theme Park","4579"
"2017-05-08","10+","Disney's Animal Kingdom Theme Park Resort Area","936"
"2017-05-08","10+","Disney's BoardWalk","677"
"2017-05-08","10+","Disney's Hollywood Studios","5973"
"2017-05-08","10+","Downtown Disney Resort Area","74"
"2017-05-08","10+","Epcot","8302"
"2017-05-08","10+","Epcot Resort Area","1478"
"2017-05-08","10+","Four Seasons Resort Orlando at Walt Disney World Resort","14"
"2017-05-08","10+","Magic Kingdom Park","9650"
"2017-05-08","10+","Magic Kingdom Resort Area","8478"
"2017-05-09","10+","Destination","178"
"2017-05-09","10+","Disney Springs","2545"
"2017-05-09","10+","Disney's Animal Kingdom Theme Park","3835"
"2017-05-09","10+","Disney's Animal Kingdom Theme Park Resort Area","859"
"2017-05-09","10+","Disney's BoardWalk","525"
"2017-05-09","10+","Disney's Hollywood Studios","5090"
"2017-05-09","10+","Downtown Disney Resort Area","138"
"2017-05-09","10+","Epcot","9000"
"2017-05-09","10+","Epcot Resort Area","1443"
"2017-05-09","10+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2017-05-09","10+","Magic Kingdom Park","9536"
"2017-05-09","10+","Magic Kingdom Resort Area","9718"
"2017-05-10","10+","Destination","162"
"2017-05-10","10+","Disney Springs","2704"
"2017-05-10","10+","Disney's Animal Kingdom Theme Park","3539"
"2017-05-10","10+","Disney's Animal Kingdom Theme Park Resort Area","923"
"2017-05-10","10+","Disney's BoardWalk","477"
"2017-05-10","10+","Disney's Hollywood Studios","4589"
"2017-05-10","10+","Downtown Disney Resort Area","86"
"2017-05-10","10+","Epcot","7519"
"2017-05-10","10+","Epcot Resort Area","1279"
"2017-05-10","10+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2017-05-10","10+","Magic Kingdom Park","9616"
"2017-05-10","10+","Magic Kingdom Resort Area","9130"
"2017-05-11","10+","Destination","142"
"2017-05-11","10+","Disney Springs","2789"
"2017-05-11","10+","Disney's Animal Kingdom Theme Park","3860"
"2017-05-11","10+","Disney's Animal Kingdom Theme Park Resort Area","875"
"2017-05-11","10+","Disney's BoardWalk","585"
"2017-05-11","10+","Disney's Hollywood Studios","5028"
"2017-05-11","10+","Downtown Disney Resort Area","119"
"2017-05-11","10+","Epcot","7271"
"2017-05-11","10+","Epcot Resort Area","1327"
"2017-05-11","10+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2017-05-11","10+","Magic Kingdom Park","9443"
"2017-05-11","10+","Magic Kingdom Resort Area","9345"
"2017-05-12","10+","Destination","198"
"2017-05-12","10+","Disney Springs","3226"
"2017-05-12","10+","Disney's Animal Kingdom Theme Park","3709"
"2017-05-12","10+","Disney's Animal Kingdom Theme Park Resort Area","947"
"2017-05-12","10+","Disney's BoardWalk","639"
"2017-05-12","10+","Disney's Hollywood Studios","4732"
"2017-05-12","10+","Downtown Disney Resort Area","93"
"2017-05-12","10+","Epcot","6949"
"2017-05-12","10+","Epcot Resort Area","1379"
"2017-05-12","10+","Four Seasons Resort Orlando at Walt Disney World Resort","7"
"2017-05-12","10+","Magic Kingdom Park","9654"
"2017-05-12","10+","Magic Kingdom Resort Area","9959"
"2017-05-13","10+","Destination","294"
"2017-05-13","10+","Disney Springs","3783"
"2017-05-13","10+","Disney's Animal Kingdom Theme Park","4023"
"2017-05-13","10+","Disney's Animal Kingdom Theme Park Resort Area","1352"
"2017-05-13","10+","Disney's BoardWalk","622"
"2017-05-13","10+","Disney's Hollywood Studios","4590"
"2017-05-13","10+","Downtown Disney Resort Area","130"
"2017-05-13","10+","Epcot","7336"
"2017-05-13","10+","Epcot Resort Area","1654"
"2017-05-13","10+","Four Seasons Resort Orlando at Walt Disney World Resort","12"
"2017-05-13","10+","Magic Kingdom Park","8768"
"2017-05-13","10+","Magic Kingdom Resort Area","9937"
"2017-05-14","10+","Destination","521"
"2017-05-14","10+","Disney Springs","4466"
"2017-05-14","10+","Disney's Animal Kingdom Theme Park","3835"
"2017-05-14","10+","Disney's Animal Kingdom Theme Park Resort Area","2585"
"2017-05-14","10+","Disney's BoardWalk","697"
"2017-05-14","10+","Disney's Hollywood Studios","5322"
"2017-05-14","10+","Downtown Disney Resort Area","187"
"2017-05-14","10+","Epcot","8390"
"2017-05-14","10+","Epcot Resort Area","2490"
"2017-05-14","10+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2017-05-14","10+","Magic Kingdom Park","9839"
"2017-05-14","10+","Magic Kingdom Resort Area","11408"
"2017-05-15","10+","Destination","248"
"2017-05-15","10+","Disney Springs","2676"
"2017-05-15","10+","Disney's Animal Kingdom Theme Park","4397"
"2017-05-15","10+","Disney's Animal Kingdom Theme Park Resort Area","1146"
"2017-05-15","10+","Disney's BoardWalk","627"
"2017-05-15","10+","Disney's Hollywood Studios","5147"
"2017-05-15","10+","Downtown Disney Resort Area","125"
"2017-05-15","10+","Epcot","7835"
"2017-05-15","10+","Epcot Resort Area","1287"
"2017-05-15","10+","Four Seasons Resort Orlando at Walt Disney World Resort","7"
"2017-05-15","10+","Magic Kingdom Park","9506"
"2017-05-15","10+","Magic Kingdom Resort Area","8591"
"2017-05-16","10+","Destination","164"
"2017-05-16","10+","Disney Springs","2347"
"2017-05-16","10+","Disney's Animal Kingdom Theme Park","3732"
"2017-05-16","10+","Disney's Animal Kingdom Theme Park Resort Area","847"
"2017-05-16","10+","Disney's BoardWalk","480"
"2017-05-16","10+","Disney's Hollywood Studios","4632"
"2017-05-16","10+","Downtown Disney Resort Area","109"
"2017-05-16","10+","Epcot","9448"
"2017-05-16","10+","Epcot Resort Area","1327"
"2017-05-16","10+","Four Seasons Resort Orlando at Walt Disney World Resort","8"
"2017-05-16","10+","Magic Kingdom Park","9325"
"2017-05-16","10+","Magic Kingdom Resort Area","9339"
"2017-05-17","10+","Destination","175"
"2017-05-17","10+","Disney Springs","2589"
"2017-05-17","10+","Disney's Animal Kingdom Theme Park","3693"
"2017-05-17","10+","Disney's Animal Kingdom Theme Park Resort Area","1050"
"2017-05-17","10+","Disney's BoardWalk","612"
"2017-05-17","10+","Disney's Hollywood Studios","4620"
"2017-05-17","10+","Downtown Disney Resort Area","164"
"2017-05-17","10+","Epcot","7232"
"2017-05-17","10+","Epcot Resort Area","1279"
"2017-05-17","10+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2017-05-17","10+","Magic Kingdom Park","10081"
"2017-05-17","10+","Magic Kingdom Resort Area","9318"
"2017-05-18","10+","Destination","103"
"2017-05-18","10+","Disney Springs","2877"
"2017-05-18","10+","Disney's Animal Kingdom Theme Park","3920"
"2017-05-18","10+","Disney's Animal Kingdom Theme Park Resort Area","1029"
"2017-05-18","10+","Disney's BoardWalk","573"
"2017-05-18","10+","Disney's Hollywood Studios","5152"
"2017-05-18","10+","Downtown Disney Resort Area","101"
"2017-05-18","10+","Epcot","8124"
"2017-05-18","10+","Epcot Resort Area","1268"
"2017-05-18","10+","Four Seasons Resort Orlando at Walt Disney World Resort","15"
"2017-05-18","10+","Magic Kingdom Park","9251"
"2017-05-18","10+","Magic Kingdom Resort Area","9184"
"2017-05-19","10+","Destination","233"
"2017-05-19","10+","Disney Springs","3214"
"2017-05-19","10+","Disney's Animal Kingdom Theme Park","3584"
"2017-05-19","10+","Disney's Animal Kingdom Theme Park Resort Area","1186"
"2017-05-19","10+","Disney's BoardWalk","566"
"2017-05-19","10+","Disney's Hollywood Studios","4774"
"2017-05-19","10+","Downtown Disney Resort Area","108"
"2017-05-19","10+","Epcot","7915"
"2017-05-19","10+","Epcot Resort Area","1577"
"2017-05-19","10+","Magic Kingdom Park","9412"
"2017-05-19","10+","Magic Kingdom Resort Area","9889"
"2017-05-20","10+","Destination","399"
"2017-05-20","10+","Disney Springs","3771"
"2017-05-20","10+","Disney's Animal Kingdom Theme Park","4444"
"2017-05-20","10+","Disney's Animal Kingdom Theme Park Resort Area","1558"
"2017-05-20","10+","Disney's BoardWalk","600"
"2017-05-20","10+","Disney's Hollywood Studios","5006"
"2017-05-20","10+","Downtown Disney Resort Area","148"
"2017-05-20","10+","Epcot","8091"
"2017-05-20","10+","Epcot Resort Area","1594"
"2017-05-20","10+","Four Seasons Resort Orlando at Walt Disney World Resort","36"
"2017-05-20","10+","Magic Kingdom Park","9621"
"2017-05-20","10+","Magic Kingdom Resort Area","10449"
"2017-05-21","10+","Destination","169"
"2017-05-21","10+","Disney Springs","3380"
"2017-05-21","10+","Disney's Animal Kingdom Theme Park","3808"
"2017-05-21","10+","Disney's Animal Kingdom Theme Park Resort Area","1208"
"2017-05-21","10+","Disney's BoardWalk","631"
"2017-05-21","10+","Disney's Hollywood Studios","5919"
"2017-05-21","10+","Downtown Disney Resort Area","162"
"2017-05-21","10+","Epcot","7928"
"2017-05-21","10+","Epcot Resort Area","1474"
"2017-05-21","10+","Four Seasons Resort Orlando at Walt Disney World Resort","11"
"2017-05-21","10+","Magic Kingdom Park","9664"
"2017-05-21","10+","Magic Kingdom Resort Area","9532"
"2017-05-22","10+","Destination","207"
"2017-05-22","10+","Disney Springs","2730"
"2017-05-22","10+","Disney's Animal Kingdom Theme Park","5070"
"2017-05-22","10+","Disney's Animal Kingdom Theme Park Resort Area","1117"
"2017-05-22","10+","Disney's BoardWalk","666"
"2017-05-22","10+","Disney's Hollywood Studios","5778"
"2017-05-22","10+","Downtown Disney Resort Area","119"
"2017-05-22","10+","Epcot","7915"
"2017-05-22","10+","Epcot Resort Area","1441"
"2017-05-22","10+","Four Seasons Resort Orlando at Walt Disney World Resort","7"
"2017-05-22","10+","Magic Kingdom Park","10031"
"2017-05-22","10+","Magic Kingdom Resort Area","8767"
"2017-05-23","10+","Destination","152"
"2017-05-23","10+","Disney Springs","2482"
"2017-05-23","10+","Disney's Animal Kingdom Theme Park","4275"
"2017-05-23","10+","Disney's Animal Kingdom Theme Park Resort Area","1018"
"2017-05-23","10+","Disney's BoardWalk","552"
"2017-05-23","10+","Disney's Hollywood Studios","5070"
"2017-05-23","10+","Downtown Disney Resort Area","118"
"2017-05-23","10+","Epcot","10230"
"2017-05-23","10+","Epcot Resort Area","1603"
"2017-05-23","10+","Four Seasons Resort Orlando at Walt Disney World Resort","12"
"2017-05-23","10+","Magic Kingdom Park","9121"
"2017-05-23","10+","Magic Kingdom Resort Area","9584"
"2017-05-24","10+","Destination","165"
"2017-05-24","10+","Disney Springs","2860"
"2017-05-24","10+","Disney's Animal Kingdom Theme Park","1265"
"2017-05-24","10+","Disney's Animal Kingdom Theme Park Resort Area","776"
"2017-05-24","10+","Disney's BoardWalk","727"
"2017-05-24","10+","Disney's Hollywood Studios","5204"
"2017-05-24","10+","Downtown Disney Resort Area","116"
"2017-05-24","10+","Epcot","7600"
"2017-05-24","10+","Epcot Resort Area","1548"
"2017-05-24","10+","Four Seasons Resort Orlando at Walt Disney World Resort","12"
"2017-05-24","10+","Magic Kingdom Park","10472"
"2017-05-24","10+","Magic Kingdom Resort Area","9581"
"2017-05-25","10+","Destination","179"
"2017-05-25","10+","Disney Springs","3087"
"2017-05-25","10+","Disney's Animal Kingdom Theme Park","3996"
"2017-05-25","10+","Disney's Animal Kingdom Theme Park Resort Area","987"
"2017-05-25","10+","Disney's BoardWalk","564"
"2017-05-25","10+","Disney's Hollywood Studios","5715"
"2017-05-25","10+","Downtown Disney Resort Area","130"
"2017-05-25","10+","Epcot","8353"
"2017-05-25","10+","Epcot Resort Area","1357"
"2017-05-25","10+","Four Seasons Resort Orlando at Walt Disney World Resort","40"
"2017-05-25","10+","Magic Kingdom Park","9838"
"2017-05-25","10+","Magic Kingdom Resort Area","10227"
"2017-05-26","10+","Destination","343"
"2017-05-26","10+","Disney Springs","3878"
"2017-05-26","10+","Disney's Animal Kingdom Theme Park","3658"
"2017-05-26","10+","Disney's Animal Kingdom Theme Park Resort Area","1154"
"2017-05-26","10+","Disney's BoardWalk","691"
"2017-05-26","10+","Disney's Hollywood Studios","5371"
"2017-05-26","10+","Downtown Disney Resort Area","139"
"2017-05-26","10+","Epcot","8454"
"2017-05-26","10+","Epcot Resort Area","1728"
"2017-05-26","10+","Magic Kingdom Park","10104"
"2017-05-26","10+","Magic Kingdom Resort Area","10304"
"2017-05-27","10+","Destination","431"
"2017-05-27","10+","Disney Springs","4287"
"2017-05-27","10+","Disney's Animal Kingdom Theme Park","5619"
"2017-05-27","10+","Disney's Animal Kingdom Theme Park Resort Area","1705"
"2017-05-27","10+","Disney's BoardWalk","602"
"2017-05-27","10+","Disney's Hollywood Studios","5388"
"2017-05-27","10+","Downtown Disney Resort Area","196"
"2017-05-27","10+","Epcot","8824"
"2017-05-27","10+","Epcot Resort Area","1845"
"2017-05-27","10+","Magic Kingdom Park","10124"
"2017-05-27","10+","Magic Kingdom Resort Area","11147"
"2017-05-28","10+","Destination","302"
"2017-05-28","10+","Disney Springs","4150"
"2017-05-28","10+","Disney's Animal Kingdom Theme Park","5308"
"2017-05-28","10+","Disney's Animal Kingdom Theme Park Resort Area","1506"
"2017-05-28","10+","Disney's BoardWalk","732"
"2017-05-28","10+","Disney's Hollywood Studios","6529"
"2017-05-28","10+","Downtown Disney Resort Area","245"
"2017-05-28","10+","Epcot","10059"
"2017-05-28","10+","Epcot Resort Area","1689"
"2017-05-28","10+","Magic Kingdom Park","10474"
"2017-05-28","10+","Magic Kingdom Resort Area","10394"
"2017-05-29","10+","Destination","299"
"2017-05-29","10+","Disney Springs","3688"
"2017-05-29","10+","Disney's Animal Kingdom Theme Park","5470"
"2017-05-29","10+","Disney's Animal Kingdom Theme Park Resort Area","1357"
"2017-05-29","10+","Disney's BoardWalk","718"
"2017-05-29","10+","Disney's Hollywood Studios","6081"
"2017-05-29","10+","Downtown Disney Resort Area","152"
"2017-05-29","10+","Epcot","9302"
"2017-05-29","10+","Epcot Resort Area","1694"
"2017-05-29","10+","Magic Kingdom Park","10106"
"2017-05-29","10+","Magic Kingdom Resort Area","9762"
"2017-05-30","10+","Destination","193"
"2017-05-30","10+","Disney Springs","3169"
"2017-05-30","10+","Disney's Animal Kingdom Theme Park","5273"
"2017-05-30","10+","Disney's Animal Kingdom Theme Park Resort Area","1230"
"2017-05-30","10+","Disney's BoardWalk","526"
"2017-05-30","10+","Disney's Hollywood Studios","5909"
"2017-05-30","10+","Downtown Disney Resort Area","135"
"2017-05-30","10+","Epcot","10343"
"2017-05-30","10+","Epcot Resort Area","1611"
"2017-05-30","10+","Four Seasons Resort Orlando at Walt Disney World Resort","13"
"2017-05-30","10+","Magic Kingdom Park","10267"
"2017-05-30","10+","Magic Kingdom Resort Area","10224"
"2017-05-31","10+","Destination","171"
"2017-05-31","10+","Disney Springs","3192"
"2017-05-31","10+","Disney's Animal Kingdom Theme Park","5002"
"2017-05-31","10+","Disney's Animal Kingdom Theme Park Resort Area","1188"
"2017-05-31","10+","Disney's BoardWalk","576"
"2017-05-31","10+","Disney's Hollywood Studios","5884"
"2017-05-31","10+","Downtown Disney Resort Area","108"
"2017-05-31","10+","Epcot","8175"
"2017-05-31","10+","Epcot Resort Area","1534"
"2017-05-31","10+","Four Seasons Resort Orlando at Walt Disney World Resort","34"
"2017-05-31","10+","Magic Kingdom Park","11197"
"2017-05-31","10+","Magic Kingdom Resort Area","10121"
"2017-06-01","10+","Destination","312"
"2017-06-01","10+","Disney Springs","2949"
"2017-06-01","10+","Disney's Animal Kingdom Theme Park","4871"
"2017-06-01","10+","Disney's Animal Kingdom Theme Park Resort Area","1216"
"2017-06-01","10+","Disney's BoardWalk","500"
"2017-06-01","10+","Disney's Hollywood Studios","5845"
"2017-06-01","10+","Downtown Disney Resort Area","130"
"2017-06-01","10+","Epcot","9088"
"2017-06-01","10+","Epcot Resort Area","1415"
"2017-06-01","10+","Four Seasons Resort Orlando at Walt Disney World Resort","46"
"2017-06-01","10+","Magic Kingdom Park","10259"
"2017-06-01","10+","Magic Kingdom Resort Area","10294"
"2017-06-02","10+","Destination","292"
"2017-06-02","10+","Disney Springs","3480"
"2017-06-02","10+","Disney's Animal Kingdom Theme Park","4559"
"2017-06-02","10+","Disney's Animal Kingdom Theme Park Resort Area","1127"
"2017-06-02","10+","Disney's BoardWalk","645"
"2017-06-02","10+","Disney's Hollywood Studios","5315"
