"arvl_dt","booking_window_range","rm_nt_cn","gst_cn","gst_cn_2","delta_tkt_cn"
"2018-01-23","10+","16325","47150","10449","0"
"2018-01-24","10+","20339","61305","13707","0"
"2018-01-25","10+","21769","66942","16266","0"
"2018-01-26","10+","22741","70289","18315","0"
"2018-01-27","10+","32056","100494","20914","0"
"2018-01-28","10+","29995","88294","19399","0"
"2018-01-29","10+","20384","57463","13513","0"
"2018-01-30","10+","18536","53807","11304","0"
"2018-01-31","10+","20101","62346","13948","0"
"2018-02-01","10+","28350","86296","19666","0"
"2018-02-02","10+","23631","74105","18869","0"
"2018-02-03","10+","31029","99998","20610","0"
"2018-02-04","10+","27735","82903","17997","0"
"2018-02-05","10+","18741","53107","13810","0"
"2018-02-06","10+","16487","44743","11400","0"
"2018-02-07","10+","20918","65984","14423","0"
"2018-02-08","10+","30950","100751","23238","0"
"2018-02-09","10+","25694","84642","21831","0"
"2018-02-10","10+","28834","97816","20306","0"
"2018-02-11","10+","22638","69252","15640","0"
"2018-02-12","10+","25749","77707","18360","0"
"2018-02-13","10+","20378","62698","14599","0"
"2018-02-14","10+","25209","82098","18627","0"
"2018-02-15","10+","22343","75740","18564","0"
"2018-02-16","10+","24942","85011","22357","0"
"2018-02-17","10+","29655","101840","21892","0"
"2018-02-18","10+","25416","80994","17968","0"
"2018-02-19","10+","25545","79200","19933","0"
"2018-02-20","10+","17890","54019","13675","0"
"2018-02-21","10+","20948","62341","14937","0"
"2018-02-22","10+","25327","74339","19637","0"
"2018-02-23","10+","24103","71568","20327","0"
"2018-02-24","10+","27304","85142","19126","0"
"2018-02-25","10+","32793","96853","20903","0"
"2018-02-26","10+","26541","72453","17615","0"
"2018-02-27","10+","18046","52987","12067","0"
"2018-02-28","10+","20369","60582","13919","0"
"2018-03-01","10+","24017","73705","18243","0"
"2018-03-02","10+","22833","70576","18374","0"
"2018-03-03","10+","32332","103071","21576","0"
"2018-03-04","10+","31456","94460","18007","0"
"2018-03-05","10+","19399","55571","11409","0"
"2018-03-06","10+","18877","51777","12669","0"
"2018-03-07","10+","18586","56204","13613","0"
"2018-03-08","10+","19798","63117","15119","0"
"2018-03-09","10+","23771","77798","15849","0"
"2018-03-10","10+","37531","130553","20295","0"
"2018-03-11","10+","31227","106266","23374","0"
"2018-03-12","10+","22228","69812","17182","0"
"2018-03-13","10+","17416","54139","13669","0"
"2018-03-14","10+","17227","53267","13566","0"
"2018-03-15","10+","17990","55661","15379","0"
"2018-03-16","10+","22745","70489","19681","0"
"2018-03-17","10+","30183","98699","22531","0"
"2018-03-18","10+","30026","92027","21371","0"
"2018-03-19","10+","21780","60222","15514","0"
"2018-03-20","10+","16134","47508","12291","0"
"2018-03-21","10+","18898","59460","15450","0"
"2018-03-22","10+","19998","65827","16772","0"
"2018-03-23","10+","24957","84900","20905","0"
"2018-03-24","10+","40118","139633","28551","0"
"2018-03-25","10+","32446","110549","24933","0"
"2018-03-26","10+","19965","67890","16525","0"
"2018-03-27","10+","16565","57423","13409","0"
"2018-03-28","10+","21493","75415","17428","0"
"2018-03-29","10+","22852","80375","18884","0"
"2018-03-30","10+","29873","107385","23344","0"
"2018-03-31","10+","36155","129786","26077","0"
"2018-04-01","10+","27421","97972","21044","0"
"2018-04-02","10+","24906","88351","20311","0"
"2018-04-03","10+","16908","57576","14056","0"
"2018-04-04","10+","16342","54692","13740","0"
"2018-04-05","10+","16033","51570","13897","0"
"2018-04-06","10+","22618","69992","18183","0"
"2018-04-07","10+","30606","91822","20044","0"
"2018-04-08","10+","32443","91654","20490","0"
"2018-04-09","10+","19446","55995","13045","0"
"2018-04-10","10+","15065","45351","10281","0"
"2018-04-11","10+","20260","62287","14125","0"
"2018-04-12","10+","21713","67204","16419","0"
"2018-04-13","10+","22193","70898","18280","0"
"2018-04-14","10+","33007","105189","21759","0"
"2018-04-15","10+","29302","90856","20181","0"
"2018-04-16","10+","19894","59991","14124","0"
"2018-04-17","10+","16480","49428","11821","0"
"2018-04-18","10+","21487","63768","14346","0"
"2018-04-19","10+","24437","71909","19016","0"
"2018-04-20","10+","24051","73668","19920","0"
"2018-04-21","10+","30605","94987","19855","0"
"2018-04-22","10+","29763","88610","19350","0"
"2018-04-23","10+","21272","60821","13951","0"
"2018-04-24","10+","18018","53786","11660","0"
"2018-04-25","10+","20006","59956","13041","0"
"2018-04-26","10+","25314","78771","18399","0"
"2018-04-27","10+","22301","68676","18344","0"
"2018-04-28","10+","27974","86102","18142","0"
"2018-04-29","10+","24512","72429","16026","0"
"2018-04-30","10+","16598","48014","11522","0"
"2018-05-01","10+","20880","62164","12901","0"
"2018-05-02","10+","24884","78235","16846","0"
"2018-05-03","10+","29138","93046","21855","0"
"2018-05-04","10+","20294","64858","17193","0"
"2018-05-05","10+","25290","80498","16223","0"
"2018-05-06","10+","23910","73116","15591","0"
"2018-05-07","10+","22577","63462","16000","0"
"2018-05-08","10+","17386","48732","10873","0"
"2018-05-09","10+","22678","70905","15520","0"
"2018-05-10","10+","28550","93056","22496","0"
"2018-05-11","10+","19864","64506","17069","0"
"2018-05-12","10+","26328","84102","17398","0"
"2018-05-13","10+","24282","73238","15379","0"
"2018-05-14","10+","28398","77796","17655","0"
"2018-05-15","10+","19563","56514","12384","0"
"2018-05-16","10+","18633","55865","12905","0"
"2018-05-17","10+","19075","58230","13681","0"
"2018-05-18","10+","21380","67603","16829","0"
"2018-05-19","10+","31274","98358","19661","0"
"2018-05-20","10+","31613","97225","20374","0"
"2018-05-21","10+","19818","59467","13208","0"
"2018-05-22","10+","15473","47940","10506","0"
"2018-05-23","10+","18311","60964","13257","0"
"2018-05-24","10+","20113","68393","15831","0"
"2018-05-25","10+","27074","92510","23573","0"
"2018-05-26","10+","29862","103728","22042","0"
"2018-05-27","10+","23630","81890","17305","0"
"2018-05-28","10+","22417","76989","17674","0"
"2018-05-29","10+","18991","64507","14310","0"
"2018-05-30","10+","18326","61230","13722","0"
"2018-05-31","10+","16850","55706","13431","0"
"2018-06-01","10+","23219","78505","19598","0"
"2018-06-02","10+","32197","113131","22504","0"
"2018-06-03","10+","35571","123147","25229","0"
"2018-06-04","10+","24725","80423","17721","0"
"2018-06-05","10+","17219","58738","12474","0"
"2018-06-06","10+","17263","57595","12942","0"
"2018-06-07","10+","15937","53900","12848","0"
"2018-06-08","10+","19839","67190","16805","0"
"2018-06-09","10+","31581","109933","22324","0"
"2018-06-10","10+","34626","119921","24509","0"
"2018-06-11","10+","21794","74220","16948","0"
"2018-06-12","10+","19179","59421","12987","0"
"2018-06-13","10+","15845","52783","11952","0"
"2018-06-14","10+","15357","51211","12513","0"
"2018-06-15","10+","19182","64462","16373","0"
"2018-06-16","10+","30265","103504","20725","0"
"2018-06-17","10+","32749","109849","22480","0"
"2018-06-18","10+","22711","75049","16706","0"
"2018-06-19","10+","17626","59613","13000","0"
"2018-06-20","10+","19416","65792","14770","0"
"2018-06-21","10+","18151","61446","14787","0"
"2018-06-22","10+","19818","68377","17054","0"
"2018-06-23","10+","31822","108615","22124","0"
"2018-06-24","10+","34464","114719","24092","0"
"2018-06-25","10+","24018","80651","17543","0"
"2018-06-26","10+","18827","63068","13150","0"
"2018-06-27","10+","19631","65268","14462","0"
"2018-06-28","10+","18927","64146","14313","0"
"2018-06-29","10+","23630","80971","18642","0"
"2018-06-30","10+","31173","110906","21308","0"
"2018-07-01","10+","29230","104003","20287","0"
"2018-07-02","10+","20559","71820","15381","0"
"2018-07-03","10+","19505","67681","14866","0"
"2018-07-04","10+","16971","58185","13414","0"
"2018-07-05","10+","19259","65975","14258","0"
"2018-07-06","10+","21835","76218","16510","0"
"2018-07-07","10+","28452","99549","18957","0"
"2018-07-08","10+","31168","107921","21173","0"
"2018-07-09","10+","25045","84778","16296","0"
"2018-07-10","10+","19875","68262","13061","0"
"2018-07-11","10+","18442","62192","12606","0"
"2018-07-12","10+","19288","65418","14027","0"
"2018-07-13","10+","19354","67082","14984","0"
"2018-07-14","10+","28958","100443","18559","0"
"2018-07-15","10+","30274","105892","21106","0"
"2018-07-16","10+","23420","75921","16554","0"
"2018-07-17","10+","18491","61279","12514","0"
"2018-07-18","10+","17139","58297","12164","0"
"2018-07-19","10+","15718","52974","12047","0"
"2018-07-20","10+","18377","63096","15265","0"
"2018-07-21","10+","28489","99025","19174","0"
"2018-07-22","10+","26327","93588","19203","0"
"2018-07-23","10+","23663","80165","16608","0"
"2018-07-24","10+","18205","61864","12441","0"
"2018-07-25","10+","18173","60980","12780","0"
"2018-07-26","10+","15752","54050","11967","0"
"2018-07-27","10+","18610","64515","15941","0"
"2018-07-28","10+","24764","86418","17370","0"
"2018-07-29","10+","25233","85353","17450","0"
"2018-07-30","10+","19770","63942","13523","0"
"2018-07-31","10+","19012","55821","11747","0"
"2018-08-01","10+","21399","72363","14085","0"
"2018-08-02","10+","20420","70273","14969","0"
"2018-08-03","10+","21013","70858","16172","0"
"2018-08-04","10+","28155","95375","18231","0"
"2018-08-05","10+","26702","91265","18148","0"
"2018-08-06","10+","21496","70197","13131","0"
"2018-08-07","10+","17125","58141","10919","0"
"2018-08-08","10+","18286","58738","12038","0"
"2018-08-09","10+","16279","55546","12333","0"
"2018-08-10","10+","20157","68437","16417","0"
"2018-08-11","10+","26532","91417","17729","0"
"2018-08-12","10+","27198","90580","17407","0"
"2018-08-13","10+","22553","74151","14818","0"
"2018-08-14","10+","19739","67981","12079","0"
"2018-08-15","10+","20874","71282","13916","0"
"2018-08-16","10+","19693","66098","12814","0"
"2018-08-17","10+","20623","69435","15905","0"
"2018-08-18","10+","26842","93766","17064","0"
"2018-08-19","10+","25418","85996","16668","0"
"2018-08-20","10+","27647","92134","17000","0"
"2018-08-21","10+","18740","63698","11416","0"
"2018-08-22","10+","17819","59207","11216","0"
"2018-08-23","10+","16882","55042","11126","0"
"2018-08-24","10+","19344","64005","14407","0"
"2018-08-25","10+","26725","88236","16887","0"
"2018-08-26","10+","22876","72026","14545","0"
"2018-08-27","10+","17432","50100","11415","0"
"2018-08-28","10+","11503","35533","7594","0"
"2018-08-29","10+","13099","40488","9005","0"
"2018-08-30","10+","17527","54198","12901","0"
"2018-08-31","10+","26918","86662","24441","0"
"2018-09-01","10+","31665","97674","22726","0"
"2018-09-02","10+","23467","69721","14426","0"
"2018-09-03","10+","24193","68245","14727","0"
"2018-09-04","10+","17504","47924","9631","0"
"2018-09-05","10+","16575","45976","9201","0"
"2018-09-06","10+","18858","54684","12021","0"
"2018-09-07","10+","25737","78467","19520","0"
"2018-09-08","10+","35725","108500","21460","0"
"2018-09-09","10+","30383","87878","17551","0"
"2018-09-10","10+","20957","57380","11661","0"
"2018-09-11","10+","16237","43999","8996","0"
"2018-09-12","10+","19166","53313","10960","0"
"2018-09-13","10+","17745","50966","11752","0"
"2018-09-14","10+","23812","71700","17847","0"
"2018-09-15","10+","35486","108553","21313","0"
"2018-09-16","10+","30959","92817","18656","0"
"2018-09-17","10+","19566","55261","11509","0"
"2018-09-18","10+","17793","52548","10884","0"
"2018-09-19","10+","18776","55626","12802","0"
"2018-09-20","10+","18846","55496","12783","0"
"2018-09-21","10+","23523","70739","17817","0"
"2018-09-22","10+","37727","116607","22101","0"
"2018-09-23","10+","32576","94261","19399","0"
"2018-09-24","10+","20480","55170","12396","0"
"2018-09-25","10+","16943","46771","10515","0"
"2018-09-26","10+","19812","59071","13904","0"
"2018-09-27","10+","18843","56851","13585","0"
"2018-09-28","10+","24518","74878","18882","0"
"2018-09-29","10+","39790","124629","24269","0"
"2018-09-30","10+","30081","83831","18123","0"
"2018-10-01","10+","22149","54824","13063","0"
"2018-10-02","10+","14356","41564","9798","0"
"2018-10-03","10+","20075","64554","15292","0"
"2018-10-04","10+","27093","87162","21750","0"
"2018-10-05","10+","26818","87841","21748","0"
"2018-10-06","10+","39767","132060","24877","0"
"2018-10-07","10+","32132","101558","20750","0"
"2018-10-08","10+","25106","75953","17524","0"
"2018-10-09","10+","19232","55336","12856","0"
"2018-10-10","10+","19269","58773","13233","0"
"2018-10-11","10+","19060","59619","14373","0"
"2018-10-12","10+","26330","83645","20129","0"
"2018-10-13","10+","43489","130521","25029","0"
"2018-10-14","10+","38102","102468","22004","2"
"2018-10-15","10+","20366","57280","13023","10"
"2018-10-16","10+","17206","52362","11036","108"
"2018-10-17","10+","19828","62985","13650","156"
"2018-10-18","10+","25383","77989","19187","266"
"2018-10-19","10+","24175","74743","19251","321"
"2018-10-20","10+","37061","117565","22316","269"
"2018-10-21","10+","32810","95037","20013","376"
"2018-10-22","10+","23259","61488","13661","281"
"2018-10-23","10+","17859","51704","10711","173"
"2018-10-24","10+","20508","62303","13944","192"
"2018-10-25","10+","22408","68486","16249","255"
"2018-10-26","10+","25631","78712","19840","410"
"2018-10-27","10+","35564","109159","21270","337"
"2018-10-28","10+","30294","88942","19146","420"
"2018-10-29","10+","20652","58380","13066","288"
"2018-10-30","10+","17654","51490","11298","219"
"2018-10-31","10+","15908","45263","10904","226"
"2018-11-01","10+","25820","75725","18449","294"
"2018-11-02","10+","25750","77462","19786","418"
"2018-11-03","10+","35184","110864","21902","327"
"2018-11-04","10+","31363","91158","19309","377"
"2018-11-05","10+","24454","71711","17095","344"
"2018-11-06","10+","21135","63967","13987","288"
"2018-11-07","10+","22447","67216","15564","252"
"2018-11-08","10+","20359","62666","15145","236"
"2018-11-09","10+","24504","75514","19362","356"
"2018-11-10","10+","37645","119607","23743","375"
"2018-11-11","10+","33276","101051","21705","523"
"2018-11-12","10+","23545","66769","15977","364"
"2018-11-13","10+","15714","44466","10816","290"
"2018-11-14","10+","17392","51376","12253","303"
"2018-11-15","10+","20390","67316","16710","538"
"2018-11-16","10+","28152","99242","27543","778"
"2018-11-17","10+","41338","145848","29394","592"
"2018-11-18","10+","33552","114804","25868","728"
"2018-11-19","10+","20038","67542","16324","444"
"2018-11-20","10+","20313","68540","16029","592"
"2018-11-21","10+","22349","75349","18825","790"
"2018-11-22","10+","15484","49567","12324","567"
"2018-11-23","10+","23280","74405","20351","740"
"2018-11-24","10+","48311","158159","30482","620"
"2018-11-25","10+","37447","114380","24405","680"
"2018-11-26","10+","21377","63749","13781","462"
"2018-11-27","10+","20849","61659","12449","305"
"2018-11-28","10+","19207","58400","13165","370"
"2018-11-29","10+","18132","56440","14235","306"
"2018-11-30","10+","24133","75711","18779","394"
"2018-12-01","10+","41884","132255","26589","552"
"2018-12-02","10+","33454","101166","21831","577"
"2018-12-03","10+","20072","57965","13306","440"
"2018-12-04","10+","15279","45578","10875","331"
"2018-12-05","10+","17541","54402","13127","315"
"2018-12-06","10+","17475","52762","14623","507"
"2018-12-07","10+","30155","93450","21304","588"
"2018-12-08","10+","42547","133517","26684","565"
"2018-12-09","10+","35131","108739","22688","691"
"2018-12-10","10+","20839","59974","12997","683"
"2018-12-11","10+","15670","46993","10899","391"
"2018-12-12","10+","18781","56639","13108","529"
"2018-12-13","10+","19564","59592","15034","693"
"2018-12-14","10+","23852","78519","20449","745"
"2018-12-15","10+","36836","123126","25726","629"
"2018-12-16","10+","31280","100224","22391","605"
"2018-12-17","10+","19411","62299","14760","586"
"2018-12-18","10+","15702","51190","12282","293"
"2018-12-19","10+","18975","64536","14924","463"
"2018-12-20","10+","20613","71727","16384","550"
"2018-12-21","10+","27471","94843","22253","896"
"2018-12-22","10+","38379","132319","26340","1085"
"2018-12-23","10+","34602","120411","24926","1282"
"2018-12-24","10+","16828","57122","13904","803"
"2018-12-25","10+","15801","54551","11986","1222"
"2018-12-26","10+","31929","111725","24041","2135"
"2018-12-27","10+","28941","101610","21746","1706"
"2018-12-28","10+","24218","83480","18835","2145"
"2018-12-29","10+","24931","83897","19023","1936"
"2018-12-30","10+","22533","76696","18474","1740"
"2018-12-31","10+","15174","51718","14724","1700"
"2019-01-01","10+","31169","108693","24710","1523"
"2019-01-02","10+","31559","103876","24426","1753"
"2019-01-03","10+","20850","66969","15975","985"
"2019-01-04","10+","18808","60710","15710","622"
"2019-01-05","10+","23442","75776","16754","711"
"2019-01-06","10+","24536","73402","16278","724"
"2019-01-07","10+","18137","51960","11774","653"
"2019-01-08","10+","21390","58735","11369","582"
"2019-01-09","10+","29171","80135","17754","758"
"2019-01-10","10+","21541","60727","14816","771"
"2019-01-11","10+","20639","59714","16555","715"
"2019-01-12","10+","24468","73503","15602","688"
"2019-01-13","10+","28840","82009","17114","839"
"2019-01-14","10+","21513","57019","13501","682"
"2019-01-15","10+","14199","41291","8885","608"
"2019-01-16","10+","20913","65817","14254","648"
"2019-01-17","10+","27970","89312","21574","985"
"2019-01-18","10+","26696","86773","22711","1064"
"2019-01-19","10+","29040","92480","19863","961"
"2019-01-20","10+","23816","75738","15927","1030"
"2019-01-21","10+","28321","83306","19236","1283"
"2019-01-22","10+","20739","58051","13070","885"
"2019-01-23","10+","20696","61421","13801","1078"
"2019-01-24","10+","20337","60713","14904","1170"
"2019-01-25","10+","23274","72174","18877","1160"
"2019-01-26","10+","35112","111427","23180","1307"
"2019-01-27","10+","32696","95187","21402","1423"
"2019-01-28","10+","19007","53471","12850","1176"
"2019-01-29","10+","16787","48516","10476","763"
"2019-01-30","10+","23363","70841","14973","906"
"2019-01-31","10+","27461","84580","19391","972"
"2019-02-01","10+","25732","80345","19289","1282"
"2019-02-02","10+","31858","101324","20998","1665"
"2019-02-03","10+","29538","89130","19249","1800"
"2019-02-04","10+","18072","50050","12817","1347"
"2019-02-05","10+","16364","45345","11375","974"
"2019-02-06","10+","26656","82651","18188","859"
"2019-02-07","10+","31637","100319","24006","850"
"2019-02-08","10+","21584","68299","18212","1135"
"2019-02-09","10+","26147","82585","17223","1291"
"2019-02-10","10+","26513","76296","17113","1859"
"2019-02-11","10+","26533","71959","18135","2247"
"2019-02-12","10+","17826","53275","13949","1412"
"2019-02-13","10+","24009","78349","17973","1595"
"2019-02-14","10+","27134","88814","21974","2270"
"2019-02-15","10+","27089","89363","23670","2140"
"2019-02-16","10+","33373","112663","23254","2000"
"2019-02-17","10+","27919","88665","20041","2599"
"2019-02-18","10+","25223","78539","19751","2856"
"2019-02-19","10+","18317","54141","13792","1989"
"2019-02-20","10+","20242","59977","14611","1731"
"2019-02-21","10+","28062","79569","21271","1776"
"2019-02-22","10+","23772","70479","19995","1796"
"2019-02-23","10+","30021","92400","20446","2254"
"2019-02-24","10+","35407","101490","22179","3229"
"2019-02-25","10+","24647","69903","17130","2754"
"2019-02-26","10+","18940","55502","12839","1744"
"2019-02-27","10+","21543","64434","15193","2078"
"2019-02-28","10+","22250","68800","17225","2268"
"2019-03-01","10+","26279","83614","20564","2275"
"2019-03-02","10+","39247","129103","25510","2870"
"2019-03-03","10+","34402","103349","22177","2808"
"2019-03-04","10+","19936","60163","14413","2343"
"2019-03-05","10+","18977","53715","13269","1919"
"2019-03-06","10+","21675","64150","15343","1869"
"2019-03-07","10+","20231","63652","16119","1582"
"2019-03-08","10+","24483","80577","20333","2550"
"2019-03-09","10+","38680","129500","26647","4113"
"2019-03-10","10+","33085","107680","23594","4690"
"2019-03-11","10+","23612","71123","17665","3930"
"2019-03-12","10+","16616","49067","12536","2403"
"2019-03-13","10+","17270","52686","13576","2162"
"2019-03-14","10+","20151","63809","16512","2360"
"2019-03-15","10+","25557","83119","22218","2639"
"2019-03-16","10+","37424","124293","27028","3947"
"2019-03-17","10+","32573","106061","24315","4252"
"2019-03-18","10+","21646","67206","17450","3220"
"2019-03-19","10+","19079","57016","14851","2372"
"2019-03-20","10+","19486","62214","16598","2271"
"2019-03-21","10+","21948","69706","18907","2482"
"2019-03-22","10+","25673","83728","21856","3116"
"2019-03-23","10+","43231","147497","29601","4915"
"2019-03-24","10+","37636","124095","27162","5200"
"2019-03-25","10+","19929","64633","15833","3448"
"2019-03-26","10+","17826","56714","13539","2812"
"2019-03-27","10+","19535","61031","15651","3209"
"2019-03-28","10+","20143","64975","16764","2761"
"2019-03-29","10+","26356","86003","21769","3161"
"2019-03-30","10+","40979","139757","28490","5391"
"2019-03-31","10+","35572","113045","24578","5727"
"2019-04-01","10+","23842","68844","16360","3956"
"2019-04-02","10+","16570","50943","11891","2259"
"2019-04-03","10+","21060","63827","14377","2129"
"2019-04-04","10+","23584","70471","18040","1978"
"2019-04-05","10+","25151","77973","20465","2127"
"2019-04-06","10+","30098","94028","20048","2840"
"2019-04-07","10+","30350","87893","17634","3482"
"2019-04-08","10+","19479","53367","13071","2939"
"2019-04-09","10+","14420","41627","10086","1883"
"2019-04-10","10+","19923","61982","14234","2361"
"2019-04-11","10+","20981","67108","17051","2430"
"2019-04-12","10+","24285","81874","19480","3150"
"2019-04-13","10+","39000","135726","26277","4808"
"2019-04-14","10+","30106","102417","21956","5363"
"2019-04-15","10+","20150","66076","16102","4472"
"2019-04-16","10+","15720","51803","12143","2806"
"2019-04-17","10+","18380","63653","14691","3589"
"2019-04-18","10+","20335","70139","17214","3749"
"2019-04-19","10+","24008","82459","19783","3620"
"2019-04-20","10+","23977","82236","17527","3796"
"2019-04-21","10+","20946","69144","15060","3768"
"2019-04-22","10+","24301","78883","18266","4731"
"2019-04-23","10+","16991","53169","12316","2667"
"2019-04-24","10+","19285","58569","13595","2431"
"2019-04-25","10+","21712","66762","15791","1986"
"2019-04-26","10+","24903","74581","19250","1921"
"2019-04-27","10+","28341","84329","19440","3240"
"2019-04-28","10+","34970","102997","22539","6677"
"2019-04-29","10+","18601","51372","12633","3334"
"2019-04-30","10+","19932","57860","13087","2155"
"2019-05-01","10+","28882","88233","18734","2277"
"2019-05-02","10+","28387","89041","21028","1904"
"2019-05-03","10+","19362","59979","15492","2543"
"2019-05-04","10+","27286","85245","16801","5027"
"2019-05-05","10+","28075","83477","17114","5082"
"2019-05-06","10+","22019","60134","15589","4637"
"2019-05-07","10+","16313","45690","10244","2482"
"2019-05-08","10+","23310","72959","15525","2873"
"2019-05-09","10+","29080","93006","21909","2172"
"2019-05-10","10+","19685","62395","16482","2582"
"2019-05-11","10+","26482","83715","16957","4590"
"2019-05-12","10+","25565","78663","16135","5323"
"2019-05-13","10+","31802","86930","20561","6933"
"2019-05-14","10+","20863","58352","12858","3853"
"2019-05-15","10+","19566","57471","12688","3683"
"2019-05-16","10+","18413","56249","13760","3378"
"2019-05-17","10+","24883","76302","20457","3412"
"2019-05-18","10+","32055","100396","20404","5763"
"2019-05-19","10+","33275","98942","21006","6703"
"2019-05-20","10+","21562","60431","14548","4794"
"2019-05-21","10+","16054","47583","11018","2984"
"2019-05-22","10+","17806","58207","12449","3542"
"2019-05-23","10+","20182","66185","15353","4129"
"2019-05-24","10+","28140","95890","25118","4460"
"2019-05-25","10+","31409","109575","23414","6465"
"2019-05-26","10+","28066","97278","19363","6821"
"2019-05-27","10+","25538","85336","19214","6744"
"2019-05-28","10+","21192","67042","15314","4608"
"2019-05-29","10+","20604","65514","14893","3914"
"2019-05-30","10+","15969","52443","12843","3306"
"2019-05-31","10+","20630","68138","18268","4095"
"2019-06-01","10+","34758","117428","23871","8102"
"2019-06-02","10+","35373","120328","25058","9611"
"2019-06-03","10+","23152","75868","16774","6816"
"2019-06-04","10+","18550","59700","12915","4500"
"2019-06-05","10+","18093","58616","13207","4478"
"2019-06-06","10+","17463","56165","13829","3906"
"2019-06-07","10+","21368","69460","17993","4063"
"2019-06-08","10+","30562","105973","21484","7384"
"2019-06-09","10+","31930","109098","22722","9062"
"2019-06-10","10+","23266","75443","16986","7183"
"2019-06-11","10+","20429","61353","13903","4523"
"2019-06-12","10+","19491","63078","14586","4498"
"2019-06-13","10+","16223","53571","13548","3616"
"2019-06-14","10+","19965","66280","17338","3628"
"2019-06-15","10+","29984","103219","21076","7213"
"2019-06-16","10+","31618","108287","22128","7469"
"2019-06-17","10+","24547","78389","17340","6426"
"2019-06-18","10+","27873","85205","17813","4637"
"2019-06-19","10+","21471","67791","15222","3840"
"2019-06-20","10+","17883","58758","13668","3437"
"2019-06-21","10+","18255","61075","15409","3473"
"2019-06-22","10+","30356","104363","20765","6625"
"2019-06-23","10+","35878","121465","25049","8911"
"2019-06-24","10+","24064","80071","17858","6871"
"2019-06-25","10+","19139","61374","13645","4040"
"2019-06-26","10+","19388","62363","14088","3849"
"2019-06-27","10+","17980","59446","14079","3588"
"2019-06-28","10+","23747","81313","19091","3531"
"2019-06-29","10+","27545","95912","19222","5153"
"2019-06-30","10+","27773","97436","19265","6053"
"2019-07-01","10+","21467","74088","15259","5075"
"2019-07-02","10+","17875","60343","12881","3696"
"2019-07-03","10+","23335","77140","18836","3801"
"2019-07-04","10+","16509","54948","15440","2668"
"2019-07-05","10+","28739","101302","21162","8501"
"2019-07-06","10+","30816","108163","21152","8494"
"2019-07-07","10+","30807","106317","21895","9446"
"2019-07-08","10+","21852","73393","16480","7300"
"2019-07-09","10+","17736","58949","13498","5702"
"2019-07-10","10+","15612","52202","13220","5197"
"2019-07-11","10+","13546","43382","13539","3963"
"2019-07-12","10+","11396","38551","15378","4198"
"2019-07-13","10+","10984","37645","20151","7061"
"2019-07-14","10+","201","627","426","194"
