"dining_usg_dt","booking_window_range","park_area_nm","nb_dining_gst"
"2017-03-10","60+","Disney's Animal Kingdom Theme Park Resort Area","405"
"2017-03-10","60+","Disney's BoardWalk","126"
"2017-03-10","60+","Disney's Hollywood Studios","2409"
"2017-03-10","60+","Downtown Disney Resort Area","62"
"2017-03-10","60+","Epcot","3929"
"2017-03-10","60+","Epcot Resort Area","645"
"2017-03-10","60+","Magic Kingdom Park","6426"
"2017-03-10","60+","Magic Kingdom Resort Area","5836"
"2017-03-11","60+","Destination","147"
"2017-03-11","60+","Disney Springs","1406"
"2017-03-11","60+","Disney's Animal Kingdom Theme Park","1414"
"2017-03-11","60+","Disney's Animal Kingdom Theme Park Resort Area","482"
"2017-03-11","60+","Disney's BoardWalk","184"
"2017-03-11","60+","Disney's Hollywood Studios","1824"
"2017-03-11","60+","Downtown Disney Resort Area","82"
"2017-03-11","60+","Epcot","3762"
"2017-03-11","60+","Epcot Resort Area","851"
"2017-03-11","60+","Magic Kingdom Park","5426"
"2017-03-11","60+","Magic Kingdom Resort Area","6142"
"2017-03-12","60+","Destination","163"
"2017-03-12","60+","Disney Springs","1284"
"2017-03-12","60+","Disney's Animal Kingdom Theme Park","1594"
"2017-03-12","60+","Disney's Animal Kingdom Theme Park Resort Area","409"
"2017-03-12","60+","Disney's BoardWalk","142"
"2017-03-12","60+","Disney's Hollywood Studios","3986"
"2017-03-12","60+","Downtown Disney Resort Area","105"
"2017-03-12","60+","Epcot","4539"
"2017-03-12","60+","Epcot Resort Area","819"
"2017-03-12","60+","Four Seasons Resort Orlando at Walt Disney World Resort","11"
"2017-03-12","60+","Magic Kingdom Park","6968"
"2017-03-12","60+","Magic Kingdom Resort Area","6317"
"2017-03-13","60+","Destination","126"
"2017-03-13","60+","Disney Springs","1286"
"2017-03-13","60+","Disney's Animal Kingdom Theme Park","2941"
"2017-03-13","60+","Disney's Animal Kingdom Theme Park Resort Area","780"
"2017-03-13","60+","Disney's BoardWalk","136"
"2017-03-13","60+","Disney's Hollywood Studios","4261"
"2017-03-13","60+","Downtown Disney Resort Area","36"
"2017-03-13","60+","Epcot","5437"
"2017-03-13","60+","Epcot Resort Area","786"
"2017-03-13","60+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2017-03-13","60+","Magic Kingdom Park","6963"
"2017-03-13","60+","Magic Kingdom Resort Area","6438"
"2017-03-14","60+","Destination","79"
"2017-03-14","60+","Disney Springs","979"
"2017-03-14","60+","Disney's Animal Kingdom Theme Park","2277"
"2017-03-14","60+","Disney's Animal Kingdom Theme Park Resort Area","434"
"2017-03-14","60+","Disney's BoardWalk","154"
"2017-03-14","60+","Disney's Hollywood Studios","3867"
"2017-03-14","60+","Downtown Disney Resort Area","40"
"2017-03-14","60+","Epcot","7927"
"2017-03-14","60+","Epcot Resort Area","859"
"2017-03-14","60+","Magic Kingdom Park","6879"
"2017-03-14","60+","Magic Kingdom Resort Area","6939"
"2017-03-15","60+","Destination","91"
"2017-03-15","60+","Disney Springs","1242"
"2017-03-15","60+","Disney's Animal Kingdom Theme Park","2225"
"2017-03-15","60+","Disney's Animal Kingdom Theme Park Resort Area","562"
"2017-03-15","60+","Disney's BoardWalk","127"
"2017-03-15","60+","Disney's Hollywood Studios","3703"
"2017-03-15","60+","Downtown Disney Resort Area","44"
"2017-03-15","60+","Epcot","5542"
"2017-03-15","60+","Epcot Resort Area","732"
"2017-03-15","60+","Magic Kingdom Park","7973"
"2017-03-15","60+","Magic Kingdom Resort Area","7027"
"2017-03-16","60+","Destination","71"
"2017-03-16","60+","Disney Springs","1364"
"2017-03-16","60+","Disney's Animal Kingdom Theme Park","1902"
"2017-03-16","60+","Disney's Animal Kingdom Theme Park Resort Area","461"
"2017-03-16","60+","Disney's BoardWalk","179"
"2017-03-16","60+","Disney's Hollywood Studios","3806"
"2017-03-16","60+","Downtown Disney Resort Area","87"
"2017-03-16","60+","Epcot","5378"
"2017-03-16","60+","Epcot Resort Area","791"
"2017-03-16","60+","Magic Kingdom Park","6330"
"2017-03-16","60+","Magic Kingdom Resort Area","6665"
"2017-03-17","60+","Destination","72"
"2017-03-17","60+","Disney Springs","1188"
"2017-03-17","60+","Disney's Animal Kingdom Theme Park","1573"
"2017-03-17","60+","Disney's Animal Kingdom Theme Park Resort Area","409"
"2017-03-17","60+","Disney's BoardWalk","161"
"2017-03-17","60+","Disney's Hollywood Studios","2659"
"2017-03-17","60+","Downtown Disney Resort Area","71"
"2017-03-17","60+","Epcot","4332"
"2017-03-17","60+","Epcot Resort Area","578"
"2017-03-17","60+","Magic Kingdom Park","6289"
"2017-03-17","60+","Magic Kingdom Resort Area","5966"
"2017-03-18","60+","Destination","152"
"2017-03-18","60+","Disney Springs","1368"
"2017-03-18","60+","Disney's Animal Kingdom Theme Park","1375"
"2017-03-18","60+","Disney's Animal Kingdom Theme Park Resort Area","459"
"2017-03-18","60+","Disney's BoardWalk","152"
"2017-03-18","60+","Disney's Hollywood Studios","1961"
"2017-03-18","60+","Downtown Disney Resort Area","66"
"2017-03-18","60+","Epcot","3359"
"2017-03-18","60+","Epcot Resort Area","659"
"2017-03-18","60+","Magic Kingdom Park","5344"
"2017-03-18","60+","Magic Kingdom Resort Area","5718"
"2017-03-19","60+","Destination","94"
"2017-03-19","60+","Disney Springs","1207"
"2017-03-19","60+","Disney's Animal Kingdom Theme Park","1111"
"2017-03-19","60+","Disney's Animal Kingdom Theme Park Resort Area","363"
"2017-03-19","60+","Disney's BoardWalk","121"
"2017-03-19","60+","Disney's Hollywood Studios","2806"
"2017-03-19","60+","Downtown Disney Resort Area","47"
"2017-03-19","60+","Epcot","3233"
"2017-03-19","60+","Epcot Resort Area","859"
"2017-03-19","60+","Magic Kingdom Park","6187"
"2017-03-19","60+","Magic Kingdom Resort Area","5263"
"2017-03-20","60+","Destination","78"
"2017-03-20","60+","Disney Springs","947"
"2017-03-20","60+","Disney's Animal Kingdom Theme Park","2319"
"2017-03-20","60+","Disney's Animal Kingdom Theme Park Resort Area","419"
"2017-03-20","60+","Disney's BoardWalk","154"
"2017-03-20","60+","Disney's Hollywood Studios","2944"
"2017-03-20","60+","Downtown Disney Resort Area","67"
"2017-03-20","60+","Epcot","3873"
"2017-03-20","60+","Epcot Resort Area","690"
"2017-03-20","60+","Four Seasons Resort Orlando at Walt Disney World Resort","2"
"2017-03-20","60+","Magic Kingdom Park","5815"
"2017-03-20","60+","Magic Kingdom Resort Area","4700"
"2017-03-21","60+","Destination","44"
"2017-03-21","60+","Disney Springs","833"
"2017-03-21","60+","Disney's Animal Kingdom Theme Park","1499"
"2017-03-21","60+","Disney's Animal Kingdom Theme Park Resort Area","390"
"2017-03-21","60+","Disney's BoardWalk","102"
"2017-03-21","60+","Disney's Hollywood Studios","2587"
"2017-03-21","60+","Downtown Disney Resort Area","44"
"2017-03-21","60+","Epcot","5033"
"2017-03-21","60+","Epcot Resort Area","593"
"2017-03-21","60+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2017-03-21","60+","Magic Kingdom Park","5664"
"2017-03-21","60+","Magic Kingdom Resort Area","5320"
"2017-03-22","60+","Destination","91"
"2017-03-22","60+","Disney Springs","961"
"2017-03-22","60+","Disney's Animal Kingdom Theme Park","1321"
"2017-03-22","60+","Disney's Animal Kingdom Theme Park Resort Area","365"
"2017-03-22","60+","Disney's BoardWalk","120"
"2017-03-22","60+","Disney's Hollywood Studios","2612"
"2017-03-22","60+","Downtown Disney Resort Area","18"
"2017-03-22","60+","Epcot","3518"
"2017-03-22","60+","Epcot Resort Area","709"
"2017-03-22","60+","Magic Kingdom Park","6721"
"2017-03-22","60+","Magic Kingdom Resort Area","5298"
"2017-03-23","60+","Destination","78"
"2017-03-23","60+","Disney Springs","838"
"2017-03-23","60+","Disney's Animal Kingdom Theme Park","1338"
"2017-03-23","60+","Disney's Animal Kingdom Theme Park Resort Area","315"
"2017-03-23","60+","Disney's BoardWalk","113"
"2017-03-23","60+","Disney's Hollywood Studios","2506"
"2017-03-23","60+","Downtown Disney Resort Area","31"
"2017-03-23","60+","Epcot","3941"
"2017-03-23","60+","Epcot Resort Area","585"
"2017-03-23","60+","Magic Kingdom Park","5666"
"2017-03-23","60+","Magic Kingdom Resort Area","4805"
"2017-03-24","60+","Destination","75"
"2017-03-24","60+","Disney Springs","1059"
"2017-03-24","60+","Disney's Animal Kingdom Theme Park","1182"
"2017-03-24","60+","Disney's Animal Kingdom Theme Park Resort Area","486"
"2017-03-24","60+","Disney's BoardWalk","142"
"2017-03-24","60+","Disney's Hollywood Studios","2160"
"2017-03-24","60+","Downtown Disney Resort Area","39"
"2017-03-24","60+","Epcot","3435"
"2017-03-24","60+","Epcot Resort Area","658"
"2017-03-24","60+","Magic Kingdom Park","5647"
"2017-03-24","60+","Magic Kingdom Resort Area","5054"
"2017-03-25","60+","Destination","171"
"2017-03-25","60+","Disney Springs","1485"
"2017-03-25","60+","Disney's Animal Kingdom Theme Park","1478"
"2017-03-25","60+","Disney's Animal Kingdom Theme Park Resort Area","585"
"2017-03-25","60+","Disney's BoardWalk","184"
"2017-03-25","60+","Disney's Hollywood Studios","2098"
"2017-03-25","60+","Downtown Disney Resort Area","108"
"2017-03-25","60+","Epcot","3354"
"2017-03-25","60+","Epcot Resort Area","706"
"2017-03-25","60+","Magic Kingdom Park","5644"
"2017-03-25","60+","Magic Kingdom Resort Area","6177"
"2017-03-26","60+","Destination","173"
"2017-03-26","60+","Disney Springs","1371"
"2017-03-26","60+","Disney's Animal Kingdom Theme Park","1706"
"2017-03-26","60+","Disney's Animal Kingdom Theme Park Resort Area","498"
"2017-03-26","60+","Disney's BoardWalk","152"
"2017-03-26","60+","Disney's Hollywood Studios","3573"
"2017-03-26","60+","Downtown Disney Resort Area","104"
"2017-03-26","60+","Epcot","4328"
"2017-03-26","60+","Epcot Resort Area","886"
"2017-03-26","60+","Magic Kingdom Park","7201"
"2017-03-26","60+","Magic Kingdom Resort Area","6511"
"2017-03-27","60+","Destination","98"
"2017-03-27","60+","Disney Springs","1301"
"2017-03-27","60+","Disney's Animal Kingdom Theme Park","3004"
"2017-03-27","60+","Disney's Animal Kingdom Theme Park Resort Area","514"
"2017-03-27","60+","Disney's BoardWalk","133"
"2017-03-27","60+","Disney's Hollywood Studios","4055"
"2017-03-27","60+","Downtown Disney Resort Area","51"
"2017-03-27","60+","Epcot","5655"
"2017-03-27","60+","Epcot Resort Area","895"
"2017-03-27","60+","Magic Kingdom Park","7572"
"2017-03-27","60+","Magic Kingdom Resort Area","5863"
"2017-03-28","60+","Destination","159"
"2017-03-28","60+","Disney Springs","1260"
"2017-03-28","60+","Disney's Animal Kingdom Theme Park","2383"
"2017-03-28","60+","Disney's Animal Kingdom Theme Park Resort Area","490"
"2017-03-28","60+","Disney's BoardWalk","186"
"2017-03-28","60+","Disney's Hollywood Studios","3814"
"2017-03-28","60+","Downtown Disney Resort Area","48"
"2017-03-28","60+","Epcot","7185"
"2017-03-28","60+","Epcot Resort Area","794"
"2017-03-28","60+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2017-03-28","60+","Magic Kingdom Park","7029"
"2017-03-28","60+","Magic Kingdom Resort Area","7157"
"2017-03-29","60+","Destination","58"
"2017-03-29","60+","Disney Springs","1284"
"2017-03-29","60+","Disney's Animal Kingdom Theme Park","2062"
"2017-03-29","60+","Disney's Animal Kingdom Theme Park Resort Area","537"
"2017-03-29","60+","Disney's BoardWalk","181"
"2017-03-29","60+","Disney's Hollywood Studios","3646"
"2017-03-29","60+","Downtown Disney Resort Area","73"
"2017-03-29","60+","Epcot","4801"
"2017-03-29","60+","Epcot Resort Area","853"
"2017-03-29","60+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2017-03-29","60+","Magic Kingdom Park","8215"
"2017-03-29","60+","Magic Kingdom Resort Area","6858"
"2017-03-30","60+","Destination","101"
"2017-03-30","60+","Disney Springs","1326"
"2017-03-30","60+","Disney's Animal Kingdom Theme Park","1819"
"2017-03-30","60+","Disney's Animal Kingdom Theme Park Resort Area","530"
"2017-03-30","60+","Disney's BoardWalk","126"
"2017-03-30","60+","Disney's Hollywood Studios","3632"
"2017-03-30","60+","Downtown Disney Resort Area","72"
"2017-03-30","60+","Epcot","5359"
"2017-03-30","60+","Epcot Resort Area","792"
"2017-03-30","60+","Magic Kingdom Park","6719"
"2017-03-30","60+","Magic Kingdom Resort Area","6467"
"2017-03-31","60+","Destination","154"
"2017-03-31","60+","Disney Springs","1425"
"2017-03-31","60+","Disney's Animal Kingdom Theme Park","1291"
"2017-03-31","60+","Disney's Animal Kingdom Theme Park Resort Area","491"
"2017-03-31","60+","Disney's BoardWalk","187"
"2017-03-31","60+","Disney's Hollywood Studios","2729"
"2017-03-31","60+","Downtown Disney Resort Area","77"
"2017-03-31","60+","Epcot","4355"
"2017-03-31","60+","Epcot Resort Area","705"
"2017-03-31","60+","Magic Kingdom Park","6540"
"2017-03-31","60+","Magic Kingdom Resort Area","6516"
"2017-04-01","60+","Destination","160"
"2017-04-01","60+","Disney Springs","1696"
"2017-04-01","60+","Disney's Animal Kingdom Theme Park","1685"
"2017-04-01","60+","Disney's Animal Kingdom Theme Park Resort Area","655"
"2017-04-01","60+","Disney's BoardWalk","192"
"2017-04-01","60+","Disney's Hollywood Studios","2082"
"2017-04-01","60+","Downtown Disney Resort Area","114"
"2017-04-01","60+","Epcot","3644"
"2017-04-01","60+","Epcot Resort Area","793"
"2017-04-01","60+","Magic Kingdom Park","6135"
"2017-04-01","60+","Magic Kingdom Resort Area","6522"
"2017-04-02","60+","Destination","190"
"2017-04-02","60+","Disney Springs","1549"
"2017-04-02","60+","Disney's Animal Kingdom Theme Park","1903"
"2017-04-02","60+","Disney's Animal Kingdom Theme Park Resort Area","571"
"2017-04-02","60+","Disney's BoardWalk","112"
"2017-04-02","60+","Disney's Hollywood Studios","3531"
"2017-04-02","60+","Downtown Disney Resort Area","73"
"2017-04-02","60+","Epcot","4526"
"2017-04-02","60+","Epcot Resort Area","905"
"2017-04-02","60+","Magic Kingdom Park","7142"
"2017-04-02","60+","Magic Kingdom Resort Area","6554"
"2017-04-03","60+","Destination","129"
"2017-04-03","60+","Disney Springs","1444"
"2017-04-03","60+","Disney's Animal Kingdom Theme Park","3135"
"2017-04-03","60+","Disney's Animal Kingdom Theme Park Resort Area","669"
"2017-04-03","60+","Disney's BoardWalk","211"
"2017-04-03","60+","Disney's Hollywood Studios","4182"
"2017-04-03","60+","Downtown Disney Resort Area","96"
"2017-04-03","60+","Epcot","5552"
"2017-04-03","60+","Epcot Resort Area","768"
"2017-04-03","60+","Magic Kingdom Park","7219"
"2017-04-03","60+","Magic Kingdom Resort Area","6346"
"2017-04-04","60+","Destination","78"
"2017-04-04","60+","Disney Springs","1454"
"2017-04-04","60+","Disney's Animal Kingdom Theme Park","2472"
"2017-04-04","60+","Disney's Animal Kingdom Theme Park Resort Area","495"
"2017-04-04","60+","Disney's BoardWalk","122"
"2017-04-04","60+","Disney's Hollywood Studios","3790"
"2017-04-04","60+","Downtown Disney Resort Area","49"
"2017-04-04","60+","Epcot","5982"
"2017-04-04","60+","Epcot Resort Area","894"
"2017-04-04","60+","Magic Kingdom Park","6970"
"2017-04-04","60+","Magic Kingdom Resort Area","7026"
"2017-04-05","60+","Destination","150"
"2017-04-05","60+","Disney Springs","1510"
"2017-04-05","60+","Disney's Animal Kingdom Theme Park","1961"
"2017-04-05","60+","Disney's Animal Kingdom Theme Park Resort Area","493"
"2017-04-05","60+","Disney's BoardWalk","158"
"2017-04-05","60+","Disney's Hollywood Studios","3438"
"2017-04-05","60+","Downtown Disney Resort Area","61"
"2017-04-05","60+","Epcot","4845"
"2017-04-05","60+","Epcot Resort Area","898"
"2017-04-05","60+","Magic Kingdom Park","7902"
"2017-04-05","60+","Magic Kingdom Resort Area","6639"
"2017-04-06","60+","Destination","88"
"2017-04-06","60+","Disney Springs","1189"
"2017-04-06","60+","Disney's Animal Kingdom Theme Park","1770"
"2017-04-06","60+","Disney's Animal Kingdom Theme Park Resort Area","440"
"2017-04-06","60+","Disney's BoardWalk","188"
"2017-04-06","60+","Disney's Hollywood Studios","3321"
"2017-04-06","60+","Downtown Disney Resort Area","49"
"2017-04-06","60+","Epcot","5660"
"2017-04-06","60+","Epcot Resort Area","856"
"2017-04-06","60+","Magic Kingdom Park","6614"
"2017-04-06","60+","Magic Kingdom Resort Area","6282"
"2017-04-07","60+","Destination","132"
"2017-04-07","60+","Disney Springs","1572"
"2017-04-07","60+","Disney's Animal Kingdom Theme Park","1595"
"2017-04-07","60+","Disney's Animal Kingdom Theme Park Resort Area","574"
"2017-04-07","60+","Disney's BoardWalk","174"
"2017-04-07","60+","Disney's Hollywood Studios","2471"
"2017-04-07","60+","Downtown Disney Resort Area","42"
"2017-04-07","60+","Epcot","3962"
"2017-04-07","60+","Epcot Resort Area","821"
"2017-04-07","60+","Magic Kingdom Park","6687"
"2017-04-07","60+","Magic Kingdom Resort Area","6122"
"2017-04-08","60+","Destination","315"
"2017-04-08","60+","Disney Springs","1691"
"2017-04-08","60+","Disney's Animal Kingdom Theme Park","1689"
"2017-04-08","60+","Disney's Animal Kingdom Theme Park Resort Area","644"
"2017-04-08","60+","Disney's BoardWalk","268"
"2017-04-08","60+","Disney's Hollywood Studios","2172"
"2017-04-08","60+","Downtown Disney Resort Area","129"
"2017-04-08","60+","Epcot","3643"
"2017-04-08","60+","Epcot Resort Area","1064"
"2017-04-08","60+","Four Seasons Resort Orlando at Walt Disney World Resort","5"
"2017-04-08","60+","Magic Kingdom Park","6223"
"2017-04-08","60+","Magic Kingdom Resort Area","6989"
"2017-04-09","60+","Destination","189"
"2017-04-09","60+","Disney Springs","1971"
"2017-04-09","60+","Disney's Animal Kingdom Theme Park","1942"
"2017-04-09","60+","Disney's Animal Kingdom Theme Park Resort Area","578"
"2017-04-09","60+","Disney's BoardWalk","157"
"2017-04-09","60+","Disney's Hollywood Studios","3994"
"2017-04-09","60+","Downtown Disney Resort Area","129"
"2017-04-09","60+","Epcot","5237"
"2017-04-09","60+","Epcot Resort Area","1106"
"2017-04-09","60+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2017-04-09","60+","Magic Kingdom Park","7658"
"2017-04-09","60+","Magic Kingdom Resort Area","7195"
"2017-04-10","60+","Destination","200"
"2017-04-10","60+","Disney Springs","1777"
"2017-04-10","60+","Disney's Animal Kingdom Theme Park","3176"
"2017-04-10","60+","Disney's Animal Kingdom Theme Park Resort Area","596"
"2017-04-10","60+","Disney's BoardWalk","303"
"2017-04-10","60+","Disney's Hollywood Studios","4841"
"2017-04-10","60+","Downtown Disney Resort Area","66"
"2017-04-10","60+","Epcot","6649"
"2017-04-10","60+","Epcot Resort Area","1213"
"2017-04-10","60+","Magic Kingdom Park","8382"
"2017-04-10","60+","Magic Kingdom Resort Area","7432"
"2017-04-11","60+","Destination","206"
"2017-04-11","60+","Disney Springs","1926"
"2017-04-11","60+","Disney's Animal Kingdom Theme Park","3065"
"2017-04-11","60+","Disney's Animal Kingdom Theme Park Resort Area","682"
"2017-04-11","60+","Disney's BoardWalk","318"
"2017-04-11","60+","Disney's Hollywood Studios","4711"
"2017-04-11","60+","Downtown Disney Resort Area","92"
"2017-04-11","60+","Epcot","7678"
"2017-04-11","60+","Epcot Resort Area","1328"
"2017-04-11","60+","Four Seasons Resort Orlando at Walt Disney World Resort","8"
"2017-04-11","60+","Magic Kingdom Park","7799"
"2017-04-11","60+","Magic Kingdom Resort Area","8442"
"2017-04-12","60+","Destination","187"
"2017-04-12","60+","Disney Springs","1927"
"2017-04-12","60+","Disney's Animal Kingdom Theme Park","2882"
"2017-04-12","60+","Disney's Animal Kingdom Theme Park Resort Area","651"
"2017-04-12","60+","Disney's BoardWalk","275"
"2017-04-12","60+","Disney's Hollywood Studios","4650"
"2017-04-12","60+","Downtown Disney Resort Area","103"
"2017-04-12","60+","Epcot","6202"
"2017-04-12","60+","Epcot Resort Area","1253"
"2017-04-12","60+","Magic Kingdom Park","8638"
"2017-04-12","60+","Magic Kingdom Resort Area","8150"
"2017-04-13","60+","Destination","207"
"2017-04-13","60+","Disney Springs","1920"
"2017-04-13","60+","Disney's Animal Kingdom Theme Park","2837"
"2017-04-13","60+","Disney's Animal Kingdom Theme Park Resort Area","715"
"2017-04-13","60+","Disney's BoardWalk","367"
"2017-04-13","60+","Disney's Hollywood Studios","4056"
"2017-04-13","60+","Downtown Disney Resort Area","59"
"2017-04-13","60+","Epcot","6714"
"2017-04-13","60+","Epcot Resort Area","1279"
"2017-04-13","60+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2017-04-13","60+","Magic Kingdom Park","8202"
"2017-04-13","60+","Magic Kingdom Resort Area","8371"
"2017-04-14","60+","Destination","245"
"2017-04-14","60+","Disney Springs","1923"
"2017-04-14","60+","Disney's Animal Kingdom Theme Park","2701"
"2017-04-14","60+","Disney's Animal Kingdom Theme Park Resort Area","668"
"2017-04-14","60+","Disney's BoardWalk","409"
"2017-04-14","60+","Disney's Hollywood Studios","2751"
"2017-04-14","60+","Downtown Disney Resort Area","79"
"2017-04-14","60+","Epcot","5874"
"2017-04-14","60+","Epcot Resort Area","1359"
"2017-04-14","60+","Magic Kingdom Park","7760"
"2017-04-14","60+","Magic Kingdom Resort Area","8181"
"2017-04-15","60+","Destination","238"
"2017-04-15","60+","Disney Springs","2027"
"2017-04-15","60+","Disney's Animal Kingdom Theme Park","2432"
"2017-04-15","60+","Disney's Animal Kingdom Theme Park Resort Area","709"
"2017-04-15","60+","Disney's BoardWalk","221"
"2017-04-15","60+","Disney's Hollywood Studios","2923"
"2017-04-15","60+","Downtown Disney Resort Area","98"
"2017-04-15","60+","Epcot","5147"
"2017-04-15","60+","Epcot Resort Area","1249"
"2017-04-15","60+","Magic Kingdom Park","6711"
"2017-04-15","60+","Magic Kingdom Resort Area","7577"
"2017-04-16","60+","Destination","332"
"2017-04-16","60+","Disney Springs","1941"
"2017-04-16","60+","Disney's Animal Kingdom Theme Park","2080"
"2017-04-16","60+","Disney's Animal Kingdom Theme Park Resort Area","797"
"2017-04-16","60+","Disney's BoardWalk","328"
"2017-04-16","60+","Disney's Hollywood Studios","3948"
"2017-04-16","60+","Epcot","5833"
"2017-04-16","60+","Epcot Resort Area","2245"
"2017-04-16","60+","Magic Kingdom Park","7828"
"2017-04-16","60+","Magic Kingdom Resort Area","8807"
"2017-04-17","60+","Destination","135"
"2017-04-17","60+","Disney Springs","1762"
"2017-04-17","60+","Disney's Animal Kingdom Theme Park","3187"
"2017-04-17","60+","Disney's Animal Kingdom Theme Park Resort Area","610"
"2017-04-17","60+","Disney's BoardWalk","186"
"2017-04-17","60+","Disney's Hollywood Studios","3907"
"2017-04-17","60+","Downtown Disney Resort Area","130"
"2017-04-17","60+","Epcot","5351"
"2017-04-17","60+","Epcot Resort Area","1118"
"2017-04-17","60+","Four Seasons Resort Orlando at Walt Disney World Resort","5"
"2017-04-17","60+","Magic Kingdom Park","7392"
"2017-04-17","60+","Magic Kingdom Resort Area","6642"
"2017-04-18","60+","Destination","114"
"2017-04-18","60+","Disney Springs","1550"
"2017-04-18","60+","Disney's Animal Kingdom Theme Park","2690"
"2017-04-18","60+","Disney's Animal Kingdom Theme Park Resort Area","454"
"2017-04-18","60+","Disney's BoardWalk","169"
"2017-04-18","60+","Disney's Hollywood Studios","3846"
"2017-04-18","60+","Downtown Disney Resort Area","47"
"2017-04-18","60+","Epcot","6726"
"2017-04-18","60+","Epcot Resort Area","1060"
"2017-04-18","60+","Four Seasons Resort Orlando at Walt Disney World Resort","9"
"2017-04-18","60+","Magic Kingdom Park","6962"
"2017-04-18","60+","Magic Kingdom Resort Area","7658"
"2017-04-19","60+","Destination","106"
"2017-04-19","60+","Disney Springs","1858"
"2017-04-19","60+","Disney's Animal Kingdom Theme Park","2185"
"2017-04-19","60+","Disney's Animal Kingdom Theme Park Resort Area","516"
"2017-04-19","60+","Disney's BoardWalk","266"
"2017-04-19","60+","Disney's Hollywood Studios","3799"
"2017-04-19","60+","Downtown Disney Resort Area","48"
"2017-04-19","60+","Epcot","5398"
"2017-04-19","60+","Epcot Resort Area","905"
"2017-04-19","60+","Magic Kingdom Park","8335"
"2017-04-19","60+","Magic Kingdom Resort Area","7323"
"2017-04-20","60+","Destination","143"
"2017-04-20","60+","Disney Springs","1927"
"2017-04-20","60+","Disney's Animal Kingdom Theme Park","2391"
"2017-04-20","60+","Disney's Animal Kingdom Theme Park Resort Area","683"
"2017-04-20","60+","Disney's BoardWalk","245"
"2017-04-20","60+","Disney's Hollywood Studios","3723"
"2017-04-20","60+","Downtown Disney Resort Area","55"
"2017-04-20","60+","Epcot","5749"
"2017-04-20","60+","Epcot Resort Area","996"
"2017-04-20","60+","Magic Kingdom Park","7295"
"2017-04-20","60+","Magic Kingdom Resort Area","7297"
"2017-04-21","60+","Destination","95"
"2017-04-21","60+","Disney Springs","2145"
"2017-04-21","60+","Disney's Animal Kingdom Theme Park","2163"
"2017-04-21","60+","Disney's Animal Kingdom Theme Park Resort Area","706"
"2017-04-21","60+","Disney's BoardWalk","290"
"2017-04-21","60+","Disney's Hollywood Studios","3182"
"2017-04-21","60+","Downtown Disney Resort Area","73"
"2017-04-21","60+","Epcot","5083"
"2017-04-21","60+","Epcot Resort Area","1033"
"2017-04-21","60+","Four Seasons Resort Orlando at Walt Disney World Resort","13"
"2017-04-21","60+","Magic Kingdom Park","6539"
"2017-04-21","60+","Magic Kingdom Resort Area","7088"
"2017-04-22","60+","Destination","227"
"2017-04-22","60+","Disney Springs","2220"
"2017-04-22","60+","Disney's Animal Kingdom Theme Park","2466"
"2017-04-22","60+","Disney's Animal Kingdom Theme Park Resort Area","815"
"2017-04-22","60+","Disney's BoardWalk","312"
"2017-04-22","60+","Disney's Hollywood Studios","2796"
"2017-04-22","60+","Downtown Disney Resort Area","120"
"2017-04-22","60+","Epcot","4561"
"2017-04-22","60+","Epcot Resort Area","1103"
"2017-04-22","60+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2017-04-22","60+","Magic Kingdom Park","6685"
"2017-04-22","60+","Magic Kingdom Resort Area","6946"
"2017-04-23","60+","Destination","184"
"2017-04-23","60+","Disney Springs","2049"
"2017-04-23","60+","Disney's Animal Kingdom Theme Park","1905"
"2017-04-23","60+","Disney's Animal Kingdom Theme Park Resort Area","646"
"2017-04-23","60+","Disney's BoardWalk","257"
"2017-04-23","60+","Disney's Hollywood Studios","3335"
"2017-04-23","60+","Downtown Disney Resort Area","100"
"2017-04-23","60+","Epcot","6105"
"2017-04-23","60+","Epcot Resort Area","1086"
"2017-04-23","60+","Four Seasons Resort Orlando at Walt Disney World Resort","14"
"2017-04-23","60+","Magic Kingdom Park","7050"
"2017-04-23","60+","Magic Kingdom Resort Area","6925"
"2017-04-24","60+","Destination","98"
"2017-04-24","60+","Disney Springs","1344"
"2017-04-24","60+","Disney's Animal Kingdom Theme Park","3155"
"2017-04-24","60+","Disney's Animal Kingdom Theme Park Resort Area","667"
"2017-04-24","60+","Disney's BoardWalk","322"
"2017-04-24","60+","Disney's Hollywood Studios","4263"
"2017-04-24","60+","Downtown Disney Resort Area","50"
"2017-04-24","60+","Epcot","5346"
"2017-04-24","60+","Epcot Resort Area","818"
"2017-04-24","60+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2017-04-24","60+","Magic Kingdom Park","7617"
"2017-04-24","60+","Magic Kingdom Resort Area","6184"
"2017-04-25","60+","Destination","103"
"2017-04-25","60+","Disney Springs","1276"
"2017-04-25","60+","Disney's Animal Kingdom Theme Park","2672"
"2017-04-25","60+","Disney's Animal Kingdom Theme Park Resort Area","549"
"2017-04-25","60+","Disney's BoardWalk","336"
