"dining_usg_dt","booking_window_range","park_area_nm","nb_dining_gst"
"2017-09-25","0+","Epcot","10934"
"2017-09-25","0+","Epcot Resort Area","2444"
"2017-09-25","0+","Four Seasons Resort Orlando at Walt Disney World Resort","10"
"2017-09-25","0+","Magic Kingdom Park","13168"
"2017-09-25","0+","Magic Kingdom Resort Area","12472"
"2017-09-26","0+","Destination","570"
"2017-09-26","0+","Disney Springs","4479"
"2017-09-26","0+","Disney's Animal Kingdom Theme Park","6067"
"2017-09-26","0+","Disney's Animal Kingdom Theme Park Resort Area","2027"
"2017-09-26","0+","Disney's BoardWalk","865"
"2017-09-26","0+","Disney's Hollywood Studios","7124"
"2017-09-26","0+","Downtown Disney Resort Area","248"
"2017-09-26","0+","Epcot","12495"
"2017-09-26","0+","Epcot Resort Area","2275"
"2017-09-26","0+","Four Seasons Resort Orlando at Walt Disney World Resort","19"
"2017-09-26","0+","Magic Kingdom Park","11955"
"2017-09-26","0+","Magic Kingdom Resort Area","12855"
"2017-09-27","0+","Destination","604"
"2017-09-27","0+","Disney Springs","4775"
"2017-09-27","0+","Disney's Animal Kingdom Theme Park","5731"
"2017-09-27","0+","Disney's Animal Kingdom Theme Park Resort Area","2087"
"2017-09-27","0+","Disney's BoardWalk","914"
"2017-09-27","0+","Disney's Hollywood Studios","7031"
"2017-09-27","0+","Downtown Disney Resort Area","274"
"2017-09-27","0+","Epcot","10438"
"2017-09-27","0+","Epcot Resort Area","2152"
"2017-09-27","0+","Four Seasons Resort Orlando at Walt Disney World Resort","9"
"2017-09-27","0+","Magic Kingdom Park","13850"
"2017-09-27","0+","Magic Kingdom Resort Area","13532"
"2017-09-28","0+","Destination","448"
"2017-09-28","0+","Disney Springs","4829"
"2017-09-28","0+","Disney's Animal Kingdom Theme Park","6088"
"2017-09-28","0+","Disney's Animal Kingdom Theme Park Resort Area","2031"
"2017-09-28","0+","Disney's BoardWalk","1015"
"2017-09-28","0+","Disney's Hollywood Studios","7522"
"2017-09-28","0+","Downtown Disney Resort Area","285"
"2017-09-28","0+","Epcot","11407"
"2017-09-28","0+","Epcot Resort Area","2211"
"2017-09-28","0+","Four Seasons Resort Orlando at Walt Disney World Resort","70"
"2017-09-28","0+","Magic Kingdom Park","12556"
"2017-09-28","0+","Magic Kingdom Resort Area","13781"
"2017-09-29","0+","Destination","910"
"2017-09-29","0+","Disney Springs","5485"
"2017-09-29","0+","Disney's Animal Kingdom Theme Park","5918"
"2017-09-29","0+","Disney's Animal Kingdom Theme Park Resort Area","2299"
"2017-09-29","0+","Disney's BoardWalk","1127"
"2017-09-29","0+","Disney's Hollywood Studios","6893"
"2017-09-29","0+","Downtown Disney Resort Area","389"
"2017-09-29","0+","Epcot","11790"
"2017-09-29","0+","Epcot Resort Area","2513"
"2017-09-29","0+","Four Seasons Resort Orlando at Walt Disney World Resort","15"
"2017-09-29","0+","Magic Kingdom Park","12597"
"2017-09-29","0+","Magic Kingdom Resort Area","15030"
"2017-09-30","0+","Destination","1071"
"2017-09-30","0+","Disney Springs","6706"
"2017-09-30","0+","Disney's Animal Kingdom Theme Park","6315"
"2017-09-30","0+","Disney's Animal Kingdom Theme Park Resort Area","2642"
"2017-09-30","0+","Disney's BoardWalk","1163"
"2017-09-30","0+","Disney's Hollywood Studios","7211"
"2017-09-30","0+","Downtown Disney Resort Area","405"
"2017-09-30","0+","Epcot","12800"
"2017-09-30","0+","Epcot Resort Area","2376"
"2017-09-30","0+","Four Seasons Resort Orlando at Walt Disney World Resort","64"
"2017-09-30","0+","Magic Kingdom Park","13840"
"2017-09-30","0+","Magic Kingdom Resort Area","16425"
"2017-10-01","0+","Destination","741"
"2017-10-01","0+","Disney Springs","5514"
"2017-10-01","0+","Disney's Animal Kingdom Theme Park","5646"
"2017-10-01","0+","Disney's Animal Kingdom Theme Park Resort Area","2476"
"2017-10-01","0+","Disney's BoardWalk","1148"
"2017-10-01","0+","Disney's Hollywood Studios","7577"
"2017-10-01","0+","Downtown Disney Resort Area","390"
"2017-10-01","0+","Epcot","12254"
"2017-10-01","0+","Epcot Resort Area","2227"
"2017-10-01","0+","Four Seasons Resort Orlando at Walt Disney World Resort","26"
"2017-10-01","0+","Magic Kingdom Park","11893"
"2017-10-01","0+","Magic Kingdom Resort Area","14323"
"2017-10-02","0+","Destination","478"
"2017-10-02","0+","Disney Springs","4477"
"2017-10-02","0+","Disney's Animal Kingdom Theme Park","5822"
"2017-10-02","0+","Disney's Animal Kingdom Theme Park Resort Area","1915"
"2017-10-02","0+","Disney's BoardWalk","1211"
"2017-10-02","0+","Disney's Hollywood Studios","7365"
"2017-10-02","0+","Downtown Disney Resort Area","252"
"2017-10-02","0+","Epcot","10094"
"2017-10-02","0+","Epcot Resort Area","2025"
"2017-10-02","0+","Four Seasons Resort Orlando at Walt Disney World Resort","32"
"2017-10-02","0+","Magic Kingdom Park","13678"
"2017-10-02","0+","Magic Kingdom Resort Area","12443"
"2017-10-03","0+","Destination","453"
"2017-10-03","0+","Disney Springs","4188"
"2017-10-03","0+","Disney's Animal Kingdom Theme Park","5486"
"2017-10-03","0+","Disney's Animal Kingdom Theme Park Resort Area","1658"
"2017-10-03","0+","Disney's BoardWalk","1007"
"2017-10-03","0+","Disney's Hollywood Studios","6733"
"2017-10-03","0+","Downtown Disney Resort Area","194"
"2017-10-03","0+","Epcot","11668"
"2017-10-03","0+","Epcot Resort Area","1984"
"2017-10-03","0+","Four Seasons Resort Orlando at Walt Disney World Resort","14"
"2017-10-03","0+","Magic Kingdom Park","11564"
"2017-10-03","0+","Magic Kingdom Resort Area","12737"
"2017-10-04","0+","Destination","434"
"2017-10-04","0+","Disney Springs","4567"
"2017-10-04","0+","Disney's Animal Kingdom Theme Park","5161"
"2017-10-04","0+","Disney's Animal Kingdom Theme Park Resort Area","1516"
"2017-10-04","0+","Disney's BoardWalk","1051"
"2017-10-04","0+","Disney's Hollywood Studios","6558"
"2017-10-04","0+","Downtown Disney Resort Area","257"
"2017-10-04","0+","Epcot","10051"
"2017-10-04","0+","Epcot Resort Area","1979"
"2017-10-04","0+","Four Seasons Resort Orlando at Walt Disney World Resort","25"
"2017-10-04","0+","Magic Kingdom Park","14080"
"2017-10-04","0+","Magic Kingdom Resort Area","13020"
"2017-10-05","0+","Destination","528"
"2017-10-05","0+","Disney Springs","5251"
"2017-10-05","0+","Disney's Animal Kingdom Theme Park","5620"
"2017-10-05","0+","Disney's Animal Kingdom Theme Park Resort Area","1990"
"2017-10-05","0+","Disney's BoardWalk","1016"
"2017-10-05","0+","Disney's Hollywood Studios","6890"
"2017-10-05","0+","Downtown Disney Resort Area","312"
"2017-10-05","0+","Epcot","11042"
"2017-10-05","0+","Epcot Resort Area","2174"
"2017-10-05","0+","Four Seasons Resort Orlando at Walt Disney World Resort","62"
"2017-10-05","0+","Magic Kingdom Park","11979"
"2017-10-05","0+","Magic Kingdom Resort Area","13707"
"2017-10-06","0+","Destination","766"
"2017-10-06","0+","Disney Springs","6268"
"2017-10-06","0+","Disney's Animal Kingdom Theme Park","6007"
"2017-10-06","0+","Disney's Animal Kingdom Theme Park Resort Area","2470"
"2017-10-06","0+","Disney's BoardWalk","1221"
"2017-10-06","0+","Disney's Hollywood Studios","7885"
"2017-10-06","0+","Downtown Disney Resort Area","365"
"2017-10-06","0+","Epcot","13825"
"2017-10-06","0+","Epcot Resort Area","2317"
"2017-10-06","0+","Four Seasons Resort Orlando at Walt Disney World Resort","27"
"2017-10-06","0+","Magic Kingdom Park","12910"
"2017-10-06","0+","Magic Kingdom Resort Area","14540"
"2017-10-07","0+","Destination","1186"
"2017-10-07","0+","Disney Springs","7770"
"2017-10-07","0+","Disney's Animal Kingdom Theme Park","7173"
"2017-10-07","0+","Disney's Animal Kingdom Theme Park Resort Area","2800"
"2017-10-07","0+","Disney's BoardWalk","1218"
"2017-10-07","0+","Disney's Hollywood Studios","8373"
"2017-10-07","0+","Downtown Disney Resort Area","441"
"2017-10-07","0+","Epcot","16196"
"2017-10-07","0+","Epcot Resort Area","2709"
"2017-10-07","0+","Magic Kingdom Park","15390"
"2017-10-07","0+","Magic Kingdom Resort Area","16716"
"2017-10-08","0+","Destination","980"
"2017-10-08","0+","Disney Springs","7125"
"2017-10-08","0+","Disney's Animal Kingdom Theme Park","7322"
"2017-10-08","0+","Disney's Animal Kingdom Theme Park Resort Area","2921"
"2017-10-08","0+","Disney's BoardWalk","1232"
"2017-10-08","0+","Disney's Hollywood Studios","8761"
"2017-10-08","0+","Downtown Disney Resort Area","431"
"2017-10-08","0+","Epcot","14640"
"2017-10-08","0+","Epcot Resort Area","2694"
"2017-10-08","0+","Magic Kingdom Park","15554"
"2017-10-08","0+","Magic Kingdom Resort Area","16620"
"2017-10-09","0+","Destination","829"
"2017-10-09","0+","Disney Springs","5906"
"2017-10-09","0+","Disney's Animal Kingdom Theme Park","7401"
"2017-10-09","0+","Disney's Animal Kingdom Theme Park Resort Area","2684"
"2017-10-09","0+","Disney's BoardWalk","1258"
"2017-10-09","0+","Disney's Hollywood Studios","8683"
"2017-10-09","0+","Downtown Disney Resort Area","359"
"2017-10-09","0+","Epcot","15035"
"2017-10-09","0+","Epcot Resort Area","2474"
"2017-10-09","0+","Magic Kingdom Park","13439"
"2017-10-09","0+","Magic Kingdom Resort Area","14661"
"2017-10-10","0+","Destination","620"
"2017-10-10","0+","Disney Springs","5413"
"2017-10-10","0+","Disney's Animal Kingdom Theme Park","6909"
"2017-10-10","0+","Disney's Animal Kingdom Theme Park Resort Area","2220"
"2017-10-10","0+","Disney's BoardWalk","1082"
"2017-10-10","0+","Disney's Hollywood Studios","8353"
"2017-10-10","0+","Downtown Disney Resort Area","287"
"2017-10-10","0+","Epcot","15310"
"2017-10-10","0+","Epcot Resort Area","2308"
"2017-10-10","0+","Four Seasons Resort Orlando at Walt Disney World Resort","17"
"2017-10-10","0+","Magic Kingdom Park","12892"
"2017-10-10","0+","Magic Kingdom Resort Area","15121"
"2017-10-11","0+","Destination","527"
"2017-10-11","0+","Disney Springs","5229"
"2017-10-11","0+","Disney's Animal Kingdom Theme Park","6079"
"2017-10-11","0+","Disney's Animal Kingdom Theme Park Resort Area","2093"
"2017-10-11","0+","Disney's BoardWalk","1066"
"2017-10-11","0+","Disney's Hollywood Studios","8166"
"2017-10-11","0+","Downtown Disney Resort Area","286"
"2017-10-11","0+","Epcot","12668"
"2017-10-11","0+","Epcot Resort Area","2392"
"2017-10-11","0+","Four Seasons Resort Orlando at Walt Disney World Resort","14"
"2017-10-11","0+","Magic Kingdom Park","15279"
"2017-10-11","0+","Magic Kingdom Resort Area","15231"
"2017-10-12","0+","Destination","534"
"2017-10-12","0+","Disney Springs","5860"
"2017-10-12","0+","Disney's Animal Kingdom Theme Park","7151"
"2017-10-12","0+","Disney's Animal Kingdom Theme Park Resort Area","2463"
"2017-10-12","0+","Disney's BoardWalk","1166"
"2017-10-12","0+","Disney's Hollywood Studios","8237"
"2017-10-12","0+","Downtown Disney Resort Area","412"
"2017-10-12","0+","Epcot","13082"
"2017-10-12","0+","Epcot Resort Area","2366"
"2017-10-12","0+","Four Seasons Resort Orlando at Walt Disney World Resort","80"
"2017-10-12","0+","Magic Kingdom Park","12903"
"2017-10-12","0+","Magic Kingdom Resort Area","15526"
"2017-10-13","0+","Destination","670"
"2017-10-13","0+","Disney Springs","7026"
"2017-10-13","0+","Disney's Animal Kingdom Theme Park","6568"
"2017-10-13","0+","Disney's Animal Kingdom Theme Park Resort Area","2448"
"2017-10-13","0+","Disney's BoardWalk","1211"
"2017-10-13","0+","Disney's Hollywood Studios","8230"
"2017-10-13","0+","Downtown Disney Resort Area","394"
"2017-10-13","0+","Epcot","14573"
"2017-10-13","0+","Epcot Resort Area","2621"
"2017-10-13","0+","Four Seasons Resort Orlando at Walt Disney World Resort","11"
"2017-10-13","0+","Magic Kingdom Park","13332"
"2017-10-13","0+","Magic Kingdom Resort Area","16348"
"2017-10-14","0+","Destination","1055"
"2017-10-14","0+","Disney Springs","7985"
"2017-10-14","0+","Disney's Animal Kingdom Theme Park","7087"
"2017-10-14","0+","Disney's Animal Kingdom Theme Park Resort Area","2732"
"2017-10-14","0+","Disney's BoardWalk","1229"
"2017-10-14","0+","Disney's Hollywood Studios","8150"
"2017-10-14","0+","Downtown Disney Resort Area","405"
"2017-10-14","0+","Epcot","15999"
"2017-10-14","0+","Epcot Resort Area","2642"
"2017-10-14","0+","Four Seasons Resort Orlando at Walt Disney World Resort","63"
"2017-10-14","0+","Magic Kingdom Park","14889"
"2017-10-14","0+","Magic Kingdom Resort Area","17350"
"2017-10-15","0+","Destination","910"
"2017-10-15","0+","Disney Springs","6993"
"2017-10-15","0+","Disney's Animal Kingdom Theme Park","6682"
"2017-10-15","0+","Disney's Animal Kingdom Theme Park Resort Area","2890"
"2017-10-15","0+","Disney's BoardWalk","1161"
"2017-10-15","0+","Disney's Hollywood Studios","7980"
"2017-10-15","0+","Downtown Disney Resort Area","409"
"2017-10-15","0+","Epcot","12897"
"2017-10-15","0+","Epcot Resort Area","2468"
"2017-10-15","0+","Four Seasons Resort Orlando at Walt Disney World Resort","24"
"2017-10-15","0+","Magic Kingdom Park","13271"
"2017-10-15","0+","Magic Kingdom Resort Area","16592"
"2017-10-16","0+","Destination","568"
"2017-10-16","0+","Disney Springs","5161"
"2017-10-16","0+","Disney's Animal Kingdom Theme Park","6497"
"2017-10-16","0+","Disney's Animal Kingdom Theme Park Resort Area","2269"
"2017-10-16","0+","Disney's BoardWalk","1105"
"2017-10-16","0+","Disney's Hollywood Studios","7930"
"2017-10-16","0+","Downtown Disney Resort Area","289"
"2017-10-16","0+","Epcot","13288"
"2017-10-16","0+","Epcot Resort Area","2353"
"2017-10-16","0+","Four Seasons Resort Orlando at Walt Disney World Resort","26"
"2017-10-16","0+","Magic Kingdom Park","15070"
"2017-10-16","0+","Magic Kingdom Resort Area","14214"
"2017-10-17","0+","Destination","503"
"2017-10-17","0+","Disney Springs","5071"
"2017-10-17","0+","Disney's Animal Kingdom Theme Park","6647"
"2017-10-17","0+","Disney's Animal Kingdom Theme Park Resort Area","1984"
"2017-10-17","0+","Disney's BoardWalk","1038"
"2017-10-17","0+","Disney's Hollywood Studios","7585"
"2017-10-17","0+","Downtown Disney Resort Area","260"
"2017-10-17","0+","Epcot","13760"
"2017-10-17","0+","Epcot Resort Area","2213"
"2017-10-17","0+","Four Seasons Resort Orlando at Walt Disney World Resort","19"
"2017-10-17","0+","Magic Kingdom Park","12777"
"2017-10-17","0+","Magic Kingdom Resort Area","14274"
"2017-10-18","0+","Destination","466"
"2017-10-18","0+","Disney Springs","5622"
"2017-10-18","0+","Disney's Animal Kingdom Theme Park","6236"
"2017-10-18","0+","Disney's Animal Kingdom Theme Park Resort Area","2003"
"2017-10-18","0+","Disney's BoardWalk","997"
"2017-10-18","0+","Disney's Hollywood Studios","7660"
"2017-10-18","0+","Downtown Disney Resort Area","219"
"2017-10-18","0+","Epcot","13063"
"2017-10-18","0+","Epcot Resort Area","2170"
"2017-10-18","0+","Four Seasons Resort Orlando at Walt Disney World Resort","11"
"2017-10-18","0+","Magic Kingdom Park","14816"
"2017-10-18","0+","Magic Kingdom Resort Area","14572"
"2017-10-19","0+","Destination","523"
"2017-10-19","0+","Disney Springs","6016"
"2017-10-19","0+","Disney's Animal Kingdom Theme Park","6853"
"2017-10-19","0+","Disney's Animal Kingdom Theme Park Resort Area","2032"
"2017-10-19","0+","Disney's BoardWalk","1116"
"2017-10-19","0+","Disney's Hollywood Studios","7757"
"2017-10-19","0+","Downtown Disney Resort Area","287"
"2017-10-19","0+","Epcot","12981"
"2017-10-19","0+","Epcot Resort Area","2311"
"2017-10-19","0+","Four Seasons Resort Orlando at Walt Disney World Resort","64"
"2017-10-19","0+","Magic Kingdom Park","13133"
"2017-10-19","0+","Magic Kingdom Resort Area","14852"
"2017-10-20","0+","Destination","659"
"2017-10-20","0+","Disney Springs","7221"
"2017-10-20","0+","Disney's Animal Kingdom Theme Park","6614"
"2017-10-20","0+","Disney's Animal Kingdom Theme Park Resort Area","2560"
"2017-10-20","0+","Disney's BoardWalk","1131"
"2017-10-20","0+","Disney's Hollywood Studios","7900"
"2017-10-20","0+","Downtown Disney Resort Area","366"
"2017-10-20","0+","Epcot","15405"
"2017-10-20","0+","Epcot Resort Area","2564"
"2017-10-20","0+","Four Seasons Resort Orlando at Walt Disney World Resort","5"
"2017-10-20","0+","Magic Kingdom Park","12768"
"2017-10-20","0+","Magic Kingdom Resort Area","15848"
"2017-10-21","0+","Destination","925"
"2017-10-21","0+","Disney Springs","7697"
"2017-10-21","0+","Disney's Animal Kingdom Theme Park","7115"
"2017-10-21","0+","Disney's Animal Kingdom Theme Park Resort Area","2791"
"2017-10-21","0+","Disney's BoardWalk","1177"
"2017-10-21","0+","Disney's Hollywood Studios","8138"
"2017-10-21","0+","Downtown Disney Resort Area","466"
"2017-10-21","0+","Epcot","16369"
"2017-10-21","0+","Epcot Resort Area","2674"
"2017-10-21","0+","Four Seasons Resort Orlando at Walt Disney World Resort","75"
"2017-10-21","0+","Magic Kingdom Park","15152"
"2017-10-21","0+","Magic Kingdom Resort Area","16989"
"2017-10-22","0+","Destination","879"
"2017-10-22","0+","Disney Springs","6855"
"2017-10-22","0+","Disney's Animal Kingdom Theme Park","6481"
"2017-10-22","0+","Disney's Animal Kingdom Theme Park Resort Area","2777"
"2017-10-22","0+","Disney's BoardWalk","1114"
"2017-10-22","0+","Disney's Hollywood Studios","7954"
"2017-10-22","0+","Downtown Disney Resort Area","276"
"2017-10-22","0+","Epcot","12392"
"2017-10-22","0+","Epcot Resort Area","2442"
"2017-10-22","0+","Four Seasons Resort Orlando at Walt Disney World Resort","14"
"2017-10-22","0+","Magic Kingdom Park","12659"
"2017-10-22","0+","Magic Kingdom Resort Area","15749"
"2017-10-23","0+","Destination","608"
"2017-10-23","0+","Disney Springs","4839"
"2017-10-23","0+","Disney's Animal Kingdom Theme Park","6562"
"2017-10-23","0+","Disney's Animal Kingdom Theme Park Resort Area","2503"
"2017-10-23","0+","Disney's BoardWalk","1016"
"2017-10-23","0+","Disney's Hollywood Studios","7393"
"2017-10-23","0+","Downtown Disney Resort Area","270"
"2017-10-23","0+","Epcot","12155"
"2017-10-23","0+","Epcot Resort Area","2088"
"2017-10-23","0+","Four Seasons Resort Orlando at Walt Disney World Resort","11"
"2017-10-23","0+","Magic Kingdom Park","14281"
"2017-10-23","0+","Magic Kingdom Resort Area","13628"
"2017-10-24","0+","Destination","447"
"2017-10-24","0+","Disney Springs","4871"
"2017-10-24","0+","Disney's Animal Kingdom Theme Park","5678"
"2017-10-24","0+","Disney's Animal Kingdom Theme Park Resort Area","2024"
"2017-10-24","0+","Disney's BoardWalk","1001"
"2017-10-24","0+","Disney's Hollywood Studios","6891"
"2017-10-24","0+","Downtown Disney Resort Area","242"
"2017-10-24","0+","Epcot","12530"
"2017-10-24","0+","Epcot Resort Area","1940"
"2017-10-24","0+","Four Seasons Resort Orlando at Walt Disney World Resort","20"
"2017-10-24","0+","Magic Kingdom Park","12545"
"2017-10-24","0+","Magic Kingdom Resort Area","13944"
"2017-10-25","0+","Destination","463"
"2017-10-25","0+","Disney Springs","4934"
"2017-10-25","0+","Disney's Animal Kingdom Theme Park","5405"
"2017-10-25","0+","Disney's Animal Kingdom Theme Park Resort Area","1937"
"2017-10-25","0+","Disney's BoardWalk","1042"
"2017-10-25","0+","Disney's Hollywood Studios","6857"
"2017-10-25","0+","Downtown Disney Resort Area","284"
"2017-10-25","0+","Epcot","11657"
"2017-10-25","0+","Epcot Resort Area","2093"
"2017-10-25","0+","Four Seasons Resort Orlando at Walt Disney World Resort","12"
"2017-10-25","0+","Magic Kingdom Park","14171"
"2017-10-25","0+","Magic Kingdom Resort Area","13840"
"2017-10-26","0+","Destination","581"
"2017-10-26","0+","Disney Springs","5743"
"2017-10-26","0+","Disney's Animal Kingdom Theme Park","6347"
"2017-10-26","0+","Disney's Animal Kingdom Theme Park Resort Area","2148"
"2017-10-26","0+","Disney's BoardWalk","1119"
"2017-10-26","0+","Disney's Hollywood Studios","7388"
"2017-10-26","0+","Downtown Disney Resort Area","281"
"2017-10-26","0+","Epcot","12140"
"2017-10-26","0+","Epcot Resort Area","2207"
"2017-10-26","0+","Four Seasons Resort Orlando at Walt Disney World Resort","72"
"2017-10-26","0+","Magic Kingdom Park","12297"
"2017-10-26","0+","Magic Kingdom Resort Area","14169"
"2017-10-27","0+","Destination","675"
"2017-10-27","0+","Disney Springs","6556"
"2017-10-27","0+","Disney's Animal Kingdom Theme Park","5999"
"2017-10-27","0+","Disney's Animal Kingdom Theme Park Resort Area","2533"
"2017-10-27","0+","Disney's BoardWalk","1164"
"2017-10-27","0+","Disney's Hollywood Studios","7439"
"2017-10-27","0+","Downtown Disney Resort Area","346"
"2017-10-27","0+","Epcot","13500"
"2017-10-27","0+","Epcot Resort Area","2525"
"2017-10-27","0+","Four Seasons Resort Orlando at Walt Disney World Resort","7"
"2017-10-27","0+","Magic Kingdom Park","12647"
"2017-10-27","0+","Magic Kingdom Resort Area","14887"
"2017-10-28","0+","Destination","884"
"2017-10-28","0+","Disney Springs","7271"
"2017-10-28","0+","Disney's Animal Kingdom Theme Park","6677"
"2017-10-28","0+","Disney's Animal Kingdom Theme Park Resort Area","2696"
"2017-10-28","0+","Disney's BoardWalk","1176"
"2017-10-28","0+","Disney's Hollywood Studios","7493"
"2017-10-28","0+","Downtown Disney Resort Area","459"
"2017-10-28","0+","Epcot","13726"
"2017-10-28","0+","Epcot Resort Area","2537"
"2017-10-28","0+","Four Seasons Resort Orlando at Walt Disney World Resort","54"
"2017-10-28","0+","Magic Kingdom Park","14147"
"2017-10-28","0+","Magic Kingdom Resort Area","16704"
"2017-10-29","0+","Destination","709"
"2017-10-29","0+","Disney Springs","6322"
"2017-10-29","0+","Disney's Animal Kingdom Theme Park","5743"
"2017-10-29","0+","Disney's Animal Kingdom Theme Park Resort Area","2680"
"2017-10-29","0+","Disney's BoardWalk","1059"
"2017-10-29","0+","Disney's Hollywood Studios","7359"
"2017-10-29","0+","Downtown Disney Resort Area","233"
"2017-10-29","0+","Epcot","13757"
"2017-10-29","0+","Epcot Resort Area","2506"
"2017-10-29","0+","Four Seasons Resort Orlando at Walt Disney World Resort","47"
"2017-10-29","0+","Magic Kingdom Park","12866"
"2017-10-29","0+","Magic Kingdom Resort Area","15071"
"2017-10-30","0+","Destination","441"
"2017-10-30","0+","Disney Springs","4502"
"2017-10-30","0+","Disney's Animal Kingdom Theme Park","5846"
"2017-10-30","0+","Disney's Animal Kingdom Theme Park Resort Area","2279"
"2017-10-30","0+","Disney's BoardWalk","985"
"2017-10-30","0+","Disney's Hollywood Studios","7651"
"2017-10-30","0+","Downtown Disney Resort Area","235"
"2017-10-30","0+","Epcot","12382"
"2017-10-30","0+","Epcot Resort Area","2246"
"2017-10-30","0+","Four Seasons Resort Orlando at Walt Disney World Resort","14"
"2017-10-30","0+","Magic Kingdom Park","14246"
"2017-10-30","0+","Magic Kingdom Resort Area","13365"
"2017-10-31","0+","Destination","535"
"2017-10-31","0+","Disney Springs","4350"
"2017-10-31","0+","Disney's Animal Kingdom Theme Park","5961"
"2017-10-31","0+","Disney's Animal Kingdom Theme Park Resort Area","1855"
"2017-10-31","0+","Disney's BoardWalk","913"
"2017-10-31","0+","Disney's Hollywood Studios","6921"
"2017-10-31","0+","Downtown Disney Resort Area","165"
"2017-10-31","0+","Epcot","9722"
"2017-10-31","0+","Epcot Resort Area","1868"
"2017-10-31","0+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2017-10-31","0+","Magic Kingdom Park","12571"
"2017-10-31","0+","Magic Kingdom Resort Area","14411"
"2017-11-01","0+","Destination","435"
"2017-11-01","0+","Disney Springs","5035"
"2017-11-01","0+","Disney's Animal Kingdom Theme Park","5257"
"2017-11-01","0+","Disney's Animal Kingdom Theme Park Resort Area","2142"
"2017-11-01","0+","Disney's BoardWalk","1008"
"2017-11-01","0+","Disney's Hollywood Studios","6679"
"2017-11-01","0+","Downtown Disney Resort Area","220"
"2017-11-01","0+","Epcot","11611"
"2017-11-01","0+","Epcot Resort Area","2054"
"2017-11-01","0+","Four Seasons Resort Orlando at Walt Disney World Resort","16"
"2017-11-01","0+","Magic Kingdom Park","11399"
"2017-11-01","0+","Magic Kingdom Resort Area","12845"
"2017-11-02","0+","Destination","470"
"2017-11-02","0+","Disney Springs","5522"
"2017-11-02","0+","Disney's Animal Kingdom Theme Park","5574"
"2017-11-02","0+","Disney's Animal Kingdom Theme Park Resort Area","2145"
"2017-11-02","0+","Disney's BoardWalk","1149"
"2017-11-02","0+","Disney's Hollywood Studios","6680"
"2017-11-02","0+","Downtown Disney Resort Area","296"
"2017-11-02","0+","Epcot","11684"
"2017-11-02","0+","Epcot Resort Area","2126"
"2017-11-02","0+","Four Seasons Resort Orlando at Walt Disney World Resort","92"
"2017-11-02","0+","Magic Kingdom Park","13012"
"2017-11-02","0+","Magic Kingdom Resort Area","14364"
"2017-11-03","0+","Destination","663"
"2017-11-03","0+","Disney Springs","6635"
"2017-11-03","0+","Disney's Animal Kingdom Theme Park","5149"
"2017-11-03","0+","Disney's Animal Kingdom Theme Park Resort Area","2335"
"2017-11-03","0+","Disney's BoardWalk","1165"
"2017-11-03","0+","Disney's Hollywood Studios","7468"
"2017-11-03","0+","Downtown Disney Resort Area","326"
"2017-11-03","0+","Epcot","12558"
"2017-11-03","0+","Epcot Resort Area","2491"
"2017-11-03","0+","Four Seasons Resort Orlando at Walt Disney World Resort","17"
"2017-11-03","0+","Magic Kingdom Park","13886"
"2017-11-03","0+","Magic Kingdom Resort Area","15261"
"2017-11-04","0+","Destination","985"
"2017-11-04","0+","Disney Springs","8272"
"2017-11-04","0+","Disney's Animal Kingdom Theme Park","6361"
"2017-11-04","0+","Disney's Animal Kingdom Theme Park Resort Area","2984"
"2017-11-04","0+","Disney's BoardWalk","1264"
"2017-11-04","0+","Disney's Hollywood Studios","7374"
"2017-11-04","0+","Downtown Disney Resort Area","417"
"2017-11-04","0+","Epcot","14062"
"2017-11-04","0+","Epcot Resort Area","2657"
"2017-11-04","0+","Four Seasons Resort Orlando at Walt Disney World Resort","89"
"2017-11-04","0+","Magic Kingdom Park","14588"
"2017-11-04","0+","Magic Kingdom Resort Area","17106"
"2017-11-05","0+","Destination","951"
"2017-11-05","0+","Disney Springs","6943"
"2017-11-05","0+","Disney's Animal Kingdom Theme Park","6252"
"2017-11-05","0+","Disney's Animal Kingdom Theme Park Resort Area","2768"
"2017-11-05","0+","Disney's BoardWalk","1150"
"2017-11-05","0+","Disney's Hollywood Studios","8151"
"2017-11-05","0+","Downtown Disney Resort Area","366"
"2017-11-05","0+","Epcot","13844"
"2017-11-05","0+","Epcot Resort Area","2624"
"2017-11-05","0+","Four Seasons Resort Orlando at Walt Disney World Resort","35"
"2017-11-05","0+","Magic Kingdom Park","14519"
"2017-11-05","0+","Magic Kingdom Resort Area","16516"
"2017-11-06","0+","Destination","839"
"2017-11-06","0+","Disney Springs","5393"
"2017-11-06","0+","Disney's Animal Kingdom Theme Park","6821"
"2017-11-06","0+","Disney's Animal Kingdom Theme Park Resort Area","2617"
"2017-11-06","0+","Disney's BoardWalk","1264"
"2017-11-06","0+","Disney's Hollywood Studios","8111"
"2017-11-06","0+","Downtown Disney Resort Area","248"
"2017-11-06","0+","Epcot","14653"
"2017-11-06","0+","Epcot Resort Area","2467"
"2017-11-06","0+","Four Seasons Resort Orlando at Walt Disney World Resort","16"
"2017-11-06","0+","Magic Kingdom Park","15082"
"2017-11-06","0+","Magic Kingdom Resort Area","14289"
"2017-11-07","0+","Destination","628"
"2017-11-07","0+","Disney Springs","5402"
