"dining_usg_dt","booking_window_range","park_area_nm","nb_dining_gst"
"2016-07-05","20+","Magic Kingdom Resort Area","8028"
"2016-07-06","20+","Destination","204"
"2016-07-06","20+","Disney Springs","1906"
"2016-07-06","20+","Disney's Animal Kingdom Theme Park","2411"
"2016-07-06","20+","Disney's Animal Kingdom Theme Park Resort Area","783"
"2016-07-06","20+","Disney's BoardWalk","141"
"2016-07-06","20+","Disney's Hollywood Studios","3979"
"2016-07-06","20+","Downtown Disney Resort Area","88"
"2016-07-06","20+","Epcot","5136"
"2016-07-06","20+","Epcot Resort Area","1222"
"2016-07-06","20+","Magic Kingdom Park","7975"
"2016-07-06","20+","Magic Kingdom Resort Area","7546"
"2016-07-07","20+","Destination","201"
"2016-07-07","20+","Disney Springs","2018"
"2016-07-07","20+","Disney's Animal Kingdom Theme Park","2110"
"2016-07-07","20+","Disney's Animal Kingdom Theme Park Resort Area","530"
"2016-07-07","20+","Disney's BoardWalk","134"
"2016-07-07","20+","Disney's Hollywood Studios","3450"
"2016-07-07","20+","Downtown Disney Resort Area","88"
"2016-07-07","20+","Epcot","6248"
"2016-07-07","20+","Epcot Resort Area","1225"
"2016-07-07","20+","Four Seasons Resort Orlando at Walt Disney World Resort","44"
"2016-07-07","20+","Magic Kingdom Park","7733"
"2016-07-07","20+","Magic Kingdom Resort Area","7587"
"2016-07-08","20+","Destination","154"
"2016-07-08","20+","Disney Springs","1794"
"2016-07-08","20+","Disney's Animal Kingdom Theme Park","1717"
"2016-07-08","20+","Disney's Animal Kingdom Theme Park Resort Area","683"
"2016-07-08","20+","Disney's BoardWalk","168"
"2016-07-08","20+","Disney's Hollywood Studios","4176"
"2016-07-08","20+","Downtown Disney Resort Area","107"
"2016-07-08","20+","Epcot","4685"
"2016-07-08","20+","Epcot Resort Area","1017"
"2016-07-08","20+","Magic Kingdom Park","7445"
"2016-07-08","20+","Magic Kingdom Resort Area","6692"
"2016-07-09","20+","Destination","293"
"2016-07-09","20+","Disney Springs","2319"
"2016-07-09","20+","Disney's Animal Kingdom Theme Park","2328"
"2016-07-09","20+","Disney's Animal Kingdom Theme Park Resort Area","869"
"2016-07-09","20+","Disney's BoardWalk","172"
"2016-07-09","20+","Disney's Hollywood Studios","3094"
"2016-07-09","20+","Downtown Disney Resort Area","88"
"2016-07-09","20+","Epcot","4370"
"2016-07-09","20+","Epcot Resort Area","1140"
"2016-07-09","20+","Four Seasons Resort Orlando at Walt Disney World Resort","25"
"2016-07-09","20+","Magic Kingdom Park","6869"
"2016-07-09","20+","Magic Kingdom Resort Area","7481"
"2016-07-10","20+","Destination","222"
"2016-07-10","20+","Disney Springs","2037"
"2016-07-10","20+","Disney's Animal Kingdom Theme Park","2042"
"2016-07-10","20+","Disney's Animal Kingdom Theme Park Resort Area","796"
"2016-07-10","20+","Disney's BoardWalk","104"
"2016-07-10","20+","Disney's Hollywood Studios","3981"
"2016-07-10","20+","Downtown Disney Resort Area","135"
"2016-07-10","20+","Epcot","4945"
"2016-07-10","20+","Epcot Resort Area","1243"
"2016-07-10","20+","Magic Kingdom Park","7814"
"2016-07-10","20+","Magic Kingdom Resort Area","7587"
"2016-07-11","20+","Destination","186"
"2016-07-11","20+","Disney Springs","2190"
"2016-07-11","20+","Disney's Animal Kingdom Theme Park","3196"
"2016-07-11","20+","Disney's Animal Kingdom Theme Park Resort Area","789"
"2016-07-11","20+","Disney's BoardWalk","106"
"2016-07-11","20+","Disney's Hollywood Studios","4112"
"2016-07-11","20+","Downtown Disney Resort Area","99"
"2016-07-11","20+","Epcot","5803"
"2016-07-11","20+","Epcot Resort Area","1159"
"2016-07-11","20+","Four Seasons Resort Orlando at Walt Disney World Resort","13"
"2016-07-11","20+","Magic Kingdom Park","8431"
"2016-07-11","20+","Magic Kingdom Resort Area","7016"
"2016-07-12","20+","Destination","150"
"2016-07-12","20+","Disney Springs","1869"
"2016-07-12","20+","Disney's Animal Kingdom Theme Park","2418"
"2016-07-12","20+","Disney's Animal Kingdom Theme Park Resort Area","716"
"2016-07-12","20+","Disney's BoardWalk","98"
"2016-07-12","20+","Disney's Hollywood Studios","4313"
"2016-07-12","20+","Downtown Disney Resort Area","111"
"2016-07-12","20+","Epcot","8664"
"2016-07-12","20+","Epcot Resort Area","1380"
"2016-07-12","20+","Four Seasons Resort Orlando at Walt Disney World Resort","22"
"2016-07-12","20+","Magic Kingdom Park","8499"
"2016-07-12","20+","Magic Kingdom Resort Area","8196"
"2016-07-13","20+","Destination","256"
"2016-07-13","20+","Disney Springs","1928"
"2016-07-13","20+","Disney's Animal Kingdom Theme Park","2394"
"2016-07-13","20+","Disney's Animal Kingdom Theme Park Resort Area","727"
"2016-07-13","20+","Disney's BoardWalk","77"
"2016-07-13","20+","Disney's Hollywood Studios","3978"
"2016-07-13","20+","Downtown Disney Resort Area","54"
"2016-07-13","20+","Epcot","6098"
"2016-07-13","20+","Epcot Resort Area","1244"
"2016-07-13","20+","Magic Kingdom Park","9279"
"2016-07-13","20+","Magic Kingdom Resort Area","8002"
"2016-07-14","20+","Destination","194"
"2016-07-14","20+","Disney Springs","1998"
"2016-07-14","20+","Disney's Animal Kingdom Theme Park","2293"
"2016-07-14","20+","Disney's Animal Kingdom Theme Park Resort Area","731"
"2016-07-14","20+","Disney's BoardWalk","144"
"2016-07-14","20+","Disney's Hollywood Studios","4464"
"2016-07-14","20+","Downtown Disney Resort Area","69"
"2016-07-14","20+","Epcot","6076"
"2016-07-14","20+","Epcot Resort Area","1035"
"2016-07-14","20+","Four Seasons Resort Orlando at Walt Disney World Resort","26"
"2016-07-14","20+","Magic Kingdom Park","7911"
"2016-07-14","20+","Magic Kingdom Resort Area","8271"
"2016-07-15","20+","Destination","215"
"2016-07-15","20+","Disney Springs","1977"
"2016-07-15","20+","Disney's Animal Kingdom Theme Park","2263"
"2016-07-15","20+","Disney's Animal Kingdom Theme Park Resort Area","740"
"2016-07-15","20+","Disney's BoardWalk","124"
"2016-07-15","20+","Disney's Hollywood Studios","4708"
"2016-07-15","20+","Downtown Disney Resort Area","68"
"2016-07-15","20+","Epcot","5000"
"2016-07-15","20+","Epcot Resort Area","1167"
"2016-07-15","20+","Four Seasons Resort Orlando at Walt Disney World Resort","5"
"2016-07-15","20+","Magic Kingdom Park","7527"
"2016-07-15","20+","Magic Kingdom Resort Area","7548"
"2016-07-16","20+","Destination","318"
"2016-07-16","20+","Disney Springs","2325"
"2016-07-16","20+","Disney's Animal Kingdom Theme Park","2498"
"2016-07-16","20+","Disney's Animal Kingdom Theme Park Resort Area","818"
"2016-07-16","20+","Disney's BoardWalk","146"
"2016-07-16","20+","Disney's Hollywood Studios","3062"
"2016-07-16","20+","Downtown Disney Resort Area","86"
"2016-07-16","20+","Epcot","4791"
"2016-07-16","20+","Epcot Resort Area","1298"
"2016-07-16","20+","Four Seasons Resort Orlando at Walt Disney World Resort","25"
"2016-07-16","20+","Magic Kingdom Park","6761"
"2016-07-16","20+","Magic Kingdom Resort Area","7802"
"2016-07-17","20+","Destination","253"
"2016-07-17","20+","Disney Springs","2193"
"2016-07-17","20+","Disney's Animal Kingdom Theme Park","2016"
"2016-07-17","20+","Disney's Animal Kingdom Theme Park Resort Area","767"
"2016-07-17","20+","Disney's BoardWalk","108"
"2016-07-17","20+","Disney's Hollywood Studios","4164"
"2016-07-17","20+","Downtown Disney Resort Area","110"
"2016-07-17","20+","Epcot","5073"
"2016-07-17","20+","Epcot Resort Area","1275"
"2016-07-17","20+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2016-07-17","20+","Magic Kingdom Park","7428"
"2016-07-17","20+","Magic Kingdom Resort Area","7492"
"2016-07-18","20+","Destination","203"
"2016-07-18","20+","Disney Springs","1958"
"2016-07-18","20+","Disney's Animal Kingdom Theme Park","3475"
"2016-07-18","20+","Disney's Animal Kingdom Theme Park Resort Area","807"
"2016-07-18","20+","Disney's BoardWalk","120"
"2016-07-18","20+","Disney's Hollywood Studios","4401"
"2016-07-18","20+","Downtown Disney Resort Area","87"
"2016-07-18","20+","Epcot","5556"
"2016-07-18","20+","Epcot Resort Area","1080"
"2016-07-18","20+","Magic Kingdom Park","8488"
"2016-07-18","20+","Magic Kingdom Resort Area","7229"
"2016-07-19","20+","Destination","165"
"2016-07-19","20+","Disney Springs","1954"
"2016-07-19","20+","Disney's Animal Kingdom Theme Park","2393"
"2016-07-19","20+","Disney's Animal Kingdom Theme Park Resort Area","629"
"2016-07-19","20+","Disney's BoardWalk","153"
"2016-07-19","20+","Disney's Hollywood Studios","4060"
"2016-07-19","20+","Downtown Disney Resort Area","66"
"2016-07-19","20+","Epcot","8173"
"2016-07-19","20+","Epcot Resort Area","1142"
"2016-07-19","20+","Four Seasons Resort Orlando at Walt Disney World Resort","53"
"2016-07-19","20+","Magic Kingdom Park","8381"
"2016-07-19","20+","Magic Kingdom Resort Area","8377"
"2016-07-20","20+","Destination","206"
"2016-07-20","20+","Disney Springs","1869"
"2016-07-20","20+","Disney's Animal Kingdom Theme Park","2383"
"2016-07-20","20+","Disney's Animal Kingdom Theme Park Resort Area","757"
"2016-07-20","20+","Disney's BoardWalk","128"
"2016-07-20","20+","Disney's Hollywood Studios","3988"
"2016-07-20","20+","Downtown Disney Resort Area","58"
"2016-07-20","20+","Epcot","6087"
"2016-07-20","20+","Epcot Resort Area","1155"
"2016-07-20","20+","Magic Kingdom Park","9130"
"2016-07-20","20+","Magic Kingdom Resort Area","7925"
"2016-07-21","20+","Destination","181"
"2016-07-21","20+","Disney Springs","1940"
"2016-07-21","20+","Disney's Animal Kingdom Theme Park","2477"
"2016-07-21","20+","Disney's Animal Kingdom Theme Park Resort Area","774"
"2016-07-21","20+","Disney's BoardWalk","199"
"2016-07-21","20+","Disney's Hollywood Studios","3887"
"2016-07-21","20+","Downtown Disney Resort Area","73"
"2016-07-21","20+","Epcot","6212"
"2016-07-21","20+","Epcot Resort Area","1157"
"2016-07-21","20+","Four Seasons Resort Orlando at Walt Disney World Resort","28"
"2016-07-21","20+","Magic Kingdom Park","7342"
"2016-07-21","20+","Magic Kingdom Resort Area","7491"
"2016-07-22","20+","Destination","167"
"2016-07-22","20+","Disney Springs","2015"
"2016-07-22","20+","Disney's Animal Kingdom Theme Park","2213"
"2016-07-22","20+","Disney's Animal Kingdom Theme Park Resort Area","616"
"2016-07-22","20+","Disney's BoardWalk","143"
"2016-07-22","20+","Disney's Hollywood Studios","4834"
"2016-07-22","20+","Downtown Disney Resort Area","97"
"2016-07-22","20+","Epcot","4902"
"2016-07-22","20+","Epcot Resort Area","991"
"2016-07-22","20+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2016-07-22","20+","Magic Kingdom Park","7334"
"2016-07-22","20+","Magic Kingdom Resort Area","6942"
"2016-07-23","20+","Destination","341"
"2016-07-23","20+","Disney Springs","2521"
"2016-07-23","20+","Disney's Animal Kingdom Theme Park","2474"
"2016-07-23","20+","Disney's Animal Kingdom Theme Park Resort Area","786"
"2016-07-23","20+","Disney's BoardWalk","163"
"2016-07-23","20+","Disney's Hollywood Studios","3039"
"2016-07-23","20+","Downtown Disney Resort Area","146"
"2016-07-23","20+","Epcot","4907"
"2016-07-23","20+","Epcot Resort Area","1194"
"2016-07-23","20+","Four Seasons Resort Orlando at Walt Disney World Resort","21"
"2016-07-23","20+","Magic Kingdom Park","6712"
"2016-07-23","20+","Magic Kingdom Resort Area","7842"
"2016-07-24","20+","Destination","255"
"2016-07-24","20+","Disney Springs","2135"
"2016-07-24","20+","Disney's Animal Kingdom Theme Park","2417"
"2016-07-24","20+","Disney's Animal Kingdom Theme Park Resort Area","803"
"2016-07-24","20+","Disney's BoardWalk","120"
"2016-07-24","20+","Disney's Hollywood Studios","4446"
"2016-07-24","20+","Downtown Disney Resort Area","117"
"2016-07-24","20+","Epcot","5381"
"2016-07-24","20+","Epcot Resort Area","1138"
"2016-07-24","20+","Four Seasons Resort Orlando at Walt Disney World Resort","3"
"2016-07-24","20+","Magic Kingdom Park","7703"
"2016-07-24","20+","Magic Kingdom Resort Area","7383"
"2016-07-25","20+","Destination","245"
"2016-07-25","20+","Disney Springs","2151"
"2016-07-25","20+","Disney's Animal Kingdom Theme Park","3219"
"2016-07-25","20+","Disney's Animal Kingdom Theme Park Resort Area","918"
"2016-07-25","20+","Disney's BoardWalk","131"
"2016-07-25","20+","Disney's Hollywood Studios","4436"
"2016-07-25","20+","Downtown Disney Resort Area","131"
"2016-07-25","20+","Epcot","6010"
"2016-07-25","20+","Epcot Resort Area","1197"
"2016-07-25","20+","Four Seasons Resort Orlando at Walt Disney World Resort","5"
"2016-07-25","20+","Magic Kingdom Park","8543"
"2016-07-25","20+","Magic Kingdom Resort Area","7461"
"2016-07-26","20+","Destination","220"
"2016-07-26","20+","Disney Springs","1873"
"2016-07-26","20+","Disney's Animal Kingdom Theme Park","2381"
"2016-07-26","20+","Disney's Animal Kingdom Theme Park Resort Area","773"
"2016-07-26","20+","Disney's BoardWalk","161"
"2016-07-26","20+","Disney's Hollywood Studios","4062"
"2016-07-26","20+","Downtown Disney Resort Area","137"
"2016-07-26","20+","Epcot","8320"
"2016-07-26","20+","Epcot Resort Area","1154"
"2016-07-26","20+","Four Seasons Resort Orlando at Walt Disney World Resort","37"
"2016-07-26","20+","Magic Kingdom Park","8483"
"2016-07-26","20+","Magic Kingdom Resort Area","8029"
"2016-07-27","20+","Destination","305"
"2016-07-27","20+","Disney Springs","2168"
"2016-07-27","20+","Disney's Animal Kingdom Theme Park","2446"
"2016-07-27","20+","Disney's Animal Kingdom Theme Park Resort Area","807"
"2016-07-27","20+","Disney's BoardWalk","95"
"2016-07-27","20+","Disney's Hollywood Studios","4188"
"2016-07-27","20+","Downtown Disney Resort Area","92"
"2016-07-27","20+","Epcot","6231"
"2016-07-27","20+","Epcot Resort Area","1265"
"2016-07-27","20+","Four Seasons Resort Orlando at Walt Disney World Resort","20"
"2016-07-27","20+","Magic Kingdom Park","9496"
"2016-07-27","20+","Magic Kingdom Resort Area","7930"
"2016-07-28","20+","Destination","261"
"2016-07-28","20+","Disney Springs","2145"
"2016-07-28","20+","Disney's Animal Kingdom Theme Park","2426"
"2016-07-28","20+","Disney's Animal Kingdom Theme Park Resort Area","782"
"2016-07-28","20+","Disney's BoardWalk","153"
"2016-07-28","20+","Disney's Hollywood Studios","4251"
"2016-07-28","20+","Downtown Disney Resort Area","101"
"2016-07-28","20+","Epcot","6480"
"2016-07-28","20+","Epcot Resort Area","1009"
"2016-07-28","20+","Four Seasons Resort Orlando at Walt Disney World Resort","38"
"2016-07-28","20+","Magic Kingdom Park","8047"
"2016-07-28","20+","Magic Kingdom Resort Area","7346"
"2016-07-29","20+","Destination","139"
"2016-07-29","20+","Disney Springs","2138"
"2016-07-29","20+","Disney's Animal Kingdom Theme Park","2219"
"2016-07-29","20+","Disney's Animal Kingdom Theme Park Resort Area","804"
"2016-07-29","20+","Disney's BoardWalk","93"
"2016-07-29","20+","Disney's Hollywood Studios","4831"
"2016-07-29","20+","Downtown Disney Resort Area","79"
"2016-07-29","20+","Epcot","5092"
"2016-07-29","20+","Epcot Resort Area","1231"
"2016-07-29","20+","Magic Kingdom Park","7785"
"2016-07-29","20+","Magic Kingdom Resort Area","7391"
"2016-07-30","20+","Destination","347"
"2016-07-30","20+","Disney Springs","2577"
"2016-07-30","20+","Disney's Animal Kingdom Theme Park","2453"
"2016-07-30","20+","Disney's Animal Kingdom Theme Park Resort Area","949"
"2016-07-30","20+","Disney's BoardWalk","150"
"2016-07-30","20+","Disney's Hollywood Studios","3221"
"2016-07-30","20+","Downtown Disney Resort Area","128"
"2016-07-30","20+","Epcot","4553"
"2016-07-30","20+","Epcot Resort Area","1158"
"2016-07-30","20+","Four Seasons Resort Orlando at Walt Disney World Resort","23"
"2016-07-30","20+","Magic Kingdom Park","6888"
"2016-07-30","20+","Magic Kingdom Resort Area","7766"
"2016-07-31","20+","Destination","208"
"2016-07-31","20+","Disney Springs","2241"
"2016-07-31","20+","Disney's Animal Kingdom Theme Park","2168"
"2016-07-31","20+","Disney's Animal Kingdom Theme Park Resort Area","867"
"2016-07-31","20+","Disney's BoardWalk","81"
"2016-07-31","20+","Disney's Hollywood Studios","4062"
"2016-07-31","20+","Downtown Disney Resort Area","149"
"2016-07-31","20+","Epcot","5139"
"2016-07-31","20+","Epcot Resort Area","1299"
"2016-07-31","20+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2016-07-31","20+","Magic Kingdom Park","7485"
"2016-07-31","20+","Magic Kingdom Resort Area","7216"
"2016-08-01","20+","Destination","230"
"2016-08-01","20+","Disney Springs","2192"
"2016-08-01","20+","Disney's Animal Kingdom Theme Park","3444"
"2016-08-01","20+","Disney's Animal Kingdom Theme Park Resort Area","938"
"2016-08-01","20+","Disney's BoardWalk","153"
"2016-08-01","20+","Disney's Hollywood Studios","4302"
"2016-08-01","20+","Downtown Disney Resort Area","152"
"2016-08-01","20+","Epcot","5568"
"2016-08-01","20+","Epcot Resort Area","1158"
"2016-08-01","20+","Magic Kingdom Park","8165"
"2016-08-01","20+","Magic Kingdom Resort Area","7113"
"2016-08-02","20+","Destination","163"
"2016-08-02","20+","Disney Springs","1919"
"2016-08-02","20+","Disney's Animal Kingdom Theme Park","2677"
"2016-08-02","20+","Disney's Animal Kingdom Theme Park Resort Area","798"
"2016-08-02","20+","Disney's BoardWalk","133"
"2016-08-02","20+","Disney's Hollywood Studios","3970"
"2016-08-02","20+","Downtown Disney Resort Area","69"
"2016-08-02","20+","Epcot","8702"
"2016-08-02","20+","Epcot Resort Area","1075"
"2016-08-02","20+","Four Seasons Resort Orlando at Walt Disney World Resort","20"
"2016-08-02","20+","Magic Kingdom Park","8530"
"2016-08-02","20+","Magic Kingdom Resort Area","7830"
"2016-08-03","20+","Destination","156"
"2016-08-03","20+","Disney Springs","2170"
"2016-08-03","20+","Disney's Animal Kingdom Theme Park","2457"
"2016-08-03","20+","Disney's Animal Kingdom Theme Park Resort Area","854"
"2016-08-03","20+","Disney's BoardWalk","147"
"2016-08-03","20+","Disney's Hollywood Studios","4144"
"2016-08-03","20+","Downtown Disney Resort Area","148"
"2016-08-03","20+","Epcot","5962"
"2016-08-03","20+","Epcot Resort Area","1198"
"2016-08-03","20+","Magic Kingdom Park","9496"
"2016-08-03","20+","Magic Kingdom Resort Area","8127"
"2016-08-04","20+","Destination","194"
"2016-08-04","20+","Disney Springs","2395"
"2016-08-04","20+","Disney's Animal Kingdom Theme Park","2569"
"2016-08-04","20+","Disney's Animal Kingdom Theme Park Resort Area","809"
"2016-08-04","20+","Disney's BoardWalk","137"
"2016-08-04","20+","Disney's Hollywood Studios","4221"
"2016-08-04","20+","Downtown Disney Resort Area","107"
"2016-08-04","20+","Epcot","6459"
"2016-08-04","20+","Epcot Resort Area","1063"
"2016-08-04","20+","Four Seasons Resort Orlando at Walt Disney World Resort","21"
"2016-08-04","20+","Magic Kingdom Park","8203"
"2016-08-04","20+","Magic Kingdom Resort Area","7801"
"2016-08-05","20+","Destination","176"
"2016-08-05","20+","Disney Springs","2113"
"2016-08-05","20+","Disney's Animal Kingdom Theme Park","2271"
"2016-08-05","20+","Disney's Animal Kingdom Theme Park Resort Area","776"
"2016-08-05","20+","Disney's BoardWalk","251"
"2016-08-05","20+","Disney's Hollywood Studios","5099"
"2016-08-05","20+","Downtown Disney Resort Area","85"
"2016-08-05","20+","Epcot","5211"
"2016-08-05","20+","Epcot Resort Area","1151"
"2016-08-05","20+","Magic Kingdom Park","7829"
"2016-08-05","20+","Magic Kingdom Resort Area","7271"
"2016-08-06","20+","Destination","346"
"2016-08-06","20+","Disney Springs","2535"
"2016-08-06","20+","Disney's Animal Kingdom Theme Park","2965"
"2016-08-06","20+","Disney's Animal Kingdom Theme Park Resort Area","1014"
"2016-08-06","20+","Disney's BoardWalk","99"
"2016-08-06","20+","Disney's Hollywood Studios","3337"
"2016-08-06","20+","Downtown Disney Resort Area","87"
"2016-08-06","20+","Epcot","4936"
"2016-08-06","20+","Epcot Resort Area","1261"
"2016-08-06","20+","Four Seasons Resort Orlando at Walt Disney World Resort","19"
"2016-08-06","20+","Magic Kingdom Park","7108"
"2016-08-06","20+","Magic Kingdom Resort Area","7795"
"2016-08-07","20+","Destination","311"
"2016-08-07","20+","Disney Springs","2343"
"2016-08-07","20+","Disney's Animal Kingdom Theme Park","2216"
"2016-08-07","20+","Disney's Animal Kingdom Theme Park Resort Area","862"
"2016-08-07","20+","Disney's BoardWalk","111"
"2016-08-07","20+","Disney's Hollywood Studios","4257"
"2016-08-07","20+","Downtown Disney Resort Area","139"
"2016-08-07","20+","Epcot","5284"
"2016-08-07","20+","Epcot Resort Area","1301"
"2016-08-07","20+","Four Seasons Resort Orlando at Walt Disney World Resort","4"
"2016-08-07","20+","Magic Kingdom Park","7786"
"2016-08-07","20+","Magic Kingdom Resort Area","7279"
"2016-08-08","20+","Destination","255"
"2016-08-08","20+","Disney Springs","2223"
"2016-08-08","20+","Disney's Animal Kingdom Theme Park","3273"
"2016-08-08","20+","Disney's Animal Kingdom Theme Park Resort Area","866"
"2016-08-08","20+","Disney's BoardWalk","107"
"2016-08-08","20+","Disney's Hollywood Studios","4367"
"2016-08-08","20+","Downtown Disney Resort Area","94"
"2016-08-08","20+","Epcot","5740"
"2016-08-08","20+","Epcot Resort Area","1197"
"2016-08-08","20+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2016-08-08","20+","Magic Kingdom Park","8047"
"2016-08-08","20+","Magic Kingdom Resort Area","6646"
"2016-08-09","20+","Destination","219"
"2016-08-09","20+","Disney Springs","2097"
"2016-08-09","20+","Disney's Animal Kingdom Theme Park","2075"
"2016-08-09","20+","Disney's Animal Kingdom Theme Park Resort Area","698"
"2016-08-09","20+","Disney's BoardWalk","140"
"2016-08-09","20+","Disney's Hollywood Studios","3636"
"2016-08-09","20+","Downtown Disney Resort Area","75"
"2016-08-09","20+","Epcot","8723"
"2016-08-09","20+","Epcot Resort Area","1154"
"2016-08-09","20+","Four Seasons Resort Orlando at Walt Disney World Resort","34"
"2016-08-09","20+","Magic Kingdom Park","7994"
"2016-08-09","20+","Magic Kingdom Resort Area","7757"
"2016-08-10","20+","Destination","265"
"2016-08-10","20+","Disney Springs","2075"
"2016-08-10","20+","Disney's Animal Kingdom Theme Park","2358"
"2016-08-10","20+","Disney's Animal Kingdom Theme Park Resort Area","797"
"2016-08-10","20+","Disney's BoardWalk","130"
"2016-08-10","20+","Disney's Hollywood Studios","4266"
"2016-08-10","20+","Downtown Disney Resort Area","105"
"2016-08-10","20+","Epcot","6025"
"2016-08-10","20+","Epcot Resort Area","1014"
"2016-08-10","20+","Four Seasons Resort Orlando at Walt Disney World Resort","8"
"2016-08-10","20+","Magic Kingdom Park","9293"
"2016-08-10","20+","Magic Kingdom Resort Area","7776"
"2016-08-11","20+","Destination","222"
"2016-08-11","20+","Disney Springs","2155"
"2016-08-11","20+","Disney's Animal Kingdom Theme Park","2460"
"2016-08-11","20+","Disney's Animal Kingdom Theme Park Resort Area","736"
"2016-08-11","20+","Disney's BoardWalk","145"
"2016-08-11","20+","Disney's Hollywood Studios","3990"
"2016-08-11","20+","Downtown Disney Resort Area","109"
"2016-08-11","20+","Epcot","6498"
"2016-08-11","20+","Epcot Resort Area","1151"
"2016-08-11","20+","Four Seasons Resort Orlando at Walt Disney World Resort","45"
"2016-08-11","20+","Magic Kingdom Park","8095"
"2016-08-11","20+","Magic Kingdom Resort Area","7895"
"2016-08-12","20+","Destination","296"
"2016-08-12","20+","Disney Springs","2055"
"2016-08-12","20+","Disney's Animal Kingdom Theme Park","2471"
"2016-08-12","20+","Disney's Animal Kingdom Theme Park Resort Area","814"
"2016-08-12","20+","Disney's BoardWalk","184"
"2016-08-12","20+","Disney's Hollywood Studios","5085"
"2016-08-12","20+","Downtown Disney Resort Area","78"
"2016-08-12","20+","Epcot","5596"
"2016-08-12","20+","Epcot Resort Area","1219"
"2016-08-12","20+","Four Seasons Resort Orlando at Walt Disney World Resort","6"
"2016-08-12","20+","Magic Kingdom Park","8180"
"2016-08-12","20+","Magic Kingdom Resort Area","7315"
"2016-08-13","20+","Destination","431"
"2016-08-13","20+","Disney Springs","2645"
"2016-08-13","20+","Disney's Animal Kingdom Theme Park","3186"
"2016-08-13","20+","Disney's Animal Kingdom Theme Park Resort Area","1013"
"2016-08-13","20+","Disney's BoardWalk","209"
"2016-08-13","20+","Disney's Hollywood Studios","3859"
"2016-08-13","20+","Downtown Disney Resort Area","137"
"2016-08-13","20+","Epcot","5841"
"2016-08-13","20+","Epcot Resort Area","1351"
"2016-08-13","20+","Four Seasons Resort Orlando at Walt Disney World Resort","10"
"2016-08-13","20+","Magic Kingdom Park","7466"
"2016-08-13","20+","Magic Kingdom Resort Area","8342"
"2016-08-14","20+","Destination","335"
"2016-08-14","20+","Disney Springs","2751"
"2016-08-14","20+","Disney's Animal Kingdom Theme Park","2767"
"2016-08-14","20+","Disney's Animal Kingdom Theme Park Resort Area","1021"
"2016-08-14","20+","Disney's BoardWalk","169"
"2016-08-14","20+","Disney's Hollywood Studios","4764"
"2016-08-14","20+","Downtown Disney Resort Area","152"
"2016-08-14","20+","Epcot","5881"
"2016-08-14","20+","Epcot Resort Area","1414"
"2016-08-14","20+","Four Seasons Resort Orlando at Walt Disney World Resort","10"
"2016-08-14","20+","Magic Kingdom Park","8965"
"2016-08-14","20+","Magic Kingdom Resort Area","8391"
"2016-08-15","20+","Destination","293"
"2016-08-15","20+","Disney Springs","2381"
"2016-08-15","20+","Disney's Animal Kingdom Theme Park","3981"
"2016-08-15","20+","Disney's Animal Kingdom Theme Park Resort Area","1120"
"2016-08-15","20+","Disney's BoardWalk","112"
"2016-08-15","20+","Disney's Hollywood Studios","5583"
"2016-08-15","20+","Downtown Disney Resort Area","96"
"2016-08-15","20+","Epcot","6891"
"2016-08-15","20+","Epcot Resort Area","1337"
"2016-08-15","20+","Magic Kingdom Park","8836"
"2016-08-15","20+","Magic Kingdom Resort Area","7845"
"2016-08-16","20+","Destination","305"
"2016-08-16","20+","Disney Springs","2326"
"2016-08-16","20+","Disney's Animal Kingdom Theme Park","2958"
"2016-08-16","20+","Disney's Animal Kingdom Theme Park Resort Area","930"
"2016-08-16","20+","Disney's BoardWalk","184"
"2016-08-16","20+","Disney's Hollywood Studios","4514"
"2016-08-16","20+","Downtown Disney Resort Area","91"
"2016-08-16","20+","Epcot","9852"
"2016-08-16","20+","Epcot Resort Area","1195"
"2016-08-16","20+","Four Seasons Resort Orlando at Walt Disney World Resort","26"
"2016-08-16","20+","Magic Kingdom Park","9314"
"2016-08-16","20+","Magic Kingdom Resort Area","8681"
"2016-08-17","20+","Destination","247"
"2016-08-17","20+","Disney Springs","2453"
"2016-08-17","20+","Disney's Animal Kingdom Theme Park","2510"
"2016-08-17","20+","Disney's Animal Kingdom Theme Park Resort Area","958"
"2016-08-17","20+","Disney's BoardWalk","142"
"2016-08-17","20+","Disney's Hollywood Studios","5008"
"2016-08-17","20+","Downtown Disney Resort Area","119"
"2016-08-17","20+","Epcot","8155"
"2016-08-17","20+","Epcot Resort Area","1330"
"2016-08-17","20+","Magic Kingdom Park","10411"
"2016-08-17","20+","Magic Kingdom Resort Area","9047"
"2016-08-18","20+","Destination","335"
"2016-08-18","20+","Disney Springs","2705"
"2016-08-18","20+","Disney's Animal Kingdom Theme Park","3623"
"2016-08-18","20+","Disney's Animal Kingdom Theme Park Resort Area","1146"
"2016-08-18","20+","Disney's BoardWalk","196"
"2016-08-18","20+","Disney's Hollywood Studios","4820"
"2016-08-18","20+","Downtown Disney Resort Area","98"
"2016-08-18","20+","Epcot","8647"
"2016-08-18","20+","Epcot Resort Area","1551"
